symbol,signal_date,score,pre20_return_pct,pre10_return_pct,pre5_return_pct,drawdown_from_20d_high_pct,close_vs_20d_high_pct,amount,amount_anomaly_20d,signal_return_1d_pct,active_buy_strength,support_pressure_spread,pre20_super_net_ratio,pre20_main_net_ratio,pre10_super_net_ratio,pre10_main_net_ratio,pre20_super_positive_day_ratio,pre20_main_positive_day_ratio,pre5_order_available_ratio,trend_score,fund_score,repair_score,liquidity_score,rank,strategy_name,observe_date,entry_signal_date,buy_point_reason,confirm_date,confirm_return_1d_pct,confirm_amount_anomaly_20d,confirm_super_net_ratio,confirm_main_net_ratio,confirm_super3_ratio,confirm_main3_ratio,confirm_support_pressure_spread,confirm_active_buy_strength,confirm_close_vs_20d_high_pct,confirm_pullback_from_observe_peak_pct,confirm_cancel_buy_ratio,confirm_add_sell_ratio,prior3_amount_anomaly_avg,buy_point_type
sh603012,2026-02-02,60.48,32.67,3.63,0.13,-11.29,-5.1,195154320.32,0.5755182740416628,-2.2499999999999964,4.965184631378602,0.0,0.02765,0.02026,-0.00129,-0.01613,0.7,0.5,0.0,63.72,80.67,52.06,1.11,18,趋势中继原型,2026-02-02,2026-02-05,回踩均线承接,2026-02-05,0.5,0.481,0.01968,0.05007,-0.01633,0.18507,0.0,5.00694,-2.53,-7.22,0.0,0.0,0.62,回踩均线承接
sz002562,2026-02-02,60.04,11.04,8.3,5.83,-11.83,-2.82,1007488608.52,2.6618468752673397,-2.822580645161288,-5.803642632336448,0.0,0.0358,0.03852,0.08503,0.06404,0.45,0.5,0.0,44.35,82.86,30.94,100.0,19,趋势中继原型,2026-02-02,2026-02-06,回踩均线承接,2026-02-06,1.23,1.927,0.05278,0.02706,-0.04624,-0.15436,0.0,2.70587,-7.52,-11.74,0.0,0.0,2.063,回踩均线承接
sh600395,2026-02-02,59.67,16.38,15.4,11.86,-14.81,-0.73,829499642.14,5.9907222023807645,-0.7312614259597838,-5.997027986855251,0.0,0.03587,0.0258,0.11703,0.07175,0.3,0.4,0.0,59.1,74.29,28.77,87.52,20,趋势中继原型,2026-02-02,2026-02-12,回踩均线承接,2026-02-12,1.05,0.929,0.03505,-0.00041,0.09031,-0.05642,0.0,-0.0415,-3.67,-11.17,0.0,0.0,0.926,回踩均线承接
sz000607,2026-02-03,70.36,17.1,10.62,1.42,-18.98,-3.28,802673565.77,2.424220740953981,6.000000000000005,18.96150282014039,0.0,0.03445,0.01946,0.04628,0.04933,0.55,0.5,0.0,53.34,87.14,61.22,85.56,2,趋势中继原型,2026-02-03,2026-02-05,回踩均线承接,2026-02-05,2.32,1.366,0.04726,0.03919,0.24294,0.20208,0.0,3.91948,-3.82,-7.64,0.0,0.0,1.782,回踩均线承接
sh601231,2026-02-03,68.22,12.23,8.37,0.34,-13.49,4.6,2217686565.77,1.3767036103262653,9.079716835949503,9.43166899049038,0.0,0.01055,0.02125,0.02169,0.0567,0.45,0.6,0.0,47.48,79.78,72.52,79.22,3,趋势中继原型,2026-02-03,2026-02-05,回踩均线承接,2026-02-05,-1.68,0.929,-0.0067,0.02849,0.09223,0.08304,0.0,2.8492,-5.79,-10.66,0.0,0.0,1.23,回踩均线承接
sz001368,2026-02-03,66.61,34.69,23.23,14.98,-19.55,-0.45,361416332.85,4.199167068007252,-0.4545454545454519,5.399733431001195,0.0,0.01117,0.02003,0.02164,0.02644,0.2,0.6,0.0,86.74,72.25,39.88,53.27,5,趋势中继原型,2026-02-03,2026-02-05,回踩均线承接,2026-02-05,-1.15,1.433,-0.0024,0.01834,0.09449,0.1493,0.0,1.83392,-3.38,-6.02,0.0,0.0,2.419,回踩均线承接
sz002283,2026-02-03,65.6,15.08,12.75,1.68,-15.27,1.06,584097028.7399999,1.915810283773243,4.965517241379325,4.2723369101588204,0.0,0.02875,0.02164,0.04117,0.03715,0.35,0.4,0.0,55.06,74.29,65.62,66.76,6,趋势中继原型,2026-02-03,2026-02-10,回踩均线承接,2026-02-10,-1.8,0.877,-0.00747,0.01219,-0.05336,-0.10335,0.0,1.21893,-3.19,-14.17,0.0,0.0,1.598,回踩均线承接
sh600232,2026-02-03,64.97,11.35,8.75,7.75,-11.7,-1.06,284368416.25,2.13882935242228,-0.21459227467810482,6.095126536402056,0.0,0.02207,0.02228,0.04902,0.04176,0.6,0.55,0.0,46.69,91.43,56.78,47.64,9,趋势中继原型,2026-02-03,2026-02-05,回踩均线承接,2026-02-05,-1.71,0.776,0.02815,0.01136,0.21343,0.18561,0.0,1.13577,-4.97,-5.7,0.0,0.0,1.494,回踩均线承接
sh600770,2026-02-03,63.79,22.35,14.74,-2.42,-20.86,-2.14,682203475.38,1.4903006678508495,6.037151702786381,5.428792642747908,0.0,0.02478,0.01594,0.02535,0.01757,0.5,0.6,0.0,65.91,67.73,57.35,59.76,11,趋势中继原型,2026-02-03,2026-02-04,回踩均线承接,2026-02-04,2.92,1.744,0.03807,0.0308,0.07447,0.04019,0.0,3.07953,0.71,-12.48,0.0,0.0,1.223,回踩均线承接
sz002291,2026-02-03,63.41,22.04,8.97,-1.69,-18.98,-3.49,2177378319.1800003,2.073190529117763,1.842751842751822,-12.132586055118217,0.0,0.04502,0.01922,0.07874,0.05286,0.5,0.4,0.0,57.83,82.86,28.24,100.0,12,趋势中继原型,2026-02-03,2026-02-09,回踩均线承接,2026-02-09,3.26,1.404,0.01308,0.01373,0.08272,0.04438,0.0,1.37337,-1.88,-12.28,0.0,0.0,1.263,回踩均线承接
