symbol,signal_date,score,pre20_return_pct,pre10_return_pct,pre5_return_pct,drawdown_from_20d_high_pct,close_vs_20d_high_pct,amount,amount_anomaly_20d,signal_return_1d_pct,active_buy_strength,support_pressure_spread,pre20_super_net_ratio,pre20_main_net_ratio,pre10_super_net_ratio,pre10_main_net_ratio,pre20_super_positive_day_ratio,pre20_main_positive_day_ratio,pre5_order_available_ratio,trend_score,fund_score,repair_score,liquidity_score,rank,strategy_name,entry_signal_date,entry_date,gross_entry_price,entry_price,exit_signal_date,exit_date,gross_exit_price,exit_price,return_pct,net_return_pct,max_runup_pct,max_drawdown_pct,holding_days,exit_reason,final_cum_super_amount,final_cum_super_peak_amount,final_cum_super_ratio,final_super_peak_drawdown_pct,final_super_decline_streak,future_days_available,is_mature_trade
sh603105,2026-03-24,69.36,24.29,19.51,14.36,-18.37,4.87,1535592602.1399999,3.3517161698900493,4.866562009419151,-1.9295666857672558,0.007820300803263125,0.03488,0.03353,0.04757,0.05815,0.45,0.4,1.0,72.94,78.57,39.91,100.0,5,趋势中继原型,2026-03-24,2026-03-25,12.85,12.8821,2026-03-31,2026-04-01,11.42,11.3915,-11.13,-11.57,12.22,-12.61,5,hard_stop_8pct,-83356586.37,0.0,-0.01846,0.0,4,20,True
sh600815,2026-03-24,68.7,18.52,20.0,14.97,-21.41,-1.76,610924906.3199999,2.56244387936608,1.5625,8.527012534780106,-0.02642394731823927,0.03023,0.05924,0.04033,0.0797,0.6,0.6,1.0,65.95,91.43,39.04,71.53,6,趋势中继原型,2026-03-24,2026-03-25,3.89,3.8997,2026-03-26,2026-03-27,4.04,4.0299,3.86,3.34,21.34,-2.06,2,violent_super_outflow,40219873.35,131661356.31,0.01908,69.45,1,20,True
sh603115,2026-03-24,67.43,15.32,-0.03,6.67,-13.49,4.6,341320071.33,0.9300087081801133,10.065645514223199,13.257383122438945,0.2864736435187945,0.03228,0.03354,0.04468,0.05903,0.55,0.6,1.0,43.96,91.43,82.53,16.14,7,趋势中继原型,2026-03-24,2026-03-25,36.5,36.5912,2026-04-03,2026-04-07,42.0,41.895,15.07,14.49,32.47,-2.47,8,cum_super_peak_dd_20pct_3d,3979086.69,87752460.59,0.00072,95.47,3,20,True
sh600758,2026-03-24,66.9,21.59,15.93,15.65,-15.43,9.94,441589567.69,1.7646729804112815,9.936575052854124,-3.548937684823592,0.4668222894584206,0.0206,-0.00124,0.03996,0.02931,0.5,0.35,1.0,66.27,77.88,58.52,51.3,8,趋势中继原型,2026-03-24,2026-03-25,5.72,5.7343,2026-03-30,2026-03-31,4.59,4.5785,-19.76,-20.16,9.97,-12.94,4,hard_stop_8pct,-525968823.38,0.0,-0.10767,0.0,3,20,True
sz002256,2026-03-24,65.07,21.77,18.59,6.09,-21.46,1.46,2226394638.7000003,2.9363087003327446,7.505518763796903,1.6524616687669536,0.020109402188527747,0.03279,0.00214,0.04571,0.0146,0.4,0.35,1.0,68.87,56.44,58.63,100.0,9,趋势中继原型,2026-03-24,2026-03-25,4.68,4.6917,2026-03-30,2026-03-31,4.15,4.1396,-11.32,-11.77,7.69,-13.46,4,hard_stop_8pct,-151714795.18,0.0,-0.028,0.0,0,20,True
sh605117,2026-03-24,64.21,48.47,14.26,8.77,-17.95,-4.84,2545829414.99,1.0904074540474946,-1.365063143295131,-4.419592395213247,-0.04390497878289257,0.0136,0.02519,0.02082,0.03177,0.5,0.6,1.0,89.55,76.19,14.83,69.68,10,趋势中继原型,2026-03-24,2026-03-25,133.06,133.3927,2026-04-03,2026-04-07,122.5,122.1938,-7.94,-8.4,2.87,-9.91,8,hard_stop_8pct,-336002401.32,0.0,-0.01916,0.0,3,20,True
sh603738,2026-03-25,73.64,33.4,11.79,6.44,-15.63,-2.98,1561247763.1700003,1.316187123805593,-0.8593750000000067,0.48390799194230993,0.09546402381860242,0.00926,0.01215,0.02023,0.04417,0.65,0.55,1.0,75.91,82.79,56.67,77.21,1,趋势中继原型,2026-03-25,2026-03-26,24.8,24.862,2026-04-02,2026-04-03,25.43,25.3664,2.54,2.03,10.32,-6.17,6,cum_super_peak_dd_20pct_3d,4224894.37,134844038.8,0.00059,96.87,3,19,True
sz000509,2026-03-25,72.88,28.21,13.35,7.91,-14.76,1.1,805454273.3399999,2.667682003190059,2.0000000000000018,2.0930192225678077,-0.0734008668857653,0.05584,0.05474,0.06838,0.07072,0.55,0.55,1.0,72.48,87.14,48.24,85.76,2,趋势中继原型,2026-03-25,2026-03-26,4.58,4.5915,2026-03-31,2026-04-01,4.18,4.1696,-8.73,-9.19,0.66,-14.41,4,hard_stop_8pct,-62850458.68,0.0,-0.0416,0.0,3,19,True
sh603115,2026-03-25,70.96,23.67,9.38,6.73,-16.19,3.18,430685299.0,1.1741012531408277,3.1809145129224614,1.4582647735092458,0.077107451257583,0.03174,0.02943,0.04784,0.05729,0.55,0.6,1.0,63.09,91.43,67.79,30.81,3,趋势中继原型,2026-03-25,2026-03-26,38.0,38.095,2026-04-03,2026-04-07,42.0,41.895,10.53,9.98,27.24,-1.03,7,cum_super_peak_dd_20pct_3d,38145.69,83811519.59,1e-05,99.95,3,19,True
sh603618,2026-03-25,64.5,36.92,0.63,3.19,-20.21,2.61,1388747465.36,0.7143701780681454,9.985528219971052,27.30699598156926,0.39904743746649635,0.00998,0.00623,0.00884,0.01964,0.45,0.6,1.0,72.32,56.1,68.69,60.0,4,趋势中继原型,2026-03-25,2026-03-26,22.01,22.065,2026-04-09,2026-04-10,26.63,26.5634,20.99,20.39,36.76,-6.04,10,cum_super_peak_dd_20pct_3d,-162521634.83,214973546.39,-0.00652,175.6,3,19,True
sz001256,2026-03-25,62.98,11.57,11.08,10.22,-15.04,1.94,219915590.15999997,3.03679867180438,3.299293008641002,1.2696112621977456,0.3142511915127064,0.0087,0.07139,0.01133,0.09838,0.3,0.65,1.0,49.05,75.0,70.89,42.92,5,趋势中继原型,2026-03-25,2026-03-26,26.03,26.0951,2026-03-31,2026-04-01,23.5,23.4413,-9.72,-10.17,9.68,-11.14,4,hard_stop_8pct,-23396221.99,0.0,-0.02622,0.0,0,19,True
sz000791,2026-03-25,62.82,22.24,-0.71,3.83,-12.33,1.87,1446881612.1599998,1.8632913100978044,9.98810939357908,15.999578614065676,2.37189845059037,-0.0044,-0.01252,0.01364,0.01023,0.55,0.45,1.0,52.25,46.78,84.9,95.44,6,趋势中继原型,2026-03-25,2026-03-26,9.25,9.2731,2026-03-30,2026-03-31,7.83,7.8104,-15.35,-15.77,0.86,-16.11,3,hard_stop_8pct,-81349178.55,0.0,-0.02448,0.0,2,19,True
sh603817,2026-03-25,62.59,25.21,15.51,1.03,-18.73,-1.31,526007043.90999997,1.5323051227609132,2.5028441410694047,7.104806187043064,0.1835242023612847,-0.00699,0.11057,-0.01304,0.13225,0.45,0.65,1.0,70.55,60.71,60.8,49.73,7,趋势中继原型,2026-03-25,2026-03-26,8.92,8.9423,2026-03-26,2026-03-27,7.72,7.7007,-13.45,-13.88,1.46,-9.08,1,hard_stop_8pct,-17831628.0,0.0,-0.05256,0.0,0,19,True
sz002733,2026-03-25,61.34,28.11,1.26,2.32,-19.61,-9.0,916939694.6300001,0.8339677426920371,-0.3650967506389269,0.7363402816500937,-0.05026667346820313,0.047,0.03293,0.03839,0.02091,0.6,0.65,1.0,48.42,93.9,33.75,55.05,8,趋势中继原型,2026-03-25,2026-03-26,26.88,26.9472,2026-03-31,2026-04-01,25.02,24.9575,-6.92,-7.38,3.39,-8.85,4,hard_stop_8pct,-100461925.37,0.0,-0.03703,0.0,2,19,True
sh603098,2026-03-25,60.85,15.89,8.97,0.81,-14.21,0.65,547946784.49,2.042016494593132,5.6571428571428495,6.738989333493187,-0.012555517807086525,0.02091,0.00699,0.03386,0.0255,0.35,0.15,1.0,52.72,60.69,68.4,66.92,9,趋势中继原型,2026-03-25,2026-03-26,18.11,18.1553,2026-04-01,2026-04-02,16.1,16.0598,-11.1,-11.54,1.49,-13.64,5,hard_stop_8pct,-72097886.85,0.0,-0.04585,0.0,4,19,True
sh600026,2026-03-25,59.92,27.99,13.31,3.66,-18.65,-4.95,3657687442.200001,1.069027025407027,-1.7836370686312608,-6.4702412803116545,0.06670505827125833,0.00326,0.01135,0.02214,0.04147,0.45,0.55,1.0,66.62,75.89,25.91,68.97,10,趋势中继原型,2026-03-25,2026-03-26,25.32,25.3833,2026-03-30,2026-03-31,22.91,22.8527,-9.52,-9.97,0.0,-12.32,3,hard_stop_8pct,-517070905.97,0.0,-0.07046,0.0,2,19,True
sh603115,2026-03-26,79.28,28.1,13.0,11.1,-21.74,4.69,903359787.66,2.262690244884216,8.670520231213864,0.24717620935772544,0.16913899727127024,0.03327,0.03021,0.04572,0.05559,0.6,0.6,1.0,72.02,91.43,65.53,92.93,1,趋势中继原型,2026-03-26,2026-03-27,38.5,38.5962,2026-04-03,2026-04-07,42.0,41.895,9.09,8.55,25.58,-1.3,6,cum_super_peak_dd_20pct_3d,-5563689.31,78209684.59,-0.00134,107.11,3,18,True
sz000791,2026-03-26,70.28,29.37,4.05,12.67,-13.95,-3.14,1553347590.4299998,1.8582368747627085,-3.1351351351351253,5.637877119039231,-0.014393509860732845,0.00745,0.0035,0.03542,0.04116,0.55,0.5,1.0,63.53,87.14,44.78,95.27,2,趋势中继原型,2026-03-26,2026-03-27,8.84,8.8621,2026-03-30,2026-03-31,7.83,7.8104,-11.43,-11.87,1.24,-12.22,2,hard_stop_8pct,-38240680.48,0.0,-0.0216,0.0,1,18,True
sz002902,2026-03-26,66.0,19.81,17.85,8.31,-21.02,8.31,632534913.94,1.286293398393249,10.019267822736033,20.0193690465617,1.8841764278533573,0.01969,0.0153,0.02455,0.02621,0.55,0.5,1.0,65.69,70.31,67.02,49.32,3,趋势中继原型,2026-03-26,2026-03-27,28.4,28.471,2026-04-07,2026-04-08,29.37,29.2966,3.42,2.9,5.18,-8.8,7,cum_super_peak_dd_20pct_3d,-64567867.49,135961973.35,-0.00615,147.49,3,18,True
sh603016,2026-03-26,65.52,14.93,19.65,7.81,-21.84,2.55,367952849.28,2.377894885439921,5.697344676463012,11.025304459357272,0.023607390503965986,0.02307,0.0188,0.03704,0.04212,0.45,0.35,1.0,61.03,78.57,57.34,53.75,4,趋势中继原型,2026-03-26,2026-03-27,39.16,39.2579,2026-04-02,2026-04-03,50.55,50.4236,29.09,28.44,33.48,0.0,5,cum_super_peak_dd_20pct_3d,472842.0,58427063.0,0.00021,99.19,3,18,True
sz000037,2026-03-26,65.38,10.1,7.28,2.83,-14.64,7.05,784465384.29,2.6135862488064228,10.000000000000009,13.812135780607608,1.704512959447158,0.02351,0.00656,0.02706,0.01614,0.6,0.4,1.0,43.77,67.98,80.15,84.23,5,趋势中继原型,2026-03-26,2026-03-27,11.98,12.0099,2026-04-02,2026-04-03,10.61,10.5835,-11.44,-11.88,10.1,-9.77,5,hard_stop_8pct,58875457.65,139365136.54,0.01227,57.75,2,18,True
sh603026,2026-03-26,65.02,16.54,8.7,12.86,-16.4,6.0,2000573720.6299999,1.8949897706495964,10.005157297576051,21.69710857359997,0.32609867237712054,0.0096,0.01243,0.02085,0.02544,0.45,0.45,1.0,53.32,57.83,76.53,96.5,6,趋势中继原型,2026-03-26,2026-03-27,84.02,84.23,2026-04-20,2026-04-21,97.55,97.3061,16.1,15.52,28.56,-9.55,15,cum_super_peak_dd_20pct_3d,-65795223.72,394956366.28,-0.00219,116.66,3,18,True
sh603659,2026-03-26,63.68,13.11,9.81,10.75,-12.78,2.77,4473325368.000003,2.1228636209289853,5.6259659969088105,2.439864753428317,-0.08928515116452868,0.01299,0.00264,0.03115,0.03397,0.35,0.35,1.0,49.9,65.73,62.81,100.0,7,趋势中继原型,2026-03-26,2026-03-27,33.51,33.5938,2026-04-03,2026-04-07,30.35,30.2741,-9.43,-9.88,5.49,-11.79,6,hard_stop_8pct,-440880596.59,0.0,-0.0297,0.0,5,18,True
sz002580,2026-03-26,63.67,15.54,13.85,15.03,-19.24,1.67,1853491678.8699996,4.645675532247881,1.6731016731016846,-8.830352341791091,-0.01954705701300341,0.05673,0.04756,0.07549,0.06341,0.55,0.35,1.0,56.63,87.14,24.72,100.0,8,趋势中继原型,2026-03-26,2026-03-27,15.61,15.649,2026-04-07,2026-04-08,15.8,15.7605,1.22,0.71,24.09,-4.93,7,cum_super_peak_dd_20pct_3d,225534017.74,510632185.0,0.01615,55.83,3,18,True
sh601908,2026-03-26,62.56,13.12,7.53,10.65,-13.95,7.94,1325623854.02,2.46474137184348,10.065645514223199,20.87013855710429,0.14093868434354617,0.01182,0.0156,0.01052,0.02162,0.5,0.5,1.0,47.88,50.87,81.58,100.0,9,趋势中继原型,2026-03-26,2026-03-27,5.03,5.0426,2026-03-30,2026-03-31,4.49,4.4788,-10.74,-11.18,6.36,-13.32,2,hard_stop_8pct,-318023930.72,0.0,-0.08923,0.0,1,18,True
sz000883,2026-03-26,61.25,12.63,4.16,7.79,-9.79,-0.19,608146844.3000001,2.1008079274337916,0.7604562737642651,10.727849698060169,0.04060951834491022,-0.00124,-0.0156,0.03059,0.02191,0.5,0.25,1.0,44.24,67.54,68.83,71.33,10,趋势中继原型,2026-03-26,2026-03-27,5.25,5.2631,2026-03-31,2026-04-01,4.84,4.8279,-7.81,-8.27,1.71,-8.95,3,hard_stop_8pct,-42521493.9,634145.96,-0.03772,6805.32,2,18,True
sh603026,2026-03-27,78.93,28.51,16.88,13.14,-20.3,10.0,2800197273.9299994,2.3940819437952148,9.997655883731827,0.47385067629102195,0.08537402553945084,0.03206,0.03082,0.04988,0.04609,0.5,0.45,1.0,76.01,82.86,68.5,100.0,1,趋势中继原型,2026-03-27,2026-03-30,94.78,95.0169,2026-03-31,2026-04-01,87.59,87.371,-7.59,-8.05,1.24,-8.95,2,hard_stop_8pct,-262947294.78,0.0,-0.05502,0.0,1,17,True
sh600513,2026-03-27,71.8,11.17,8.23,3.74,-16.49,5.61,667545663.0199999,2.021954002292084,10.008591065292084,18.0098730184392,0.27285815384668705,0.02299,0.035,0.02307,0.01396,0.75,0.7,1.0,46.0,89.56,76.33,75.67,2,趋势中继原型,2026-03-27,2026-03-30,26.37,26.4359,2026-04-07,2026-04-08,25.43,25.3664,-3.56,-4.05,22.37,-5.54,6,cum_super_peak_dd_20pct_3d,-367960974.34,16804193.05,-0.04209,2289.7,3,17,True
sh603906,2026-03-27,70.4,11.87,11.99,17.59,-17.97,4.33,1616761966.58,3.2932864010331144,7.122370936902467,11.657646262466912,-0.13746512362616398,0.03061,0.03121,0.04188,0.05222,0.6,0.55,1.0,50.25,91.43,53.3,100.0,3,趋势中继原型,2026-03-27,2026-03-30,22.0,22.055,2026-04-02,2026-04-03,22.55,22.4936,2.5,1.99,8.18,-4.5,4,cum_super_peak_dd_20pct_3d,-65009970.65,69549004.02,-0.01183,193.47,3,17,True
sz000037,2026-03-27,69.16,18.6,21.23,15.29,-20.27,3.42,1290829966.4899998,3.6166214096043614,3.4195162635529686,-7.166471331738844,-0.00900581708031667,0.04199,0.02285,0.05111,0.03585,0.6,0.4,1.0,66.06,91.43,29.38,100.0,4,趋势中继原型,2026-03-27,2026-03-30,12.0,12.03,2026-04-02,2026-04-03,10.61,10.5835,-11.58,-12.02,8.5,-9.92,4,hard_stop_8pct,94805691.42,175295370.31,0.02704,45.92,2,17,True
sz002432,2026-03-27,68.78,40.57,12.82,0.06,-20.58,1.7,3219766988.0699997,1.3134049347047791,10.000000000000009,9.38416772330207,0.9701778626292592,0.02009,0.00819,0.0049,-0.0041,0.5,0.55,1.0,87.89,50.64,67.92,77.11,5,趋势中继原型,2026-03-27,2026-03-30,67.95,68.1199,2026-03-31,2026-04-01,76.88,76.6878,13.14,12.58,20.54,-3.31,2,violent_super_outflow,-477231407.03,80065610.76,-0.05475,696.05,1,17,True
sz002294,2026-03-27,62.12,14.54,7.37,-3.18,-13.64,3.17,741156572.3000001,1.531257622895481,10.00888888888889,10.917995618508257,1.2575225138160728,0.00602,0.0253,-0.00556,0.00926,0.55,0.6,1.0,49.56,57.58,82.22,65.44,6,趋势中继原型,2026-03-27,2026-03-30,61.8,61.9545,2026-04-07,2026-04-08,65.89,65.7253,6.62,6.09,14.87,-1.46,6,cum_super_peak_dd_20pct_3d,-23740917.18,14731131.8,-0.00475,261.16,3,17,True
sh605162,2026-03-27,61.67,12.5,13.31,3.2,-15.99,-1.06,370117455.01000005,1.9991199614758173,2.003642987249532,3.806648432622378,-0.018484734446839624,0.01415,0.02148,0.02037,0.03482,0.5,0.6,1.0,52.24,78.47,52.58,53.88,7,趋势中继原型,2026-03-27,2026-03-30,10.98,11.0075,2026-04-24,2026-04-24,12.0,11.97,9.29,8.74,40.98,-8.2,17,window_end,312303490.61,315583530.61,0.03352,1.04,1,17,True
sh600207,2026-03-27,61.52,16.46,17.29,15.03,-16.41,2.74,808561388.23,2.8679047817034418,2.7355623100303816,-4.930378843252427,0.015056075540101355,0.01739,0.0395,0.01478,0.0314,0.55,0.55,1.0,60.89,71.73,38.18,85.99,8,趋势中继原型,2026-03-27,2026-03-30,6.61,6.6265,2026-04-07,2026-04-08,5.85,5.8354,-11.5,-11.94,16.49,-13.01,6,hard_stop_8pct,-33653513.48,4818506.55,-0.00885,798.42,2,17,True
sz000883,2026-03-27,60.93,11.58,6.0,7.51,-10.8,-2.79,444535780.29,1.48416915754115,-1.5094339622641506,3.2767570139117765,-0.01123566356512784,0.00907,-0.00183,0.03977,0.04302,0.55,0.3,1.0,43.04,87.14,53.19,42.16,9,趋势中继原型,2026-03-27,2026-03-30,5.17,5.1829,2026-04-02,2026-04-03,4.72,4.7082,-8.7,-9.16,0.77,-9.28,4,hard_stop_8pct,-29365686.86,0.0,-0.02696,0.0,1,17,True
sh600563,2026-03-27,60.83,15.79,14.57,8.42,-17.96,2.4,1828670690.97,1.8536907192298422,5.78291814946621,15.005782390182226,-0.08997646420019062,0.01084,0.01446,0.0196,0.01898,0.55,0.55,1.0,57.6,59.65,52.63,95.12,10,趋势中继原型,2026-03-27,2026-03-30,135.53,135.8688,2026-04-02,2026-04-03,123.66,123.3509,-8.76,-9.21,2.4,-9.54,4,hard_stop_8pct,-163000432.37,2006637.39,-0.02762,8223.06,3,17,True
sh600996,2026-03-30,75.68,21.31,15.84,8.44,-19.66,9.98,996333995.4299998,2.6822992863656943,9.980039920159678,7.940487334857629,0.01630047803697693,0.02599,0.04667,0.04874,0.07747,0.5,0.55,1.0,65.83,87.14,61.85,99.73,1,趋势中继原型,2026-03-30,2026-03-31,10.5,10.5262,2026-04-02,2026-04-03,9.61,9.586,-8.48,-8.93,5.71,-11.9,3,hard_stop_8pct,-124329266.18,0.0,-0.04291,0.0,2,16,True
sz002432,2026-03-30,70.39,40.57,26.27,13.42,-21.91,9.99,4066795597.5399995,1.6057599001132203,9.994172494172492,-3.604049099459516,0.516525872106937,0.02733,0.01346,0.02643,0.01531,0.55,0.55,1.0,94.3,63.2,45.18,86.86,2,趋势中继原型,2026-03-30,2026-03-31,75.49,75.6787,2026-04-15,2026-04-17,74.2,74.0145,-1.71,-2.2,25.58,-2.64,11,cum_super_peak_dd_20pct_3d,-465825069.27,41501082.08,-0.01391,1222.44,3,16,True
sh600152,2026-03-30,69.07,12.04,-3.07,15.52,-20.66,4.04,1516304426.74,2.2536680885703224,8.733205374280239,6.958436990574853,0.11736683874399545,0.0126,0.02574,0.02914,0.03278,0.5,0.65,1.0,37.02,88.64,67.76,100.0,3,趋势中继原型,2026-03-30,2026-03-31,11.5,11.5287,2026-03-31,2026-04-01,10.67,10.6433,-7.22,-7.68,2.7,-9.48,1,hard_stop_8pct,-64982143.79,0.0,-0.05473,0.0,0,16,True
sz002294,2026-03-30,67.63,26.8,11.8,13.13,-15.32,1.97,859182327.2499999,1.6836292595941533,1.971557853910788,7.690437041633171,-0.06343789383384335,0.01335,0.03558,0.00576,0.02037,0.6,0.65,1.0,69.28,76.77,48.23,79.15,4,趋势中继原型,2026-03-30,2026-03-31,62.95,63.1074,2026-04-07,2026-04-08,65.89,65.7253,4.67,4.15,12.77,-3.26,5,cum_super_peak_dd_20pct_3d,-24992650.14,13479398.84,-0.00603,285.41,3,16,True
sh600186,2026-03-30,67.42,15.16,15.91,15.72,-20.3,-0.67,2185844481.38,1.8039248199209155,3.5014005602240994,6.117138837598528,-0.10923885173626369,0.03456,0.01161,0.05916,0.05056,0.55,0.4,1.0,57.98,87.14,40.7,93.46,5,趋势中继原型,2026-03-30,2026-03-31,7.26,7.2781,2026-04-13,2026-04-14,7.57,7.5511,4.27,3.75,9.78,-5.37,9,cum_super_peak_dd_20pct_3d,182892781.46,295638714.44,0.01518,38.14,3,16,True
sz000048,2026-03-30,65.88,14.36,1.93,5.93,-13.18,2.77,868063748.5699999,2.7486124525976616,10.024330900243307,1.9765373232397323,1.9571198410470216,0.00616,0.02371,-0.00272,0.00503,0.5,0.7,1.0,44.47,64.89,83.16,90.35,6,趋势中继原型,2026-03-30,2026-03-31,23.3,23.3582,2026-04-01,2026-04-02,20.08,20.0298,-13.82,-14.25,4.03,-8.63,2,hard_stop_8pct,-95470593.57,0.0,-0.08003,0.0,1,16,True
sh603826,2026-03-30,60.23,21.81,4.26,9.24,-15.03,-4.91,416419693.96,1.3105900189210717,-0.03969829297341132,1.9068406478303501,0.06570480622520258,0.00863,0.04404,-0.01152,-0.00156,0.6,0.8,1.0,50.68,76.93,58.69,34.32,7,趋势中继原型,2026-03-30,2026-03-31,24.8,24.862,2026-04-24,2026-04-24,34.77,34.6831,40.2,39.5,47.62,-0.77,16,window_end,45994057.14,132676302.23,0.00574,65.33,2,16,True
sz001400,2026-03-30,59.93,11.79,13.0,12.59,-21.38,3.21,398911137.52,1.155073970498597,10.00134066228715,16.9350311425218,1.333075306184798,0.03001,0.02777,0.02015,0.01107,0.5,0.45,1.0,51.05,72.16,66.28,27.85,8,趋势中继原型,2026-03-30,2026-03-31,166.17,166.5854,2026-04-07,2026-04-08,166.0,165.585,-0.1,-0.6,10.13,-5.76,5,cum_super_peak_dd_20pct_3d,11692983.14,47779131.28,0.00437,75.53,3,16,True
sh603529,2026-03-30,59.58,12.42,12.18,3.89,-14.86,-3.73,957628685.79,2.208137296000658,-0.9591584158415878,-2.6049931168697853,-0.014975418377499272,0.03237,0.0393,0.04184,0.04617,0.35,0.5,1.0,47.89,82.86,26.09,96.9,9,趋势中继原型,2026-03-30,2026-03-31,32.0,32.08,2026-04-03,2026-04-07,30.5,30.4238,-4.69,-5.16,4.25,-5.87,4,cum_super_peak_dd_20pct_3d,-51776714.24,29183156.11,-0.0197,277.42,3,16,True
sz002460,2026-03-30,58.89,10.75,12.85,17.89,-20.76,0.6,9112677025.35,2.2892922671633644,0.6024852516631096,-13.756005361573251,-0.00490149608899193,0.02759,0.01292,0.06462,0.04967,0.5,0.5,1.0,49.58,82.86,20.07,100.0,10,趋势中继原型,2026-03-30,2026-03-31,79.69,79.8892,2026-04-24,2026-04-24,84.99,84.7775,6.65,6.12,10.4,-4.25,16,window_end,-2942349311.62,0.0,-0.02826,0.0,0,16,True
sh603826,2026-03-31,73.96,26.41,8.02,3.41,-15.7,3.67,691453139.38,2.028437100325338,9.888800635424943,14.41147137886324,0.3588614303241059,0.00923,0.04205,-0.00305,0.01011,0.65,0.8,1.0,65.4,77.45,77.97,77.42,1,趋势中继原型,2026-03-31,2026-04-01,27.62,27.689,2026-04-24,2026-04-24,34.77,34.6831,25.89,25.26,32.55,-6.41,15,window_end,-68570392.3,18111852.79,-0.00936,478.59,2,15,True
sh600186,2026-03-31,68.56,29.88,17.12,9.16,-18.15,-4.57,1610641722.92,1.287654361366406,-3.9242219215155583,-4.617625499305049,0.09318201047710883,0.03839,0.02073,0.05864,0.05071,0.6,0.45,1.0,73.17,91.43,27.94,76.26,2,趋势中继原型,2026-03-31,2026-04-01,7.2,7.218,2026-04-13,2026-04-14,7.57,7.5511,5.14,4.61,10.69,-4.58,8,cum_super_peak_dd_20pct_3d,270625168.79,383371101.77,0.02593,29.41,3,15,True
sz002370,2026-03-31,66.61,10.97,10.63,16.94,-19.22,3.48,997373237.7700001,5.88148814839692,3.481894150417819,0.07684797936965282,0.04237334004920035,0.04804,0.01208,0.10696,0.07602,0.5,0.15,1.0,47.88,82.86,53.07,99.81,3,趋势中继原型,2026-03-31,2026-04-01,7.22,7.238,2026-04-21,2026-04-23,7.14,7.1222,-1.11,-1.6,13.85,-2.63,13,cum_super_peak_dd_20pct_3d,-87589817.94,30310545.18,-0.01069,388.97,3,15,True
sh603017,2026-03-31,64.57,28.55,19.58,13.14,-20.88,3.55,1121529032.1600003,3.3062709686088763,3.5532994923857864,-8.90016607575074,0.02629517158659961,0.02341,0.017,0.03009,0.02942,0.4,0.35,1.0,78.47,65.11,32.96,100.0,4,趋势中继原型,2026-03-31,2026-04-01,16.51,16.5513,2026-04-03,2026-04-07,13.65,13.6159,-17.32,-17.74,8.72,-11.93,3,hard_stop_8pct,-16504614.0,0.0,-0.00778,0.0,0,15,True
sz000048,2026-03-31,63.83,29.87,16.79,13.5,-15.52,4.64,871756081.7900001,2.486566560189984,4.643962848297223,-4.41201281338067,-0.04126409086373917,0.00582,0.02086,0.00088,0.01237,0.5,0.7,1.0,77.68,62.09,38.94,90.62,5,趋势中继原型,2026-03-31,2026-04-01,23.32,23.3783,2026-04-01,2026-04-02,20.08,20.0298,-13.89,-14.32,0.21,-8.7,1,hard_stop_8pct,-46491746.0,0.0,-0.14478,0.0,0,15,True
sh600066,2026-03-31,63.22,10.1,4.55,1.49,-9.46,8.44,1095848960.02,1.7696113987957307,9.999999999999986,11.864183103995202,1.0783514938212222,0.0087,0.01357,0.00044,-0.00756,0.55,0.65,1.0,41.33,53.95,90.81,92.32,6,趋势中继原型,2026-03-31,2026-04-01,36.89,36.9822,2026-04-24,2026-04-24,36.97,36.8776,0.22,-0.28,4.36,-3.77,15,window_end,-72570630.18,0.0,-0.00468,0.0,0,15,True
sh600250,2026-03-31,60.98,18.46,9.99,8.5,-16.63,6.2,817285919.0999999,3.3821091155828027,10.023492560689128,15.389173860783327,0.1788254783845331,0.00785,0.0139,0.00924,0.01902,0.5,0.5,1.0,56.94,46.33,76.06,86.63,7,趋势中继原型,2026-03-31,2026-04-01,13.77,13.8044,2026-04-03,2026-04-07,12.6,12.5685,-8.5,-8.95,6.75,-10.17,3,hard_stop_8pct,-49175371.38,0.0,-0.02338,0.0,2,15,True
sh603052,2026-03-31,60.31,11.25,10.29,6.67,-21.5,-4.68,771975643.74,1.2720798490675724,3.0788564247565375,10.176907797166198,0.00376621656858811,0.03547,0.03233,0.04892,0.03061,0.5,0.55,1.0,42.92,84.81,47.37,59.05,8,趋势中继原型,2026-03-31,2026-04-01,68.0,68.17,2026-04-02,2026-04-03,63.38,63.2216,-6.79,-7.26,0.22,-9.56,2,hard_stop_8pct,3928377.15,3928377.15,0.00362,0.0,0,15,True
sz002294,2026-03-31,60.14,31.65,7.72,12.62,-15.57,-4.14,528132063.30999994,1.0139777002162593,-2.836767036450083,-1.596400009717108,0.10152439311098505,0.01285,0.04049,-0.00582,0.01755,0.65,0.7,1.0,67.85,80.62,33.23,32.61,9,趋势中继原型,2026-03-31,2026-04-01,61.87,62.0247,2026-04-07,2026-04-08,65.89,65.7253,6.5,5.97,14.74,-0.15,4,cum_super_peak_dd_20pct_3d,-11862577.01,26609471.97,-0.00328,144.58,3,15,True
