symbol,trade_date,probe_index,event_role,oib_ratio,amount_vs_day_median,same_day_pullback_ratio,day_gap_pct,bar_high_ret_pct,bar_close_ret_pct,day_return_pct,probe_strength_score,touch_up_10d,touch_up_20d,limit_close_10d,limit_close_20d,days_to_first_touch_up,days_to_first_limit_close,first_limit_close_streak,first_touch_streak,has_2board_from_first_close,has_3board_from_first_close,has_2touch_from_first_touch,has_3touch_from_first_touch,high_10d_pct,close_10d_pct,high_20d_pct,close_20d_pct,high_40d_pct,close_40d_pct,trend20_15,trend20_20,trend40_30,good_target_A,good_target_B,good_target_C,oib_top20,oib_top30,pullback_mid,probe_2_3,probe_1,probe_2_3_oib20,probe_2_3_oib20_pullback_mid,probe_1_oib20,probe_1_oib20_pullback_mid
sz000677,2024-11-04,1,first_probe,0.61805194120541,203.7920873608876,1.0,-9.967320261437917,5.989110707803991,3.266787658802195,0.0,88.85682447965912,0,0,0,0,34.0,,0,1,0,0,0,0,6.533575317604368,-17.24137931034483,6.533575317604368,-14.700544464609798,6.533575317604368,-24.31941923774954,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False
sz000678,2024-09-20,1,first_probe,0.3494822413174825,13.705778743619993,1.1333333333333302,-0.5882352941176339,5.976095617529897,4.980079681274896,-1.7751479289940808,77.33094415064208,1,1,1,1,6.0,6.0,1,1,0,0,0,0,26.10441767068272,7.63052208835342,26.10441767068272,18.072289156626486,39.55823293172689,16.86746987951806,1,1,1,1,1,1,False,False,False,False,True,False,False,False,False
sz000678,2025-04-15,2,retest_probe,0.43949684820609053,14.148602508140824,0.5762711864406779,-1.0118043844856595,5.0643776824034425,3.776824034334769,1.3628620102214661,70.74061959272926,1,1,1,1,6.0,6.0,1,2,0,0,1,0,9.41176470588234,-4.453781512605048,64.9579831932773,52.60504201680671,64.9579831932773,38.319327731092436,1,1,1,1,1,1,False,False,True,True,False,False,False,False,False
sz000679,2025-01-17,1,first_probe,1.1142216291907647,17.144546015734065,0.8730158730158729,-1.8045112781954864,9.707241910631748,8.78274268104775,0.6125574272588086,85.6384838332187,0,1,0,0,15.0,,0,1,0,0,0,0,4.414003044140036,-3.5007610350076157,5.175038051750369,5.022831050228316,35.00761035007609,6.849315068493134,0,0,1,0,0,1,True,True,False,False,True,False,False,True,False
sz000680,2025-08-07,1,first_probe,0.567311136390175,15.079705975946098,0.5471698113207553,0.20080321285140812,5.369807497467094,3.951367781155013,1.3026052104208263,77.67586693596937,0,0,0,0,,,0,0,0,0,0,0,1.0880316518298905,-2.1760633036597365,1.0880316518298905,-7.814045499505429,3.857566765578646,1.8793273986152492,0,0,0,0,0,0,False,False,True,False,True,False,False,False,False
sz000685,2025-07-24,1,first_probe,0.5229247741274875,32.11950092272754,0.37931034482758724,0.8510638297872353,6.118143459915615,5.696202531645556,3.797468354430378,79.71085866699289,0,0,0,0,,,0,0,0,0,0,0,0.20325203252031798,-2.0325203252032464,6.707317073170738,3.658536585365857,7.418699186991873,-2.8455284552845517,0,0,0,0,0,0,False,False,True,False,True,False,False,False,False
sz000695,2024-11-15,1,first_probe,0.49579180695932173,17.996528065841794,0.8461538461538459,-9.95184590690209,9.269162210338667,4.456327985739761,1.426024955436711,78.10987746772732,1,1,1,1,1.0,1.0,1,1,0,0,0,0,48.594024604569405,5.88752196836555,48.594024604569405,4.48154657293498,48.594024604569405,-15.64147627416521,1,1,1,1,1,1,False,False,False,False,True,False,False,False,False
sz000695,2025-02-18,2,retest_probe,0.4983657790023427,17.878654517518257,1.2641509433962235,1.9718309859154903,4.766187050359716,2.7877697841726556,1.1049723756906271,77.90884556776574,1,1,1,1,3.0,3.0,1,1,0,0,0,0,12.021857923497258,7.377049180327866,12.021857923497258,-0.7285974499089298,12.021857923497258,-12.568306010928964,0,0,0,1,0,0,False,False,False,True,False,False,False,False,False
sz000695,2025-11-18,3,retest_probe,0.48691695777921284,23.64732469209057,0.8716216216216208,0.25062656641603454,9.250000000000004,4.374999999999996,1.187500000000008,81.37311245330146,1,1,1,1,2.0,8.0,1,1,0,0,0,0,18.900555898702898,3.7677578752316254,18.900555898702898,-24.52130945027795,18.900555898702898,-18.838789376158125,1,0,0,1,0,0,False,False,False,True,False,False,False,False,False
sz000701,2025-06-09,1,first_probe,0.27685752755145376,23.46251012999838,0.7692307692307697,-3.003003003003002,12.168486739469575,9.048361934477377,2.0123839009287936,83.67221206742776,1,1,1,1,3.0,3.0,1,3,0,0,1,1,26.7071320182094,-7.587253414264039,26.7071320182094,-4.855842185128989,26.7071320182094,-7.435508345978759,1,1,0,1,1,0,False,False,True,False,True,False,False,False,False
sz000702,2025-04-03,1,first_probe,0.8555666806190529,18.258098498033203,0.7936507936507938,-0.4457652303120341,9.40298507462687,7.761194029850738,1.94029850746269,83.90981484260364,0,0,0,0,28.0,28.0,1,1,0,0,0,0,2.9282576866764387,-5.856515373352855,2.9282576866764387,-2.4890190336749662,11.71303074670571,0.5856515373352966,0,0,0,0,0,0,True,True,True,False,True,False,False,True,True
sz000702,2025-05-21,2,retest_probe,0.4639471355454631,19.56648759749307,0.6666666666666666,-0.6802721088435382,4.951856946354893,3.1636863823933936,1.2328767123287676,74.47780680294703,0,1,0,1,14.0,14.0,1,1,0,0,0,0,0.0,-7.036535859269277,3.653585926928282,-4.059539918809197,14.749661705006778,2.435723951285529,0,0,0,1,0,0,False,False,True,True,False,False,False,False,False
sz000702,2025-07-02,3,retest_probe,0.39011086307269993,37.393672506215296,0.5681818181818177,0.0,6.094182825484773,4.709141274238227,2.206896551724147,81.00295469589798,1,1,1,1,6.0,7.0,1,2,0,0,1,0,14.439946018893401,1.6194331983805599,14.439946018893401,4.453441295546567,14.439946018893401,5.128205128205132,0,0,0,1,0,0,False,False,True,True,False,False,False,False,False
sz000709,2024-12-09,1,first_probe,0.43123254118867194,23.7435370159991,0.9473684210526303,1.2658227848101111,7.916666666666661,7.500000000000018,0.4166666666666874,86.2399975830684,0,0,0,0,,,0,0,0,0,0,0,2.9045643153526868,-7.05394190871369,2.9045643153526868,-10.788381742738595,2.9045643153526868,-9.958506224066399,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False
sz000710,2024-12-18,1,first_probe,0.3543895007975441,22.866379208038293,0.7600000000000016,0.0,4.816955684007707,4.2389210019267765,2.4390243902439046,76.81201116298328,0,0,0,0,30.0,30.0,2,3,1,0,1,1,0.0,-20.666666666666668,0.0,-19.333333333333325,32.761904761904745,27.52380952380953,0,0,1,0,1,1,False,False,True,False,True,False,False,False,False
sz000713,2024-11-01,1,first_probe,0.28824026739939573,15.499087584654873,0.7894736842105261,0.536193029490617,4.993429697766105,4.993429697766105,2.533333333333343,75.52541255939389,1,1,1,1,3.0,3.0,1,1,0,0,0,0,10.273081924577365,-5.331599479843952,10.273081924577365,-2.86085825747725,10.273081924577365,-2.4707412223667125,0,0,0,1,0,0,False,False,True,False,True,False,False,False,False
sz000716,2025-01-15,1,first_probe,0.6550939547317987,14.350980894013912,0.5294117647058817,0.2732240437158362,7.02479338842974,5.6473829201102,2.1798365122615904,80.22513677364974,0,0,0,0,,,0,0,0,0,0,0,9.066666666666666,-8.133333333333336,9.066666666666666,-3.066666666666673,9.066666666666666,-8.133333333333336,0,0,0,0,0,0,False,True,True,False,True,False,False,False,False
sz000720,2025-04-30,1,first_probe,0.533873307563897,30.154177843787934,0.6470588235294122,-4.687500000000011,5.573770491803298,4.590163934426239,1.967213114754096,74.48025403207895,0,0,0,0,,,0,0,0,0,0,0,8.36012861736335,8.038585209003223,18.9710610932476,9.324758842443725,18.9710610932476,12.86173633440515,1,0,0,0,0,0,False,False,True,False,True,False,False,False,False
sz000720,2025-05-21,2,retest_probe,1.0569990910577503,27.676334678083965,1.040000000000001,0.2941176470588225,7.246376811594213,4.9275362318840665,0.8797653958944274,85.18831634345409,0,0,0,0,34.0,34.0,1,1,0,0,0,0,2.034883720930236,-1.4534883720930147,2.6162790697674465,-4.651162790697683,28.779069767441847,9.593023255813948,0,0,0,0,0,0,True,True,False,True,False,True,False,False,False
sz000721,2024-11-28,1,first_probe,0.7445969252749586,21.90310136456794,0.6578947368421054,-1.7821782178217838,7.600000000000007,5.000000000000004,3.427419354838701,84.65571217651923,1,1,1,1,8.0,8.0,2,2,1,0,1,0,28.36257309941521,14.912280701754387,38.40155945419104,-3.508771929824561,38.40155945419104,-16.081871345029242,1,1,1,1,1,1,True,True,True,False,True,False,False,True,True
sz000721,2024-12-18,2,retest_probe,0.3072670636299213,13.615964145061241,0.3804347826086953,-9.957446808510639,8.695652173913038,6.899810964083186,5.387523629489599,72.06977947553386,0,0,0,0,,,0,0,0,0,0,0,-0.8968609865470767,-3.766816143497753,-0.8968609865470767,-17.48878923766817,-0.8968609865470767,-19.820627802690595,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False
sz000722,2024-10-23,1,first_probe,0.30071771344256976,21.052549892506693,0.5909090909090889,0.4930966469427922,6.476938174681068,5.986261040235541,2.6496565260059057,78.04605684511681,0,0,0,0,,,0,0,0,0,0,0,8.891013384321212,0.09560229445506607,12.715105162523876,-0.3824091778202754,12.715105162523876,3.2504780114722687,0,0,0,0,0,0,False,False,True,False,True,False,False,False,False
sz000727,2025-11-24,1,first_probe,0.5198914904848367,19.942602028266414,1.0,0.3937007874015741,5.0193050193050315,3.0888030888030826,1.5686274509803866,81.24165973737406,1,1,1,1,5.0,5.0,1,1,0,0,0,0,12.741312741312738,9.652509652509655,12.741312741312738,0.38610038610038533,12.741312741312738,0.38610038610038533,0,0,0,1,0,0,False,False,False,False,True,False,False,False,False
sz000737,2025-06-06,1,first_probe,0.415062012510321,17.416530301899982,0.7234042553191476,1.0067114093959662,5.070118662351675,2.8047464940668787,4.097452934662238,79.38031616912957,0,1,0,1,15.0,15.0,1,1,0,0,0,0,1.4893617021276562,-5.638297872340436,41.48936170212767,21.80851063829785,41.48936170212767,13.72340425531915,1,1,1,1,1,1,False,False,True,False,True,False,False,False,False
sz000750,2024-10-16,1,first_probe,0.2659530729737143,19.302773922588827,0.5277777777777783,-2.132701421800942,8.71670702179177,7.021791767554486,4.1162227602905554,76.89173760729531,1,1,1,1,2.0,6.0,1,1,0,0,0,0,24.65116279069768,10.697674418604652,30.23255813953487,19.53488372093024,30.23255813953487,9.534883720930232,1,1,1,1,1,1,False,False,True,False,True,False,False,False,False
sz000753,2024-12-31,1,first_probe,0.551117835872651,25.396477636801745,0.5312500000000008,0.4773269689737347,7.71084337349397,6.024096385542177,2.13776722090262,82.50374227339589,0,0,0,0,,,0,0,0,0,0,0,4.883720930232549,-1.3953488372092981,4.883720930232549,-3.953488372093017,4.883720930232549,2.0930232558139528,0,0,0,0,0,0,False,False,True,False,True,False,False,False,False
sz000753,2025-03-24,2,retest_probe,0.25677528606290095,35.15603484873446,0.5128205128205126,0.3968253968253954,7.707509881422947,4.545454545454564,3.754940711462451,74.59985462663813,1,1,1,1,2.0,2.0,1,1,0,0,0,0,10.285714285714276,-2.0952380952381056,20.571428571428573,19.047619047619047,20.571428571428573,0.3809523809523707,1,1,0,1,1,0,False,False,True,True,False,False,False,False,False
sz000759,2024-10-30,1,first_probe,0.30785843905316734,16.751076649769292,0.5600000000000023,0.0,6.329113924050622,4.810126582278462,2.784810126582271,74.79166219945974,1,1,1,1,6.0,6.0,1,1,0,0,0,0,10.591133004926135,1.7241379310344973,10.591133004926135,-3.9408866995073843,131.28078817733996,120.1970443349754,0,0,1,1,0,1,False,False,True,False,True,False,False,False,False
sz000767,2024-11-08,1,first_probe,0.88015469260211,25.730082196288095,0.714285714285714,0.7168458781362075,7.526881720430101,7.526881720430101,1.4234875444839812,87.31519994575527,1,1,1,1,2.0,2.0,1,1,0,0,0,0,10.877192982456151,-7.719298245614037,10.877192982456151,1.403508771929829,10.877192982456151,-15.087719298245617,0,0,0,1,0,0,True,True,True,False,True,False,False,True,True
sz000785,2024-12-26,1,first_probe,0.32637709886509664,13.348532070487641,0.6190476190476194,-1.5789473684210464,5.44041450777204,2.849740932642497,5.3475935828877,71.25195061971145,1,1,1,1,5.0,5.0,1,1,0,0,0,0,11.421319796954311,-7.868020304568535,11.421319796954311,-11.675126903553302,41.37055837563452,15.48223350253808,0,0,1,1,0,1,False,False,True,False,True,False,False,False,False
sz000788,2024-09-10,1,first_probe,0.6593927371423738,22.341971582124714,0.7291666666666671,-0.5671077504725952,9.125475285171113,3.4220532319391817,2.471482889733845,82.19485751078824,0,0,0,0,,,0,0,0,0,0,0,3.5250463821892453,2.9684601113172615,25.974025974025984,7.9777365491651375,26.90166975881263,18.55287569573283,1,1,0,0,1,0,False,True,True,False,True,False,False,False,False
sz000790,2025-11-07,1,first_probe,0.8609458339203094,19.708180019165084,0.8695652173913035,-0.24570024570026439,5.463182897862251,4.0380047505938155,4.4334975369458185,80.44481353981207,0,1,0,0,16.0,,0,1,0,0,0,0,12.971698113207552,-4.481132075471706,12.971698113207552,1.6509433962264008,12.971698113207552,-7.547169811320764,0,0,0,0,0,0,True,True,False,False,True,False,False,True,False
sz000796,2024-12-24,1,first_probe,0.6117988307005676,14.133748347603762,0.37037037037037174,-6.960556844547561,6.733167082294278,4.239401496259343,4.239401496259343,78.2271432743478,0,0,0,0,40.0,40.0,1,1,0,0,0,0,6.459330143540676,-9.569377990430617,6.459330143540676,-12.200956937799035,6.459330143540676,-4.545454545454531,0,0,0,0,0,0,False,True,True,False,True,False,False,False,False
sz000801,2025-02-14,1,first_probe,0.5330922407982147,25.90497599236645,0.4635761589403975,-0.9293680297397744,9.461152882205504,6.265664160400997,4.878048780487809,83.86055961225414,1,1,1,1,7.0,7.0,1,1,0,0,0,0,10.852713178294572,7.3345259391770945,25.819916517590947,3.5778175313059046,25.819916517590947,-11.32975551580203,1,1,0,1,1,0,False,False,True,False,True,False,False,False,False
sz000802,2025-07-07,1,first_probe,0.6947365535818409,18.289801035576296,0.5199999999999996,-0.2123142250530785,5.263157894736836,4.842105263157914,3.6170212765957332,78.92469650830323,0,1,0,0,17.0,,0,1,0,0,0,0,3.901437371663241,2.4640657084188833,26.48870636550309,19.096509240246395,27.72073921971252,-1.2320328542094527,1,1,0,0,1,0,True,True,True,False,True,False,False,True,True
sz000802,2025-10-13,2,retest_probe,0.48913507294254843,16.835808509194063,0.39130434782608947,-2.0224719101123556,5.251141552511429,4.337899543378998,3.66972477064218,73.3579232391273,0,0,0,0,,,0,0,0,0,0,0,2.8761061946902755,-1.106194690265483,4.646017699115057,2.212389380530988,10.176991150442504,5.973451327433632,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False
sz000803,2025-09-09,1,first_probe,0.3620085767857702,32.153272287486274,0.60377358490566,1.04302477183833,6.838709677419352,4.258064516129023,2.709677419354839,78.08616173850709,0,0,0,0,37.0,37.0,1,1,0,0,0,0,1.7587939698492372,-15.577889447236181,1.7587939698492372,-15.577889447236181,9.547738693467345,9.547738693467345,0,0,0,0,0,0,False,False,True,False,True,False,False,False,False
sz000809,2025-11-11,1,first_probe,0.32965159723139875,19.242599695853944,0.8285714285714283,0.0,9.333333333333327,9.066666666666666,-0.5221932114882533,81.55362372469637,1,1,0,0,1.0,36.0,1,1,0,0,0,0,9.973753280839915,-11.548556430446189,9.973753280839915,-11.023622047244096,9.973753280839915,-9.973753280839892,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False
sz000811,2024-11-06,1,first_probe,2.3991311569879112,13.914172420169209,0.88235294117647,0.0,4.726598702502338,3.0583873957367835,2.7462121212121104,79.63893400747936,0,0,0,0,27.0,27.0,1,1,0,0,0,0,10.875576036866352,1.2903225806451646,10.875576036866352,-3.410138248847916,27.46543778801844,11.797235023041486,0,0,0,0,0,0,True,True,False,False,True,False,False,True,False
sz000812,2024-10-31,1,first_probe,0.3450384282387004,18.698471562693467,0.6799999999999997,-0.6726457399103158,5.543237250554323,2.882483370288247,3.6117381489842115,79.61063748050337,1,1,1,1,10.0,10.0,1,1,0,0,0,0,7.843137254901977,7.843137254901977,41.176470588235304,8.278867102396514,41.176470588235304,-0.6535947712418388,1,1,1,1,1,1,False,False,True,False,True,False,False,False,False
sz000813,2025-03-14,1,first_probe,0.34708686058483623,18.422602279994422,0.6071428571428558,1.0638297872340496,7.329842931937169,6.020942408376961,3.421052631578947,76.84248305048722,0,0,0,0,21.0,,0,1,0,0,0,0,3.307888040712448,-13.740458015267176,3.307888040712448,-17.302798982188293,3.307888040712448,-19.59287531806616,0,0,0,0,0,0,False,False,True,False,True,False,False,False,False
sz000815,2024-10-17,1,first_probe,0.6871531465456935,13.820668778738598,0.6363636363636356,0.7882882882882747,4.856512141280356,3.6423841059602724,3.0167597765363263,77.2138044153585,1,1,0,0,4.0,23.0,1,1,0,0,0,0,19.30585683297179,11.171366594360087,19.30585683297179,7.049891540130138,49.132321041214745,31.344902386117113,1,0,1,0,0,1,True,True,True,False,True,False,False,True,True
sz000816,2025-01-09,1,first_probe,0.46996051171632813,13.489965165941722,0.7058823529411774,-1.3559322033898313,5.723905723905731,4.377104377104368,3.7800687285223233,78.98843848588353,0,0,0,0,21.0,21.0,1,1,0,0,0,0,5.629139072847678,-8.609271523178819,13.576158940397365,7.947019867549665,53.97350993377486,20.529801324503303,0,0,1,0,0,1,False,False,True,False,True,False,False,False,False
sz000818,2025-02-12,1,first_probe,0.28037789318159234,16.608133442237037,0.7683615819209039,0.14787430683917968,6.533776301218164,4.466592838685868,1.5134736064968735,73.00660898033564,1,1,1,1,1.0,1.0,1,1,0,0,0,0,71.85454545454544,15.054545454545455,71.85454545454544,18.945454545454552,71.85454545454544,-16.327272727272724,1,1,1,1,1,1,False,False,True,False,True,False,False,False,False
sz000818,2025-03-26,2,retest_probe,0.4738838501346387,13.664582616993366,0.6043165467625912,-0.6345651362448579,5.163447251114395,4.011887072808307,3.193087903831704,75.58131997815518,0,0,0,0,,,0,0,0,0,0,0,1.0921004732435513,-16.235893702220594,1.0921004732435513,-18.310884601383314,1.0921004732435513,-16.454313796869315,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False
sz000819,2025-09-01,1,first_probe,0.27628427183885323,20.648217980942277,0.6829268292682952,0.42016806722688926,4.815032295948329,3.640634174985302,3.34728033472802,76.67141677937913,0,0,0,0,22.0,22.0,2,2,1,0,1,0,5.494505494505497,3.9907460960092678,6.998264893001749,-2.1399652978600248,21.457489878542525,3.3545401966454724,0,0,0,0,1,0,False,False,True,False,True,False,False,False,False
sz000819,2025-10-13,2,retest_probe,0.27001084423097044,18.17231952312055,0.9459459459459447,-3.0303030303030276,7.581967213114749,3.125,0.4098360655737876,80.58972599979677,1,1,0,0,6.0,,0,1,0,0,0,0,6.2755102040816135,-3.826530612244894,6.2755102040816135,2.0408163265306145,6.2755102040816135,-14.438775510204094,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False
sz000820,2025-11-25,1,first_probe,1.2616471960634748,59.46363531719096,0.6333333333333335,-4.985337243401755,9.259259259259256,6.481481481481488,3.3950617283950546,90.51222903672166,0,0,0,0,,,0,0,0,0,0,0,7.164179104477597,0.8955223880596996,7.164179104477597,1.1940298507462588,20.597014925373138,20.597014925373138,0,0,0,0,0,0,True,True,True,False,True,False,False,True,True
sz000826,2025-05-19,1,first_probe,0.2752621106486576,24.935098663811264,0.5555555555555545,1.1428571428571344,5.027932960893855,3.9106145251396773,3.3898305084745894,76.17807319800959,1,1,1,1,7.0,7.0,2,3,1,0,1,1,37.158469945355165,20.21857923497268,37.158469945355165,10.92896174863387,37.158469945355165,6.010928961748618,1,1,1,1,1,1,False,False,True,False,True,False,False,False,False
sz000826,2025-11-03,2,retest_probe,0.3434936965326217,37.71514390177532,0.5769230769230771,-1.6064257028112428,10.612244897959178,8.979591836734691,4.489795918367334,78.3747009799084,0,0,0,0,24.0,34.0,1,1,0,0,0,0,4.296875,-0.78125,4.296875,-7.812500000000011,4.296875,-14.84375,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False
sz000831,2025-04-07,1,first_probe,0.2541446108677361,20.560466030404633,1.3689320388349548,3.4334763948498104,6.105512744516872,4.090100770598681,-2.252519264967412,78.88843852541268,0,0,0,0,,,0,0,0,0,0,0,9.035779260157684,-3.6082474226804107,9.035779260157684,-0.3941782898726376,10.369921164342033,6.458459672528805,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False
sz000837,2025-05-15,1,first_probe,0.2908808782606382,14.056375353737309,0.6764705882352956,-0.07558578987150177,5.014749262536866,3.2448377581120846,4.236006051437213,75.22336978979983,0,0,0,0,,,0,0,0,0,0,0,3.0478955007256836,-10.812772133526849,3.0478955007256836,-15.747460087082732,3.0478955007256836,-13.13497822931784,0,0,0,0,0,0,False,False,True,False,True,False,False,False,False
sz000838,2024-12-04,1,first_probe,0.6537780693786484,15.8007067352643,1.1578947368421042,-0.30030030030030463,5.588235294117649,3.2352941176470473,1.506024096385561,84.88415488072167,1,1,1,1,4.0,4.0,1,1,0,0,0,0,8.605341246290799,-7.121661721068251,8.605341246290799,-17.80415430267063,8.605341246290799,-26.706231454005934,0,0,0,1,0,0,False,True,False,False,True,False,False,False,False
sz000862,2024-11-05,1,first_probe,0.3030069666672704,17.469180243686743,0.5,0.0,6.193078324225865,3.2786885245901676,4.814814814814805,73.80891675961061,1,1,0,0,2.0,,0,1,0,0,0,0,9.71731448763251,-3.886925795052998,9.71731448763251,-1.4134275618374548,9.71731448763251,-12.720848056537093,0,0,0,0,0,0,False,False,True,False,True,False,False,False,False
sz000862,2025-03-19,2,retest_probe,0.4591043560849975,23.6571812338661,0.5757575757575757,0.1953125,6.358381502890165,5.973025048169545,3.898635477582846,81.88603422973499,1,1,1,1,9.0,9.0,1,1,0,0,0,0,2.62664165103188,-0.7504690431519689,13.883677298311458,7.879924953095685,29.080675422138835,9.56848030018762,0,0,0,1,0,0,False,False,True,True,False,False,False,False,False
sz000876,2025-02-17,1,first_probe,0.7586839582106679,19.08943067459684,0.4516129032258065,-0.219780219780219,10.276243093922655,3.535911602209918,5.286343612334798,80.21756943568343,1,1,1,1,2.0,2.0,1,1,0,0,0,0,14.435146443514624,0.10460251046024993,14.435146443514624,2.1966527196652708,24.26778242677825,6.380753138075312,0,0,0,1,0,0,True,True,True,False,True,False,False,True,True
sz000880,2024-11-12,1,first_probe,0.27471412547266977,15.588912099504778,1.0166666666666664,1.1959521619135272,5.454545454545445,2.9090909090909056,-0.09090909090908594,77.81159410818942,1,1,1,1,2.0,2.0,3,3,1,1,1,1,35.122838944494994,13.648771610555045,35.122838944494994,11.555959963603279,85.35031847133759,70.79162875341218,1,1,1,1,1,1,False,False,False,False,True,False,False,False,False
sz000880,2025-02-20,2,retest_probe,0.692613744612898,23.244101270951056,0.6687500000000011,2.5099075297225992,6.872852233676974,6.443298969072164,2.27663230240549,78.71074107186712,1,1,1,1,1.0,1.0,3,3,1,1,1,1,38.05123897522049,27.1734565308694,76.4804703905922,48.76102477950444,76.4804703905922,36.20327593448132,1,1,1,1,1,1,True,True,True,True,False,True,True,False,False
sz000880,2025-04-01,3,retest_probe,0.341636868637597,31.088650723132332,0.8499999999999979,2.3048555623847555,6.007810153199156,5.497146290177235,0.9011715229798822,79.31470631293047,1,1,1,1,6.0,6.0,1,1,0,0,0,0,21.19678475736826,2.619827329562363,21.19678475736826,5.061030068472738,21.19678475736826,-6.877046740101223,1,1,0,1,1,0,False,False,False,True,False,False,False,False,False
sz000881,2025-11-19,1,first_probe,0.3843783206006731,35.52862671281064,0.727272727272727,0.0,6.52431791221828,5.812574139976268,4.88997555012225,81.1887390031536,1,1,0,0,4.0,,0,1,0,0,0,0,7.808857808857805,2.2144522144522005,9.090909090909083,-1.1655011655011593,12.937062937062937,1.2820512820512775,0,0,0,0,0,0,False,False,True,False,True,False,False,False,False
sz000890,2024-12-11,1,first_probe,0.7901936460391376,19.23500125226346,0.6086956521739144,0.0,5.41176470588236,4.0000000000000036,3.0878859857482066,82.00532242332442,0,0,0,0,37.0,37.0,1,1,0,0,0,0,2.764976958525356,-25.57603686635944,2.764976958525356,-29.49308755760368,2.764976958525356,-19.12442396313364,0,0,0,0,0,0,True,True,True,False,True,False,False,True,True
sz000890,2025-05-22,2,retest_probe,0.3803944626118021,25.79955022224853,1.2916666666666659,-0.27100271002709064,6.382978723404253,2.92553191489362,0.27173913043476716,84.9899898905787,1,1,1,1,5.0,5.0,1,1,0,0,0,0,12.466124661246614,9.214092140921416,12.466124661246614,-1.6260162601625994,25.47425474254743,8.130081300813007,0,0,0,1,0,0,False,False,False,True,False,False,False,False,False
sz000901,2025-11-12,1,first_probe,0.419775930713076,17.513029598736836,0.42857142857142855,-0.773195876288657,5.882352941176472,5.147058823529416,2.2337662337662323,71.48667429636295,0,1,0,1,17.0,17.0,2,3,1,0,1,1,2.3373983739837456,-7.571138211382111,30.538617886178866,20.630081300813007,69.10569105691057,63.617886178861816,1,1,1,1,1,1,False,False,True,False,True,False,False,False,False
sz000903,2025-05-07,1,first_probe,0.5668067876538984,15.704947054103508,0.653846153846153,1.7391304347825987,7.365439093484416,4.815864022662897,3.1339031339031376,83.62349785330504,1,1,1,1,10.0,10.0,1,1,0,0,0,0,15.469613259668492,15.469613259668492,69.06077348066297,25.690607734806626,69.06077348066297,29.281767955801087,1,1,1,1,1,1,False,False,True,False,True,False,False,False,False
sz000903,2025-06-03,2,retest_probe,1.6231754557376377,21.88169805723419,1.0,-9.963099630996307,10.245901639344268,6.3524590163934525,0.0,87.11653642720205,0,1,0,1,15.0,15.0,1,1,0,0,0,0,1.6393442622950838,-11.88524590163934,1.6393442622950838,-7.377049180327877,1.6393442622950838,-37.295081967213115,0,0,0,1,0,0,True,True,False,True,False,True,False,False,False
sz000905,2025-05-13,1,first_probe,0.4809659936257581,36.70524654356141,0.5510204081632641,1.8276762402088753,6.194690265486735,3.6662452591656125,4.230769230769238,78.43745699775228,1,1,1,1,4.0,4.0,1,2,0,0,1,0,17.958179581795797,-3.075030750307517,17.958179581795797,1.3530135301353052,17.958179581795797,0.36900369003689537,1,0,0,1,0,0,False,False,True,False,True,False,False,False,False
sz000908,2024-10-08,1,first_probe,0.6333109835296956,62.54201700219001,1.0,-4.985337243401755,5.555555555555536,3.0864197530864113,0.0,82.58764109856249,0,0,0,0,,,0,0,0,0,0,0,34.25925925925923,33.64197530864197,69.1358024691358,57.71604938271604,96.2962962962963,56.17283950617282,1,1,1,0,1,1,False,True,False,False,True,False,False,False,False
sz000908,2024-11-21,2,retest_probe,0.5732444374759851,20.625061858531016,1.3249999999999995,-2.931596091205202,6.711409395973167,4.36241610738255,-2.181208053691275,80.15992019465511,0,0,0,0,,,0,0,0,0,0,0,0.34305317324183626,-9.60548885077188,0.34305317324183626,-27.958833619210978,0.34305317324183626,-20.583190394511153,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False
sz000908,2024-11-26,3,continuous_probe,0.3932166826648542,89.98162532141187,0.5675675675675687,-2.091254752851701,7.184466019417468,3.495145631067964,3.1067961165048397,78.57884256853157,0,0,0,0,,,0,0,0,0,0,0,3.9548022598870025,-4.896421845574384,3.9548022598870025,-18.07909604519774,3.9548022598870025,-14.124293785310737,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False
sz000910,2025-08-14,1,first_probe,0.4991318179843734,22.21589000075026,0.9500000000000011,0.12953367875647714,5.174644243208282,4.139715394566634,0.2587322121604174,77.41523523008199,0,0,0,0,,,0,0,0,0,0,0,6.193548387096781,4.645161290322575,10.967741935483865,9.677419354838701,10.967741935483865,2.8387096774193488,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False
