symbol,trade_date,probe_index,oib_ratio,same_day_pullback_ratio,day_gap_pct,probe_strength_score,hot_theme_best_rank,hot_theme_score,hot_theme_is_top10,confirm_d1_pos,confirm_d3_pos,confirm_d5_pos,limitup_probability,limitup_probability_sample_split,trend20_probability,trend20_probability_sample_split,target_limitup,target_limitup_extend,target_trend20,target_trend40,high_20d_pct,high_40d_pct,entry_close_1d_pct,entry_close_3d_pct,entry_close_5d_pct,entry_close_10d_pct,entry_high_10d_pct,entry_low_5d_pct,entry_t5s5,entry_t8s8,d1_oib_ratio,d3_oib_ratio,d5_oib_ratio,d1_l2_super_net_ratio,d3_l2_super_net_ratio,d5_l2_super_net_ratio,d1_l2_main_net_ratio,d3_l2_main_net_ratio,d5_l2_main_net_ratio,buy_support_ratio,sell_pressure_ratio,support_pressure_spread,add_buy_ratio,cancel_sell_ratio,close_book_imbalance_ratio,avg_book_imbalance_ratio,close_bid_ask_amount_ratio,price_position_20d,price_position_60d,breakout_vs_prev20_high_pct,drawdown_from_20d_high_pct,amount_vs_day_median,positive_oib_bar_ratio,positive_l2_bar_ratio,oib_top3_concentration_ratio,market_limit_up_count,market_broken_limit_up_ratio,market_advancer_ratio,hot_theme_is_new_hot,hot_theme_is_continuing_hot,hot_theme_is_fading,csi1000_above_ma20,csi1000_return_5d_pct,csi500_return_5d_pct,hs300_return_5d_pct,gem_index_return_5d_pct
sz000926,2025-05-07,1.0,0.33207139720162443,1.0,2.2935779816513735,84.66850977257945,49.0,73.5,0.0,0,0,0,0.3605442176870748,train,0.2,train,0,0,0,0,2.2421524663676973,2.2421524663676973,0.44642857142855874,-0.44642857142858094,-0.8928571428571397,-0.44642857142858094,1.7857142857142572,-2.67857142857143,0,0,-0.09242017263845319,-0.28694020567730144,0.049190723333155245,0.05352774819848841,-0.03662012937161433,-0.2998021086735463,0.035980150138713,-0.004037829475767815,-0.25926795937451663,1.4392053516326613,1.5170165755557943,-0.077811223923133,1.697383053855952,2.8935982358726727e-05,-0.2657714268069672,-0.1633617950905463,0.5800641076605723,0.7727272727272733,0.43589743589743557,-4.29184549356224,-6.302521008403361,36.57322359967737,0.3958333333333333,0.4772727272727273,0.7095507250114569,56,0.4666666666666667,0.6578199052132702,0.0,0.0,0.0,1,2.895739358354632,2.187786622230914,1.1785945141656873,2.533075545981389
sz000935,2024-10-15,1.0,0.4407664404250269,0.6704545454545441,2.2397891963109373,74.52492604497117,59.0,61.8,0.0,1,0,1,0.4677419354838709,train,1.0,train,1,0,1,1,30.676786843769754,30.676786843769754,12.121212121212132,14.764667956157318,21.08317214700195,22.308188265635074,33.204384268214056,0.0,5,8,2.194739557029389,0.04653544235501702,2.768992913867429,0.11066114167376914,-0.011857795392729988,0.28932514690241384,0.0977075316081762,-0.01929484876759717,0.2622689637813192,1.3461078259325567,1.2763739064417832,0.06973391949077357,1.4599189275542739,0.013389887986599439,-0.4990346610869766,-0.012821774345658522,0.3341919649474713,0.0,0.0,,-3.597560975609748,22.79173190511393,0.4791666666666667,0.4489795918367347,0.5862017799978745,39,0.4090909090909091,0.1333754740834387,0.0,0.0,0.0,1,-11.203018955833077,-11.095973269268756,-9.400663922963016,-18.205481570546635
sz000935,2025-11-11,2.0,0.25712875891432585,0.702479338842975,3.2940019665683495,75.30422465574456,100.0,68.2,0.0,0,0,0,0.2775561520277856,valid,0.1388888888888889,valid,0,0,0,0,16.003743565746365,29.94852597098736,-2.4528301886792447,-5.518867924528292,-3.5377358490566,11.273584905660371,14.811320754716984,-7.169811320754715,-5,8,-0.13621921974795392,-0.14309860005822075,-0.13621119390223768,-0.001113039944883333,0.03699191827844813,-0.05305290095592647,0.10401928379562535,0.10172634910050263,-0.011584036409158545,1.536406582667313,1.5029711722955545,0.033435410371758456,1.7462828222642808,4.338984046903355e-05,-0.27616949311019606,0.06089465156155935,0.5671899467881276,0.9506726457399106,0.7012658227848102,-0.5121042830540046,-3.8253825382538187,37.456474014433816,0.4166666666666667,0.5102040816326531,0.7371330172095786,55,0.3373493975903614,0.5347593582887701,0.0,0.0,0.0,1,1.41291021455483,1.1203031087162696,0.7245871618826172,0.007223788599519665
sz000936,2025-01-06,1.0,0.31202512793783005,0.666666666666668,-0.5847953216374324,75.57973142362863,106.0,64.0,0.0,1,0,0,0.3605442176870748,train,0.55,train,0,0,0,0,14.51378809869377,17.85195936139332,4.264705882352948,4.117647058823537,-4.117647058823537,5.588235294117649,6.617647058823528,-7.499999999999996,5,0,0.07254416311932495,-0.10390537657560438,0.07029738805772667,0.011351920894136017,0.02092807539553863,-0.06829493808374862,-0.0006145218250314802,-0.041120123376404395,-0.04690441013976331,1.426316362231511,1.504532209828225,-0.07821584759671407,1.5152204143506456,6.774218083326772e-05,0.22450001000535844,0.24530215820807133,1.5789813356591007,0.0,0.0,,-13.875000000000004,15.108613575699033,0.4791666666666667,0.43478260869565216,0.47965533304471825,56,0.3253012048192771,0.45098039215686275,0.0,0.0,0.0,0,-9.13108543143829,-8.002245740987313,-5.326786352087154,-8.64923138115552
sz000949,2024-12-19,1.0,0.39715918853404586,1.5,-1.467505241090139,83.96441478261151,522.0,28.2,0.0,0,1,0,0.4677419354838709,train,0.288135593220339,train,0,0,0,0,2.1739130434782705,2.1739130434782705,1.55210643015522,-3.5476718403547713,-7.538802660753873,-15.742793791574282,4.212860310421296,-8.64745011086474,-5,-8,-0.08241935753896541,0.06437343448973822,-0.36092111533497484,-0.06880386854322798,0.036128922697672324,-0.008037033724463103,-0.05442962379425982,0.042870448603472416,-0.06398874390736613,1.2927567487432632,1.4209059355317963,-0.12814918678853315,1.3373328137124774,0.0006707381385743024,0.3547220623685145,0.14098431669870545,2.099439611000909,0.5894736842105258,0.7636363636363633,-7.8156312625250575,-11.368015414258203,14.08919831500574,0.3333333333333333,0.42857142857142855,0.7325676504425662,58,0.3958333333333333,0.37401201391084415,0.0,0.0,0.0,0,-4.359829837405027,-3.253543684756788,-2.0613429578140385,-3.429198264978961
sz000949,2025-05-15,2.0,0.36526815455759026,0.6562499999999993,-0.7228915662650715,82.93747971486881,16.0,78.1,0.0,0,0,0,0.4677419354838709,train,0.1388888888888889,train,0,0,0,0,3.0732860520094496,3.0732860520094496,-0.959232613908878,0.23980815347721673,-3.5971223021582843,-3.5971223021582843,4.556354916067162,-3.83693045563549,-5,0,0.04618343693930856,0.035993891053345016,-0.23372818813808402,-0.014320400264819419,-0.027541653335048846,-0.10360087745918341,-0.06149932983189619,-0.05578477561988675,-0.18659546721027673,1.3953223092521447,1.5723500520005669,-0.17702774274842215,1.6059632689352168,4.40614302299479e-05,-0.05426879107773024,-0.14471836962408743,0.897049421291787,1.0,0.3703703703703707,1.9277108433734869,-4.729729729729726,28.296795231241173,0.3958333333333333,0.42857142857142855,0.6145148002687169,43,0.3384615384615385,0.27560050568900124,0.0,0.0,0.0,1,-1.6407994482173893,-1.0133524412391015,1.40940466007351,0.6797352861496853
sz000949,2025-09-09,3.0,0.38241945508657504,0.8499999999999989,-0.24630541871920597,81.67048151507022,233.0,47.7,0.0,0,0,0,0.2571428571428571,train,0.0895522388059701,train,0,0,0,1,16.262135922330103,34.70873786407766,0.4854368932038833,3.8834951456310662,6.553398058252413,1.213592233009697,8.980582524271853,-1.2135922330097082,5,8,-0.3825192275348895,-0.20580174284172634,-0.27523643868558834,-0.017935036396181058,0.03366860895567688,0.07072350627746456,-0.04733966086430925,-0.02728415026666408,0.08496883626302362,1.4023415893025806,1.5914064916626953,-0.18906490236011475,1.3578189164881387,2.8557948817327686e-05,-0.041149997332444885,-0.03532881847421387,0.920952797506841,0.9600000000000009,0.9722222222222228,-0.2421307506053183,-3.9627039627039617,33.54874109345026,0.4166666666666667,0.3333333333333333,0.6107584921303291,49,0.3466666666666667,0.3000629722921914,0.0,0.0,0.0,0,-1.2012047117410662,-0.47006262589077696,-1.2068805177063768,-0.14810830804745656
sz000951,2025-04-07,1.0,0.5301865147512156,0.4285714285714276,-8.897876643073822,72.44735898263947,136.0,49.3,0.0,0,1,1,0.4677419354838709,train,0.2,train,0,0,0,0,7.250268528463999,7.250268528463999,5.257452574525767,3.9024390243902474,2.1138211382113914,-1.5718157181571768,8.238482384823854,-0.7046070460704601,5,8,-0.05330978971941565,0.07144798500723679,0.013121493079164038,-0.0021435268407847844,0.01243478594076469,0.0018641151676788274,0.01406403747416962,0.014102903310621473,0.03133703734925726,1.3567414805692855,1.2491973366442781,0.10754414392500733,1.670554517216364,1.431777175153683e-06,0.0005647736966749011,0.16339372098376329,1.0011301856925012,0.07075471698113305,0.49226804123711354,-9.567751335599805,-10.823754789272023,17.777496214614235,0.5416666666666666,0.3695652173913043,0.5350162490079053,20,0.4444444444444444,0.019880088355948247,0.0,0.0,1.0,0,-12.313961756970537,-10.632095360413397,-8.319585513381277,-15.083249334698845
sz000953,2024-11-01,1.0,0.5615507505130755,1.4838709677419366,-2.0967741935483897,81.76886886990741,173.0,51.2,0.0,0,0,0,0.472,train,0.2,train,1,1,0,0,17.3310225303293,24.956672443674186,-1.9163763066202155,-2.0905923344947785,4.006968641114983,-6.445993031358888,6.097560975609739,-3.832752613240431,5,0,-0.1691027268124287,-0.18290174737151507,-0.051767243462382304,0.004697280859392886,-0.014605925575715028,-0.0020310055457191086,-0.0363210595581437,-0.0879844285795869,0.033459064450310064,1.4288317939957398,1.4922327496619348,-0.06340095566619497,1.836530554336042,0.002670367724282685,0.11794299367822947,0.21937561321297283,1.2674271454858879,0.8045454545454543,0.0,-6.935483870967751,-13.75186846038865,17.488835300566052,0.3958333333333333,0.5531914893617021,0.6352098134035512,83,0.484472049689441,0.23213156230234028,0.0,0.0,0.0,1,-0.7477386348638038,0.38098087850813034,-1.678302182705016,-5.1435461300810115
sz000953,2025-01-15,2.0,0.39989899745247226,0.7586206896551715,0.38022813688214363,78.36088025235478,290.0,42.8,0.0,0,0,0,0.2938144329896907,train,0.288135593220339,train,0,0,0,0,6.941838649155718,6.941838649155718,-0.747663551401867,1.3084112149532867,-1.869158878504662,1.1214953271028172,6.168224299065428,-2.8037383177569986,5,0,-0.11281690806748557,-0.21327662311708584,-0.17099883910400798,0.0,0.021199987091694572,-0.029539167055344772,-0.13146789702860107,-0.031517140957569224,-0.04386514605836409,1.7084640575249217,1.583867967264599,0.1245960902603227,1.407045292038981,4.175394674653928e-06,0.30702716350094866,0.21228240098874585,1.8861160130087407,0.38834951456310707,0.0,,-13.333333333333341,22.89221445285806,0.4375,0.6666666666666666,0.6007420309891335,60,0.3684210526315789,0.3446969696969697,0.0,0.0,0.0,0,2.0098204816990872,1.1145645035239848,0.17973906101349524,1.4682708869019567
sz000953,2025-05-15,3.0,0.25846201388844164,1.0,0.31695721077655836,81.44757759667402,31.0,72.4,0.0,0,0,0,0.3605442176870748,train,0.288135593220339,train,1,0,1,1,46.28751974723537,46.28751974723537,1.8867924528301883,3.9308176100628867,12.578616352201255,26.257861635220102,37.89308176100627,-4.088050314465419,5,8,-0.012744154740312553,-0.10426767062953063,0.5386886201620479,0.012035436625528518,0.02904712224992711,-0.061749332367530094,0.008651374128993408,0.009888636874495415,-0.1327637146116991,1.4093164083599687,1.54584088837075,-0.1365244800107812,1.6229136374702255,5.543147435587837e-06,0.36745240364256593,0.32663746007846683,2.1618174055472323,0.8623853211009171,0.6908212560386474,-2.314814814814825,-5.803571428571419,22.651466213461646,0.5416666666666666,0.5510204081632653,0.492181485391247,43,0.3384615384615385,0.27560050568900124,0.0,0.0,0.0,1,-1.6407994482173893,-1.0133524412391015,1.40940466007351,0.6797352861496853
sz000972,2024-11-15,1.0,0.37450447166327944,0.8749999999999991,-0.3236245954692518,82.82938521805686,195.0,49.0,0.0,0,0,0,0.3605442176870748,train,0.288135593220339,train,0,0,0,0,17.19745222929936,17.834394904458595,-6.709265175718848,-4.153354632587858,-5.750798722044714,5.111821086261981,7.028753993610226,-8.94568690095846,-5,-8,-0.14914476302974716,-0.04913283097208324,-0.3350924743568208,0.02589555387326665,0.0,-0.0631032297605129,-0.04265857556088464,0.1116729173638379,0.06280839063652073,1.452682966109276,1.6121124444443191,-0.15942947833504317,1.4282427769153019,0.00027249884833613537,0.27922292126683923,0.28671731744433926,1.7747830210072773,0.7017543859649124,0.746268656716418,-5.135951661631422,-6.824925816023741,14.645706126521105,0.4166666666666667,0.5714285714285714,0.5729455656878996,55,0.35294117647058826,0.1636650868878357,0.0,0.0,0.0,0,-4.633402789176477,-4.788497126129676,-3.294703983653191,-3.3583367788935004
sz000972,2024-12-10,2.0,0.46915799997819513,0.722222222222221,1.775147928994092,80.6401979101538,102.0,67.5,0.0,0,0,0,0.2938144329896907,train,0.0925925925925925,train,0,0,0,0,7.246376811594213,15.94202898550725,5.000000000000004,3.529411764705892,-1.4705882352941124,-12.352941176470589,8.823529411764719,-2.0588235294117574,5,8,-0.08825551474183357,-0.10598476161965763,-0.17800046503744546,0.03086958625734626,-0.09356590942038472,-0.060427057720579096,-0.01964455983054415,-0.2318531082401462,-0.1153347376936481,1.323232862447059,1.462345582345804,-0.13911271989874496,1.2743789948783077,6.605638351821315e-05,0.010442951687782384,-0.07079441566793249,1.0211063156097848,1.0,1.0,0.5830903790087438,-3.6312849162011163,20.604929206038573,0.4375,0.43902439024390244,0.6472299928628918,95,0.4378698224852071,0.4913112164296998,0.0,0.0,0.0,1,0.9319677872892562,1.0109875208708985,1.1069560821917346,0.8262040332601472
sz000980,2024-09-05,1.0,0.2804151062586254,0.8888888888888886,-0.6622516556291425,77.20842139113108,48.0,83.2,0.0,0,0,0,0.472,train,0.575,train,1,1,1,1,45.85987261146496,103.82165605095541,4.545454545454541,-1.9480519480519543,-3.8961038961038974,-3.2467532467532534,9.740259740259738,-4.545454545454552,5,8,-0.2486992549873165,-0.47552054640673797,-0.49994001393479337,0.001161466381671793,0.00933826270079906,-0.015243390730228965,-0.04446408914668312,-0.02067350123546182,-0.0182974153661511,1.7957641737988643,1.654237906647796,0.14152626715106842,1.6527989886702137,0.0003553510077754162,-0.3375583929020879,-0.14689717498379593,0.4952618222974316,0.0,0.0,,-4.848484848484835,20.35237519105208,0.4791666666666667,0.3111111111111111,0.592668091826653,41,0.31666666666666665,0.7424865548876938,0.0,0.0,0.0,1,0.9756291503220993,0.9475963560942935,-0.6078504523258754,1.5131378983838983
sz000980,2024-12-20,2.0,0.3329861230178501,0.7647058823529409,0.6779661016949268,81.20955572573183,262.0,51.2,0.0,0,0,0,0.3605442176870748,train,0.1764705882352941,train,0,0,0,0,-0.9933774834437026,-0.9933774834437026,-8.053691275167774,-14.093959731543626,-11.74496644295302,-28.18791946308724,0.3355704697986628,-15.771812080536918,-5,-8,-0.15323249517597554,-0.17983600929518156,-0.2673454618507916,-0.03312591751915822,-0.04211685145042689,0.050566802122766784,-0.10008760447284623,-0.11107427510729037,0.03699670035200765,1.578480477230601,1.9101882804702124,-0.33170780323961147,1.4564129150388012,4.2432212690491924e-05,0.029671839515945864,-0.08753475922038108,1.0611583600771597,0.6891891891891893,0.8424657534246576,-7.07692307692308,-14.929577464788723,20.355940320375684,0.3125,0.46938775510204084,0.6780075173867836,76,0.2830188679245283,0.5759873617693523,0.0,0.0,0.0,1,-1.309760082485123,-1.1875990683153037,-0.1382265468193089,-1.145147143153824
sz000985,2025-06-13,1.0,0.9364087426093651,0.8139534883720919,1.1179429849077716,84.22994599674591,9.0,90.5,1.0,0,0,0,0.3605442176870748,train,0.4,train,0,0,0,0,16.895227646736146,16.895227646736146,-1.1976047904191711,-0.7076755579749738,10.887316276537828,-1.8508437670114342,16.0043549265106,-3.21175830157866,5,8,-0.1806951477466434,-0.04300957116819073,0.9345165692249202,0.013621460071899832,-4.314227851656156e-05,-0.019984695413840323,-0.026260115972957424,-0.059649642557877906,-0.03375039286833516,1.555856043339155,1.5603017471367224,-0.0044457037975673686,1.7437839465011404,8.634832694538873e-07,-0.414926813369645,0.13507629478692842,0.4135006709195118,1.0,0.8858695652173918,0.05488474204171645,-5.44605809128631,14.063311042531186,0.4583333333333333,0.7619047619047619,0.6683220279529926,45,0.27419354838709675,0.1553030303030303,1.0,0.0,0.0,1,-0.7612137644431916,-0.3789969652960967,-0.25301859137728533,0.21520172765470136
sz000989,2025-09-22,1.0,0.2654481206139443,0.6296296296296303,-0.19685039370078705,73.83775577135454,151.0,59.7,0.0,0,0,0,0.2938144329896907,train,0.2444444444444444,train,0,0,0,0,-0.5802707930367523,4.835589941972929,-3.0185004868549026,-3.40798442064264,-4.186952288218104,-5.258033106134363,0.09737098344693162,-5.160662122687432,-5,0,-0.0017202300259417573,-0.007873859189511065,-0.05206335950853027,-0.05263803812964591,-0.018383172688597196,-0.11100381080510896,-0.1766840269167307,-0.037097543529745494,-0.23774707956138927,1.6145880869604192,1.7600665345171447,-0.14547844755672545,1.895491621531004,0.0003866922277694907,0.10390631905487645,0.27504578050130574,1.231909500679181,0.08612440191387546,0.3524590163934424,-18.646734854445324,-18.582677165354323,29.615003620866833,0.3958333333333333,0.5581395348837209,0.6055335012154697,56,0.30864197530864196,0.3323881537492123,0.0,0.0,0.0,1,0.9966501433719577,1.229661482665012,-0.2304780856762889,1.3602232927977687
sz000993,2025-08-11,1.0,0.2821730590277906,0.6271186440677985,-1.6559337626494863,71.90652083341851,296.0,52.4,0.0,0,0,0,0.3605442176870748,train,0.1764705882352941,train,0,0,0,0,1.0801080108010952,1.0801080108010952,0.18348623853210455,-2.2935779816513735,-1.6513761467889854,0.5504587155963359,2.0183486238531945,-2.9357798165137616,0,0,-0.3002492498971395,-0.16129736906917633,-0.016704567539961083,0.004740957932413043,-0.06310926826421406,-0.08441868608824728,0.01355240336263085,-0.13978460528708542,-0.09130544854404064,1.5021160425804652,1.476117232194294,0.025998810386171245,1.719916962088568,0.0002871178233363404,-0.33248157582426574,0.3331280834891543,0.5009588397219009,0.7031249999999992,0.8303571428571426,-3.30722367275893,-7.262103505843076,14.67322839853493,0.6458333333333334,0.6122448979591837,0.46506319677225677,69,0.31683168316831684,0.7315689981096408,0.0,0.0,0.0,1,3.0304493367472984,2.0765534924821694,1.272711590823028,1.9488948187547317
sz000993,2025-11-11,2.0,0.3087588703264456,1.3151515151515152,-1.8966644865925364,82.51105828182797,220.0,56.2,0.0,0,0,0,0.4677419354838709,valid,0.1388888888888889,valid,1,0,0,0,4.972375690607733,4.972375690607733,-4.713114754098369,-0.7513661202185884,-8.879781420765031,-19.33060109289617,3.82513661202184,-9.084699453551915,-5,-8,-0.10482414055233127,-0.11153602232696147,-0.4436384041128583,-0.03375208233007906,0.00593576394840054,-0.06374759308272203,-0.04734216659180288,0.021096489901357415,-0.15996792448467692,1.3113886317306263,1.3748185953897445,-0.06342996365911824,1.4640171225956233,0.0006626374513939581,0.3100686195399938,0.08131044452766065,1.8988390101440467,0.8430232558139537,0.8524590163934428,-5.297580117723999,-13.033033033033025,20.948544625426845,0.3333333333333333,0.22448979591836735,0.6564311436566023,55,0.3373493975903614,0.5347593582887701,0.0,0.0,0.0,1,1.41291021455483,1.1203031087162696,0.7245871618826172,0.007223788599519665
