symbol,trade_date,probe_index,sequence_label,event_role,oib_ratio,amount_vs_day_median,same_day_pullback_ratio,day_gap_pct,bar_high_ret_pct,bar_close_ret_pct,day_return_pct,big_rise_20d,big_rise_40d,monster_60d,fail_20d,deep_fail_20d,days_to_up_15,days_to_up_20,days_to_up_30,days_to_down_8,days_to_down_15
sz002046,2024-12-03,1,首次试盘,first_probe,0.3044071711592907,16.50151254274433,0.6022727272727281,-1.4326647564469996,6.205923836389293,4.442877291960512,5.595930232558133,1,0,0,0,0,3.0,54.0,,22.0,23.0
sz002052,2024-09-06,1,首次试盘,first_probe,0.8636434151925718,75.52032478624373,0.9545454545454536,-4.867256637168138,10.232558139534898,9.76744186046512,0.4651162790697771,1,1,1,0,0,20.0,21.0,22.0,2.0,4.0
sz002052,2024-11-13,2,重新试盘,retest_probe,0.9276505821912944,23.493301899057375,0.9523809523809512,-3.0612244897959218,5.52631578947369,3.684210526315801,0.263157894736854,1,1,1,0,0,6.0,7.0,9.0,,
sz002060,2025-09-17,1,首次试盘,first_probe,0.8189837114820336,15.851762805175102,0.6756756756756751,-0.5194805194805197,9.711286089238836,7.349081364829391,2.6109660574412663,1,0,0,0,0,5.0,,,58.0,
sz002067,2024-12-03,1,首次试盘,first_probe,0.269153670367186,24.550163273845143,0.724137931034483,-0.2645502645502562,7.512953367875652,7.512953367875652,4.509283819628651,1,1,0,0,0,17.0,18.0,,12.0,23.0
sz002067,2025-07-04,3,重新试盘,retest_probe,0.6271095887214256,22.133119774923745,1.0,2.6315789473684292,4.797979797979801,4.545454545454541,1.538461538461533,1,1,1,0,0,12.0,12.0,45.0,,
sz002076,2025-01-20,1,首次试盘,first_probe,0.5433103682222168,14.855115070329449,0.4117647058823522,1.3289036544850583,5.519480519480524,3.5714285714285587,4.262295081967227,1,1,1,0,0,14.0,19.0,19.0,48.0,49.0
sz002077,2025-10-16,2,重新试盘,retest_probe,0.49323408326259,16.394946142228353,0.6941176470588222,0.1267427122940478,5.173463177115045,3.4083992696287257,5.632911392405071,1,0,0,0,0,20.0,,,27.0,43.0
sz002102,2025-07-03,1,首次试盘,first_probe,0.2996156286489435,25.691121037492593,0.8571428571428581,3.170028818443793,5.865921787709505,4.469273743016755,0.8379888268156277,1,1,0,0,0,9.0,33.0,,,
sz002105,2025-04-30,1,首次试盘,first_probe,0.4678751955211985,21.55540803115792,0.9166666666666684,0.557103064066844,4.8128342245989275,3.743315508021383,4.016620498614953,1,1,1,0,0,10.0,10.0,11.0,,
sz002131,2025-08-11,2,重新试盘,retest_probe,0.564200580020312,20.929825752126636,0.6842105263157922,0.7853403141361293,4.797979797979801,3.2828282828282873,4.415584415584406,1,1,1,0,0,6.0,6.0,7.0,,
sz002146,2024-11-01,1,首次试盘,first_probe,0.273605211140857,18.874602929901044,0.733333333333333,-0.5586592178770999,8.426966292134818,5.617977528089879,2.2471910112359605,1,1,1,0,0,3.0,4.0,4.0,42.0,45.0
sz002153,2025-11-19,1,首次试盘,first_probe,0.5043131826231741,16.46848650685119,0.8809523809523814,3.4451495920217567,7.533632286995506,6.816143497757854,-1.4022787028922012,1,1,1,0,0,5.0,5.0,38.0,2.0,
sz002156,2025-09-02,2,重新试盘,retest_probe,0.3247326750702586,17.811137196282836,0.9344978165938872,-2.551605504587162,6.737275669314502,6.472491909385103,0.4413062665489908,1,1,1,0,0,17.0,20.0,22.0,3.0,
sz002162,2024-09-19,1,首次试盘,first_probe,0.39139998536235,20.139825181211563,0.6250000000000018,0.6756756756756799,5.351170568561869,3.678929765886285,2.348993288590595,1,1,1,0,0,7.0,8.0,31.0,,
sz002162,2025-02-27,2,重新试盘,retest_probe,0.4240256941766842,18.630664944066456,0.7916666666666672,0.8064516129032251,6.417112299465244,3.475935828876997,1.0666666666666602,1,1,1,0,0,2.0,7.0,11.0,27.0,28.0
sz002162,2025-11-26,4,重新试盘,retest_probe,0.521871196263931,46.1952418955536,0.7708333333333329,0.0,10.169491525423746,6.779661016949157,1.8987341772151776,1,0,0,0,0,11.0,59.0,,13.0,
sz002163,2025-10-20,2,重新试盘,retest_probe,0.3550084556123644,15.771505197487263,0.8307692307692317,-0.6427915518824601,6.007393715341958,5.360443622920519,1.0166358595194105,1,1,1,0,0,8.0,9.0,10.0,,
sz002164,2025-09-10,2,重新试盘,retest_probe,0.3820160947627322,15.551377841834997,0.6279069767441855,-3.753541076487243,6.32818248712288,4.856512141280356,2.3546725533480473,1,0,0,0,0,10.0,60.0,,25.0,
sz002172,2024-10-30,1,首次试盘,first_probe,0.5511760680485543,14.129309605873525,0.4117647058823548,-1.0033444816053616,5.762711864406778,4.745762711864399,3.040540540540526,1,1,1,0,0,7.0,23.0,30.0,,
sz002172,2025-02-28,3,重新试盘,retest_probe,0.4007908717339282,31.066460295031156,0.7352941176470582,-0.2890173410404539,10.000000000000009,6.764705882352939,1.1594202898550732,1,0,0,0,0,10.0,,,25.0,26.0
sz002173,2024-10-14,1,首次试盘,first_probe,0.5153356610550945,19.847660737894973,0.5227272727272723,0.2954209748892156,6.413994169096204,3.206997084548102,4.123711340206193,1,1,1,0,0,11.0,12.0,14.0,,
sz002173,2025-04-16,5,重新试盘,retest_probe,0.3004237252562051,21.332215397946825,0.5194805194805202,-0.2259887005649719,8.810068649885583,8.237986270022901,3.171007927519809,1,1,1,0,0,12.0,22.0,30.0,,
sz002173,2025-04-18,6,连续试盘,continuous_probe,0.5076398222382843,16.553418428044555,0.4999999999999983,0.786516853932584,5.810055865921804,4.357541899441353,2.6755852842809347,1,1,1,0,0,14.0,20.0,28.0,,
sz002173,2025-05-21,7,重新试盘,retest_probe,0.3818395893717387,44.63580639292545,1.4216867469879513,1.869158878504673,7.614678899082561,7.339449541284404,-3.2110091743119185,1,1,1,0,0,8.0,8.0,19.0,,
sz002175,2024-10-10,1,首次试盘,first_probe,0.6205527580060795,14.069458109978864,0.7058823529411747,0.0,8.133971291866015,5.2631578947368585,3.3816425120773097,1,1,1,0,0,12.0,13.0,15.0,,
sz002181,2025-10-30,1,首次试盘,first_probe,0.4150771111592605,13.61960836463366,1.2941176470588245,0.4106776180698102,5.241521068859201,4.213771839671132,-2.0449897750511203,1,1,1,0,0,2.0,2.0,3.0,26.0,34.0
sz002186,2024-11-28,1,首次试盘,first_probe,0.4189226440892092,18.92098231888156,0.6774193548387104,0.0903342366757042,5.595667870036092,4.332129963898912,1.805054151624552,1,1,1,0,0,3.0,3.0,11.0,26.0,
sz002186,2025-08-19,2,重新试盘,retest_probe,0.2692222836652054,19.08029265456367,0.6610169491525435,1.0517090271691345,5.0556983718937465,4.370179948586106,2.948829141370335,1,1,0,0,0,4.0,5.0,,33.0,
sz002193,2024-09-05,1,首次试盘,first_probe,0.7805293912556596,15.021981837606836,1.0,-0.2610966057441266,6.153846153846154,5.128205128205132,2.0942408376963373,1,1,1,0,0,15.0,15.0,16.0,,
sz002194,2025-04-17,1,首次试盘,first_probe,0.6893633511127215,20.35635368408601,0.8750000000000003,-0.583657587548625,6.949806949806958,5.501930501930508,2.250489236790587,1,1,1,0,0,2.0,2.0,3.0,,
sz002195,2024-11-15,1,首次试盘,first_probe,0.5670637286664542,15.427631988653472,0.8823529411764705,-0.3095975232198067,5.312499999999987,4.062499999999991,0.0,1,1,1,0,0,7.0,11.0,12.0,2.0,
sz002196,2025-02-07,1,首次试盘,first_probe,0.3028104412791086,19.20389152461949,0.511627906976744,0.0,7.072368421052633,3.618421052631571,3.453947368421062,1,1,1,0,0,14.0,19.0,21.0,,
sz002205,2024-12-17,1,首次试盘,first_probe,0.6230104188366594,24.267895764330913,0.7200000000000006,-0.583657587548625,10.010010010010006,3.5035035035035023,0.4892367906066397,1,1,0,0,0,2.0,2.0,,5.0,6.0
sz002205,2025-06-30,2,重新试盘,retest_probe,0.4869906444254939,27.023771976960017,1.6249999999999996,2.127659574468077,6.666666666666665,3.083333333333327,-4.1666666666666625,1,1,1,0,0,16.0,17.0,21.0,,
sz002213,2025-10-23,1,首次试盘,first_probe,0.2573640378499803,13.837748167981063,0.5490196078431367,0.0474608448030267,7.481662591687055,4.303178484107573,0.2846299810246755,1,1,1,0,0,2.0,2.0,3.0,,
sz002218,2024-09-03,1,首次试盘,first_probe,0.4446396719846887,42.959717211375214,0.6999999999999993,-0.7017543859649145,7.017543859649122,3.5087719298245723,2.8268551236749095,1,1,1,0,0,16.0,17.0,18.0,,
sz002226,2024-09-18,1,首次试盘,first_probe,0.5170261081423665,20.042326637558578,0.9047619047619044,2.1621621621621623,5.454545454545445,5.1948051948051965,2.3809523809523947,1,1,1,0,0,8.0,9.0,9.0,,
sz002227,2025-02-14,1,首次试盘,first_probe,0.2601426981716471,30.526284790957252,0.6705882352941168,0.27649769585254,7.826887661141813,5.893186003683248,2.389705882352944,1,1,1,0,0,11.0,11.0,12.0,36.0,37.0
sz002231,2024-12-05,2,重新试盘,retest_probe,0.6959736684435999,15.922776551454058,0.6562499999999993,-0.4950495049504844,5.144694533762073,3.536977491961424,4.975124378109452,1,1,1,0,0,2.0,5.0,6.0,14.0,20.0
sz002235,2025-06-05,1,首次试盘,first_probe,0.5839177925553516,25.495494944116498,0.5789473684210521,-0.1748251748251661,6.643356643356646,6.643356643356646,2.977232924693518,1,1,1,0,0,6.0,7.0,8.0,,
sz002235,2025-11-13,2,重新试盘,retest_probe,0.4001337412200683,41.74369909189907,0.5106382978723412,0.5354752342704217,6.233421750663126,4.641909814323597,3.462050599201061,1,1,1,0,0,6.0,7.0,12.0,,
sz002239,2024-12-05,1,首次试盘,first_probe,0.8394859187343442,13.517133778434244,0.7647058823529409,0.0,5.105105105105112,5.105105105105112,5.642633228840133,1,1,0,0,0,9.0,10.0,,18.0,20.0
sz002245,2025-01-15,1,首次试盘,first_probe,0.4813625671354805,14.574129866191576,0.6627906976744193,-0.3463203463203501,7.671721677074039,6.422836752899186,-0.086880973066894,1,1,1,0,0,6.0,19.0,22.0,53.0,
sz002247,2024-11-26,1,首次试盘,first_probe,0.4054146352538876,17.924779741913287,0.894736842105263,0.0,6.737588652482263,4.255319148936176,0.3533568904593664,1,0,0,0,0,6.0,,,20.0,27.0
sz002253,2024-10-24,1,首次试盘,first_probe,0.5001773630490326,20.626081929918552,1.088888888888889,2.1122112211221067,5.847953216374258,5.133203378817419,-1.034259857789266,1,1,1,0,0,2.0,3.0,3.0,43.0,50.0
sz002272,2025-07-17,1,首次试盘,first_probe,0.7156804670615842,16.446962264909207,0.6400000000000006,0.4651162790697771,6.893382352941169,4.779411764705888,3.240740740740744,1,1,1,0,0,11.0,13.0,18.0,,
sz002285,2025-04-08,1,首次试盘,first_probe,0.4782480280807895,14.776848411504591,0.8461538461538464,-0.9345794392523366,6.220095693779926,4.306220095693791,-0.4716981132075526,1,1,0,0,0,12.0,13.0,,,
sz002289,2025-05-30,1,首次试盘,first_probe,1.2431723978435465,33.24362522349914,0.8354430379746847,-4.949238578680204,5.277221108884422,5.210420841683372,0.8010680907877044,1,1,1,0,0,10.0,11.0,30.0,4.0,
sz002290,2025-04-11,2,重新试盘,retest_probe,0.4162874486791657,16.205500469649774,0.3728813559322015,0.2600780234070177,5.146096816397727,3.445268207588303,2.3346303501945664,1,1,1,0,0,14.0,15.0,15.0,,
sz002290,2025-05-21,4,重新试盘,retest_probe,0.8363676785098528,18.7710802876491,1.071823204419891,0.6176853055916753,5.803142032702779,3.430586726514906,0.3554119547657386,1,0,0,0,0,13.0,,,,
sz002291,2024-09-23,1,首次试盘,first_probe,0.4632582853981896,16.771035970119215,0.4166666666666685,0.6564551422319376,5.1948051948051965,2.813852813852802,3.4782608695652195,1,1,1,0,0,5.0,6.0,6.0,,
sz002291,2025-01-09,2,重新试盘,retest_probe,0.3474370739441862,21.95975973796523,0.5121951219512193,-1.1437908496732097,6.6343042071197456,4.854368932038855,5.454545454545445,1,1,1,0,0,5.0,5.0,6.0,2.0,56.0
sz002291,2025-11-24,4,重新试盘,retest_probe,0.2549762009298684,19.506328296148403,0.4310344827586206,1.0928961748633892,7.816711590296488,6.738544474393526,4.729729729729715,1,0,0,0,0,3.0,,,7.0,13.0
sz002302,2024-09-19,1,首次试盘,first_probe,0.293381126345117,20.692837295836934,0.7812499999999993,0.3717472118959231,5.7347670250896154,4.8387096774193505,4.629629629629628,1,1,1,0,0,7.0,7.0,8.0,,
sz002306,2025-02-18,2,重新试盘,retest_probe,0.3507663137772113,13.947031624925788,1.1176470588235297,-0.3717472118959009,6.137184115523464,3.971119133573997,2.6119402985074647,1,1,1,0,0,19.0,20.0,20.0,5.0,29.0
sz002316,2025-06-13,1,首次试盘,first_probe,0.2569020277263497,21.42450671167388,0.6785714285714294,-1.0482180293501009,5.932203389830515,5.296610169491522,1.9067796610169552,1,0,1,0,0,19.0,43.0,46.0,,
sz002320,2024-10-15,1,首次试盘,first_probe,0.6872237279451017,13.943559875171758,1.0540540540540528,-0.5576208178438735,6.877323420074344,5.390334572490718,0.1869158878504695,1,1,1,0,0,15.0,17.0,35.0,,
sz002321,2024-12-13,1,首次试盘,first_probe,0.3325123003124114,18.15002481254244,1.2631578947368407,-0.6849315068493178,6.312292358803995,5.315614617940212,2.068965517241383,1,0,0,0,0,2.0,,,7.0,8.0
sz002321,2025-11-14,4,重新试盘,retest_probe,0.5411267155927136,20.267978961336706,0.5294117647058817,0.0,5.263157894736836,4.024767801857587,2.4767801857585203,1,0,0,0,0,4.0,,,6.0,7.0
sz002326,2025-11-06,1,首次试盘,first_probe,0.2630824206927957,14.774787409552562,0.4336283185840729,0.5431830526887671,6.104808211777413,4.48406266882766,3.457590491626128,1,1,1,0,0,2.0,2.0,3.0,,
sz002339,2024-09-24,1,首次试盘,first_probe,0.4812113092802329,23.861711346646413,1.0303030303030296,-1.8333333333333424,5.40983606557377,4.754098360655745,3.395585738539908,1,1,1,0,0,5.0,5.0,45.0,,
sz002345,2025-02-17,1,首次试盘,first_probe,0.4250777001098333,20.08890356953393,0.7179487179487175,0.698080279232105,6.7590987868284325,5.025996533795496,1.906412478336228,1,1,1,0,0,6.0,12.0,13.0,,
sz002348,2024-11-29,1,首次试盘,first_probe,0.5945169356286004,41.67916376988892,1.176470588235293,-9.999999999999998,7.9254079254079235,3.4965034965035,0.0,1,0,0,0,0,7.0,,,14.0,16.0
sz002348,2025-01-15,2,重新试盘,retest_probe,0.33850252814684,18.841585582329543,0.7,0.3246753246753275,6.514657980456029,4.885993485342022,1.2944983818770297,1,1,1,0,0,13.0,13.0,24.0,52.0,53.0
sz002348,2025-02-19,3,重新试盘,retest_probe,0.3436077901630514,16.864769134829416,0.5517241379310334,0.2890173410404761,8.26210826210827,5.4131054131054235,4.899135446685876,1,0,0,0,0,6.0,,,28.0,32.0
sz002361,2024-12-03,1,首次试盘,first_probe,0.4314570762859652,17.32907278633621,0.6315789473684218,2.7459954233409745,8.597285067873294,8.371040723981892,1.5590200445434244,1,1,1,0,0,20.0,21.0,21.0,12.0,
sz002364,2025-01-27,1,首次试盘,first_probe,0.3871116778611946,15.632682256623276,1.0568181818181823,-5.857740585774063,6.5185185185185235,3.3333333333333215,-0.3703703703703764,1,1,1,0,0,6.0,7.0,7.0,1.0,45.0
sz002374,2024-10-22,1,首次试盘,first_probe,0.7034637962403287,25.07507830264336,0.4285714285714285,-0.4237288135593098,5.882352941176472,3.3613445378151363,4.680851063829783,1,1,1,0,0,5.0,12.0,13.0,,
sz002374,2025-11-05,4,重新试盘,retest_probe,0.3225971936062787,19.85640715725408,1.0434782608695643,-3.293413173652693,6.927710843373491,6.024096385542177,2.4767801857585203,1,1,1,0,0,4.0,5.0,6.0,,
sz002376,2025-06-09,1,首次试盘,first_probe,0.5691221076801017,24.499008723358088,0.8536585365853668,0.2828854314002704,5.6629834254143585,4.972375690607733,2.961918194640334,1,1,0,0,0,3.0,4.0,,,
sz002383,2025-04-24,1,首次试盘,first_probe,0.3885867634792858,13.55393400288041,0.8571428571428575,-1.965317919075149,7.403055229142197,4.465334900117512,1.4150943396226356,1,1,1,0,0,7.0,23.0,41.0,,
sz002398,2025-02-05,1,首次试盘,first_probe,0.8942774176333578,28.882244357413224,0.4100000000000001,-1.9748653500897717,19.960079840319356,17.764471057884236,2.564102564102555,1,1,0,0,0,10.0,10.0,,1.0,42.0
sz002402,2025-10-23,1,首次试盘,first_probe,1.033242876552857,14.216001441649116,1.286290322580646,1.3654618473895486,4.750957854406135,3.4674329501915624,2.000792393026951,1,0,0,0,0,6.0,,,8.0,34.0
sz002426,2024-12-02,1,首次试盘,first_probe,0.3780882177238013,14.475152582410836,0.7692307692307693,-2.229299363057335,8.469055374592838,6.1889250814332275,1.954397394136809,1,1,1,0,0,5.0,7.0,8.0,17.0,22.0
sz002438,2024-10-17,1,首次试盘,first_probe,0.260788965623229,19.55889829441752,0.457142857142858,1.746323529411753,6.323396567298989,4.336043360433606,3.432700993676585,1,1,0,0,0,3.0,11.0,,,
sz002448,2025-08-05,1,首次试盘,first_probe,0.4379910708932151,17.574471339695247,0.5970149253731323,0.4535147392290106,7.494407158836691,6.711409395973145,3.950338600451486,1,1,1,0,0,18.0,20.0,54.0,,
sz002455,2024-10-24,1,首次试盘,first_probe,0.6744151563845726,18.293546490081752,0.9189189189189184,-0.7712082262210873,4.792746113989632,2.9792746113989743,0.3886010362694314,1,1,0,0,0,10.0,14.0,,50.0,
sz002456,2024-11-01,1,首次试盘,first_probe,0.2996179280323739,33.20111633289007,2.495726495726492,-0.0566893424036374,6.636415201361334,4.651162790697683,-9.926262053318204,1,0,0,0,0,2.0,,,12.0,18.0
sz002474,2024-11-05,1,首次试盘,first_probe,0.7659072012143661,16.944863059858964,0.5609756097560984,0.0,6.645056726094012,6.645056726094012,4.269293924466333,1,1,1,0,0,4.0,25.0,26.0,41.0,43.0
sz002489,2025-04-29,1,首次试盘,first_probe,0.2609347430155684,26.33402370449484,0.5263157894736836,0.3105590062111751,5.828220858895716,3.3742331288343586,3.7151702786377694,1,1,1,0,0,7.0,9.0,10.0,,
sz002496,2024-09-27,1,首次试盘,first_probe,0.4288666485486171,20.94773914913472,0.4705882352941182,1.834862385321112,7.657657657657646,6.306306306306286,4.054054054054057,1,0,0,0,0,2.0,,,4.0,10.0
sz002501,2024-09-23,1,首次试盘,first_probe,1.674572384403226,121.40014485833824,0.5,0.0,5.714285714285716,4.761904761904767,4.854368932038833,1,1,1,0,0,4.0,5.0,6.0,,
sz002512,2025-10-29,1,首次试盘,first_probe,0.2843461638530288,22.751935082040458,1.1509433962264135,1.851851851851838,10.056925996204937,7.210626185958269,-5.636363636363628,1,1,1,0,0,9.0,14.0,27.0,1.0,
sz002512,2025-11-19,2,重新试盘,retest_probe,0.3119672816312829,16.39846812413329,0.4599999999999991,-0.8849557522124019,9.009009009009006,8.288288288288292,3.928571428571437,1,1,1,0,0,12.0,13.0,14.0,1.0,3.0
sz002515,2024-09-27,1,首次试盘,first_probe,0.5604798022371481,13.615287439928274,0.5925925925925921,0.2325581395348885,6.150341685649208,3.1890660592255315,4.408352668213467,1,0,0,0,0,2.0,55.0,,,
sz002520,2025-04-08,2,重新试盘,retest_probe,0.7205488944482592,14.81025189885566,0.846153846153847,-9.090909090909085,7.499999999999996,4.230769230769216,1.1538461538461495,1,1,1,0,0,5.0,19.0,22.0,1.0,
sz002523,2025-09-30,2,重新试盘,retest_probe,0.2647645294499139,34.753515124061266,0.7083333333333337,0.2638522427440559,6.299212598425186,3.149606299212593,2.1052631578947434,1,1,0,0,0,10.0,20.0,,,
sz002526,2024-11-06,1,首次试盘,first_probe,0.2596151438718775,18.474055334557224,1.0,3.1034482758620863,5.0167224080267525,3.0100334448160515,0.0,1,1,1,0,0,17.0,17.0,18.0,7.0,
sz002538,2024-11-15,1,首次试盘,first_probe,0.3269395813246353,14.2225154308485,1.249999999999999,-2.3076923076923106,6.299212598425208,3.464566929133861,-1.5748031496062964,1,0,0,0,0,4.0,,,28.0,35.0
sz002544,2025-04-07,1,首次试盘,first_probe,0.8705611961772973,14.365010623322313,1.160714285714289,-9.191176470588236,5.668016194331971,4.149797570850189,-0.9109311740890802,1,1,1,0,0,18.0,19.0,22.0,,
sz002547,2024-09-20,1,首次试盘,first_probe,1.0950131989636067,21.90096224395095,0.5555555555555545,0.0,6.923076923076921,5.384615384615388,2.2900763358778553,1,1,1,0,0,2.0,3.0,6.0,,
sz002549,2025-06-17,1,首次试盘,first_probe,0.2877614391102354,20.84543366457843,0.4788732394366189,-0.6237006237006071,7.521186440677985,5.402542372881358,2.6150627615062705,1,1,1,0,0,10.0,11.0,12.0,2.0,
sz002552,2025-07-07,1,首次试盘,first_probe,0.5579751900547496,18.684789663307537,0.786259541984732,-0.5471956224350261,9.009628610729026,8.18431911966988,1.925722145804687,1,1,0,0,0,6.0,11.0,,,
sz002559,2024-11-14,1,首次试盘,first_probe,0.3600577792843896,15.920567197929088,1.2352941176470609,-0.9307135470527416,5.236139630390135,4.20944558521561,0.4175365344467607,1,1,0,0,0,14.0,15.0,,2.0,36.0
sz002562,2025-04-23,1,首次试盘,first_probe,0.2731737991599663,23.34434663385538,0.6129032258064536,-0.2347417840375509,7.328605200945626,4.964539007092195,2.35294117647058,1,0,1,0,0,7.0,48.0,49.0,,
sz002570,2025-03-05,1,首次试盘,first_probe,0.3011480169082955,18.782115377080174,0.6000000000000014,-0.8658008658008698,5.506607929515428,2.8634361233480066,1.3100436681222627,1,1,1,0,0,9.0,9.0,25.0,6.0,
sz002577,2025-01-23,1,首次试盘,first_probe,0.4775955948603943,13.415533138642976,2.036363636363639,1.1063011063010997,5.213270142180093,4.786729857819894,-5.04281636536631,1,1,1,0,0,5.0,6.0,8.0,46.0,47.0
sz002577,2025-04-08,2,重新试盘,retest_probe,0.6953783603661462,17.12160113425478,1.0,-9.979423868312765,10.571428571428587,5.428571428571427,0.0,1,1,0,0,0,16.0,16.0,,1.0,
sz002580,2025-05-14,1,首次试盘,first_probe,0.2780348311647306,21.960991487464877,0.6057692307692303,-0.7159904534606243,8.286852589641436,6.7729083665338585,3.8461538461538542,1,1,0,0,0,7.0,14.0,,,
sz002582,2025-02-26,1,首次试盘,first_probe,0.4449820267878475,30.962399747981355,0.8243243243243233,1.7989417989418,7.692307692307687,5.925155925155923,1.3513513513513598,1,1,1,0,0,2.0,2.0,43.0,23.0,
sz002583,2024-11-04,1,首次试盘,first_probe,1.5098581699429845,27.42783394761157,1.0,-10.00788022064617,14.49211908931698,10.726795096322238,0.0,1,0,0,0,0,13.0,,,3.0,9.0
sz002587,2024-09-04,1,首次试盘,first_probe,0.710788729630761,22.02533335047282,0.5937500000000007,0.0,5.7657657657657735,4.144144144144146,2.158273381294973,1,1,1,0,0,17.0,17.0,50.0,7.0,
sz002596,2025-02-18,1,首次试盘,first_probe,0.2588799999924319,19.643007993280552,1.1,-0.5813953488372103,5.882352941176472,3.823529411764692,-1.1695906432748535,1,1,0,0,0,14.0,19.0,,34.0,35.0
sz002611,2025-07-18,1,首次试盘,first_probe,0.6105117426314971,13.807594740630655,0.7213114754098359,1.7557861133280284,4.732350659425899,3.878975950349117,2.431372549019617,1,1,1,0,0,13.0,14.0,14.0,,
sz002629,2025-04-16,1,首次试盘,first_probe,0.716466104643822,29.25212814415716,0.5777777777777782,-9.9609375,9.76138828633404,6.073752711496727,4.121475054229928,1,1,1,0,0,3.0,5.0,34.0,,
sz002633,2025-05-26,1,首次试盘,first_probe,0.3842254785187854,14.291599613775348,0.8571428571428563,-0.0735294117647056,6.696100073583522,4.856512141280356,0.9565857247976428,1,1,1,0,0,5.0,5.0,60.0,19.0,
sz002636,2025-11-07,1,首次试盘,first_probe,0.5336206206492291,14.64629776565674,1.1609195402298855,-2.8268551236749095,5.272727272727273,2.7878787878787836,-0.848484848484854,1,0,1,0,0,2.0,49.0,50.0,8.0,
sz002639,2025-04-08,2,重新试盘,retest_probe,0.6142346004303485,13.9012240760463,1.0731707317073176,-9.60099750623441,5.655172413793097,3.5862068965517135,-0.4137931034482789,1,1,1,0,0,5.0,18.0,31.0,1.0,
sz002639,2025-11-06,3,重新试盘,retest_probe,0.6351973156001803,14.347071487973574,1.6249999999999996,0.8759124087591275,5.767844268204758,2.956020187454933,-3.256150506512312,1,1,1,0,0,7.0,8.0,26.0,,
sz002640,2024-11-06,1,首次试盘,first_probe,0.7465319250211931,21.18661364364553,0.6896551724137936,-0.3174603174603052,9.14826498422714,8.201892744479512,3.821656050955413,1,1,1,0,0,13.0,14.0,16.0,7.0,
sz002640,2025-01-13,3,重新试盘,retest_probe,0.9171117066416504,14.444200828137518,0.4166666666666673,-2.4498886414254017,8.47058823529412,7.76470588235294,1.82648401826484,1,1,0,0,0,2.0,3.0,,29.0,44.0
sz002640,2025-01-27,4,重新试盘,retest_probe,0.5973450228945848,18.401115036732644,1.0714285714285698,-9.341825902335463,6.557377049180335,2.810304449648715,-0.4683840749414414,1,0,0,0,0,6.0,,,34.0,39.0
sz002642,2025-08-26,3,重新试盘,retest_probe,0.5936727224729236,13.930599614250916,0.6399999999999982,-0.2352941176470557,8.782201405152223,7.49414519906324,3.891509433962259,1,1,1,0,0,5.0,13.0,15.0,,
sz002645,2025-03-18,1,首次试盘,first_probe,0.5772093182519297,32.6153325967658,0.7368421052631564,0.2624671916010346,4.973821989528804,3.4031413612565453,1.308900523560208,1,1,1,0,0,2.0,2.0,9.0,21.0,
sz002657,2025-06-06,2,重新试盘,retest_probe,0.3312273183679469,13.745020504978148,1.1262135922330088,-5.934389974198306,8.072100313479623,5.838557993730409,-1.0188087774294583,1,1,1,0,0,13.0,14.0,25.0,5.0,
sz002664,2024-10-24,1,首次试盘,first_probe,0.4329917070015824,26.357695588823507,0.739130434782607,-0.7581501137225111,5.19578313253013,4.292168674698793,2.826585179526364,1,1,1,0,0,8.0,8.0,9.0,,
sz002664,2025-07-28,2,重新试盘,retest_probe,0.2541129536816252,17.962575880916603,0.9212598425196838,-0.4130335016062414,5.852534562211975,3.410138248847927,0.4608294930875667,1,1,1,0,0,15.0,16.0,20.0,,
sz002667,2024-09-10,1,首次试盘,first_probe,0.5934585509349213,18.660037809384768,1.4210526315789478,0.1538461538461488,5.837173579109067,4.915514592933956,-2.457757296466978,1,1,1,0,0,2.0,2.0,12.0,,
sz002667,2025-02-05,2,重新试盘,retest_probe,0.6040870409125213,25.840363032106307,0.7384615384615387,-1.5756302521008458,6.937033084311639,4.695837780149437,1.8143009605122715,1,1,1,0,0,16.0,35.0,39.0,,
sz002676,2024-11-28,1,首次试盘,first_probe,0.415828111652406,13.473116501470054,0.7941176470588226,0.0,5.3375196232338995,5.0235478806907485,2.384737678855342,1,0,0,0,0,3.0,,,19.0,26.0
sz002682,2025-05-27,2,重新试盘,retest_probe,0.3642797149411657,17.291539527654734,1.2142857142857126,0.6072874493926905,5.458089668615984,4.288499025341119,2.012072434607659,1,0,0,0,0,5.0,,,12.0,
sz002689,2024-10-22,1,首次试盘,first_probe,0.601709081622886,13.372483421144716,0.5999999999999994,0.0,4.8387096774193505,2.9032258064516148,2.265372168284796,1,1,1,0,0,10.0,11.0,12.0,,
sz002692,2025-01-15,1,首次试盘,first_probe,0.7078683293309679,14.369672300026131,0.5769230769230771,-3.9583333333333193,11.378555798687074,8.97155361050328,3.90455531453362,1,1,1,0,0,3.0,4.0,5.0,9.0,53.0
sz002693,2024-11-13,2,重新试盘,retest_probe,0.5159311937635118,18.858203644540662,1.8409090909090904,0.64179703168874,5.261060183339983,3.1885213232363485,-4.42407333599043,1,1,1,0,0,6.0,6.0,7.0,2.0,28.0
sz002702,2024-11-28,1,首次试盘,first_probe,0.6912974519507021,13.75883237202951,0.7741935483870984,-0.917431192660556,6.981981981981966,6.0810810810810745,4.39814814814814,1,1,1,0,0,8.0,9.0,9.0,26.0,
