symbol,trade_date,probe_index,sequence_label,event_role,oib_ratio,amount_vs_day_median,same_day_pullback_ratio,day_gap_pct,bar_high_ret_pct,bar_close_ret_pct,day_return_pct,big_rise_20d,big_rise_40d,monster_60d,fail_20d,deep_fail_20d,days_to_up_15,days_to_up_20,days_to_up_30,days_to_down_8,days_to_down_15
sz000685,2025-07-24,1,首次试盘,first_probe,0.5229247741274875,32.11950092272754,0.3793103448275872,0.8510638297872353,6.118143459915615,5.696202531645556,3.797468354430378,0,0,1,0,0,44.0,44.0,49.0,,
sz000695,2024-11-15,1,首次试盘,first_probe,0.4957918069593217,17.996528065841794,0.8461538461538459,-9.95184590690209,9.269162210338669,4.456327985739761,1.426024955436711,1,1,1,0,0,3.0,4.0,5.0,27.0,34.0
sz000695,2025-02-18,2,重新试盘,retest_probe,0.4983657790023427,17.878654517518257,1.2641509433962237,1.9718309859154903,4.766187050359716,2.7877697841726556,1.1049723756906271,0,0,1,0,0,53.0,53.0,54.0,24.0,33.0
sz000710,2024-12-18,1,首次试盘,first_probe,0.3543895007975441,22.866379208038293,0.7600000000000016,0.0,4.816955684007707,4.2389210019267765,2.4390243902439046,0,1,1,0,1,36.0,36.0,39.0,3.0,5.0
sz000720,2025-04-30,1,首次试盘,first_probe,0.533873307563897,30.154177843787934,0.6470588235294122,-4.687500000000011,5.573770491803298,4.590163934426239,1.967213114754096,1,0,1,0,0,12.0,45.0,46.0,,
sz000721,2024-11-28,1,首次试盘,first_probe,0.7445969252749586,21.90310136456794,0.6578947368421054,-1.7821782178217838,7.600000000000007,5.000000000000004,3.427419354838701,1,1,1,0,0,9.0,10.0,12.0,19.0,27.0
sz000737,2025-06-06,1,首次试盘,first_probe,0.415062012510321,17.416530301899982,0.7234042553191476,1.0067114093959662,5.070118662351675,2.8047464940668787,4.097452934662238,1,1,1,0,0,16.0,17.0,18.0,,
sz000750,2024-10-16,1,首次试盘,first_probe,0.2659530729737143,19.302773922588827,0.5277777777777783,-2.132701421800942,8.71670702179177,7.021791767554486,4.1162227602905554,1,1,1,0,0,5.0,7.0,17.0,56.0,
sz000753,2024-12-31,1,首次试盘,first_probe,0.551117835872651,25.396477636801745,0.5312500000000008,0.4773269689737347,7.71084337349397,6.024096385542177,2.13776722090262,0,0,1,0,0,51.0,52.0,55.0,3.0,
sz000759,2024-10-30,1,首次试盘,first_probe,0.3078584390531673,16.751076649769292,0.5600000000000023,0.0,6.329113924050622,4.810126582278462,2.784810126582271,0,1,1,0,0,24.0,24.0,25.0,13.0,
