symbol,trade_date,event_role,probe_index,bar_high_ret_pct,amount_vs_day_median,same_day_pullback_ratio,oib_ratio,probe_strength_score,next_open_hold_1d_close_pct,next_open_hold_1d_high_pct,next_open_hold_1d_low_pct,next_open_hold_2d_close_pct,next_open_hold_2d_high_pct,next_open_hold_2d_low_pct,next_open_hold_3d_close_pct,next_open_hold_3d_high_pct,next_open_hold_3d_low_pct,next_open_hold_5d_close_pct,next_open_hold_5d_high_pct,next_open_hold_5d_low_pct,next_open_hold_10d_close_pct,next_open_hold_10d_high_pct,next_open_hold_10d_low_pct,strat_t5_s5_ret,strat_t5_s5_days,strat_t8_s5_ret,strat_t8_s5_days,strat_t8_s8_ret,strat_t8_s8_days,strat_t10_s5_ret,strat_t10_s5_days
sz000720,2025-04-30,first_probe,1,5.573770491803298,30.154177843787934,0.6470588235294122,0.533873307563897,74.48025403207895,1.6181229773462924,1.6181229773462924,-1.6181229773462702,2.912621359223322,2.912621359223322,-1.6181229773462702,2.912621359223322,3.2362459546925626,-1.6181229773462702,3.2362459546925626,4.530744336569592,-1.6181229773462702,8.737864077669899,9.061488673139163,-1.6181229773462702,3.2362459546925626,5,3.2362459546925626,5,3.2362459546925626,5,3.2362459546925626,5
sz000720,2025-05-21,retest_probe,2,7.246376811594213,27.676334678083965,1.040000000000001,1.0569990910577503,85.18831634345409,-0.291545189504383,2.3323615160349753,-1.4577259475218707,-4.081632653061229,2.3323615160349753,-4.081632653061229,-1.4577259475218707,2.3323615160349753,-4.081632653061229,-1.1661807580174988,2.3323615160349753,-4.081632653061229,-1.1661807580174988,2.3323615160349753,-4.081632653061229,-1.1661807580174988,5,-1.1661807580174988,5,-1.1661807580174988,5,-1.1661807580174988,5
sz000721,2024-11-28,first_probe,1,7.600000000000007,21.90310136456794,0.6578947368421054,0.7445969252749586,84.65571217651923,3.9525691699604737,4.743083003952564,-0.09881422924901129,4.051383399209496,13.636363636363647,-0.09881422924901129,-1.383399209486158,13.636363636363647,-1.4822134387351693,-1.9762845849802257,13.636363636363647,-4.051383399209474,16.501976284584984,30.13833992094863,-4.051383399209474,5.0,2,8.0,2,8.0,2,10.0,2
sz000721,2024-12-18,retest_probe,2,8.695652173913038,13.615964145061241,0.3804347826086953,0.3072670636299213,72.06977947553386,-1.377410468319562,1.2855831037649201,-5.050505050505061,-1.0101010101010166,1.469237832874204,-5.050505050505061,-10.284664830119382,1.469237832874204,-10.560146923783286,-12.672176308539951,1.469237832874204,-15.518824609733716,-1.4692378328741929,1.469237832874204,-15.518824609733716,-5.0,1,-5.0,1,-8.0,3,-5.0,1
sz000722,2024-10-23,first_probe,1,6.476938174681068,21.052549892506693,0.5909090909090889,0.30071771344256976,78.04605684511681,0.38610038610038533,3.9575289575289663,-0.9652509652509633,5.501930501930508,7.91505791505791,-0.9652509652509633,6.370656370656369,9.94208494208495,-0.9652509652509633,2.5096525096525157,9.94208494208495,-0.9652509652509633,1.0617760617760652,9.94208494208495,-3.2818532818532753,5.0,2,8.0,3,8.0,3,2.5096525096525157,5
sz000727,2025-11-24,first_probe,1,5.0193050193050315,19.942602028266414,1.0,0.5198914904848367,81.24165973737406,2.316602316602312,3.8610038610038755,-0.7722007722007707,2.316602316602312,5.0193050193050315,-0.7722007722007707,0.7722007722007707,5.0193050193050315,-0.7722007722007707,11.583011583011604,11.583011583011604,-0.7722007722007707,9.652509652509655,12.741312741312738,-0.7722007722007707,5.0,2,8.0,5,8.0,5,10.0,5
sz000737,2025-06-06,first_probe,1,5.070118662351675,17.416530301899982,0.7234042553191476,0.415062012510321,79.38031616912957,1.193058568329719,1.626898047722336,-1.0845986984815759,1.3015184381778733,2.711496746203901,-1.0845986984815759,2.819956616052055,3.4707158351409806,-1.0845986984815759,0.9761388286334105,3.4707158351409806,-1.0845986984815759,-3.7960954446854767,3.4707158351409806,-4.013015184381786,0.9761388286334105,5,0.9761388286334105,5,0.9761388286334105,5,0.9761388286334105,5
sz000750,2024-10-16,first_probe,1,8.71670702179177,19.302773922588827,0.5277777777777783,0.2659530729737143,76.89173760729531,-3.0162412993039456,1.1600928074246175,-3.24825986078886,5.104408352668233,6.728538283062657,-3.480278422273775,1.8561484918793614,6.728538283062657,-3.480278422273775,8.120649651972167,16.705336426914165,-3.480278422273775,10.440835266821358,24.361948955916503,-3.480278422273775,5.0,2,8.0,5,8.0,5,10.0,5
sz000753,2024-12-31,first_probe,1,7.71084337349397,25.396477636801745,0.5312500000000008,0.551117835872651,82.50374227339589,4.523809523809508,7.380952380952377,-0.7142857142857229,-2.3809523809523947,7.380952380952377,-3.571428571428581,-5.952380952380953,7.380952380952377,-8.333333333333337,1.1904761904761862,7.380952380952377,-8.333333333333337,0.952380952380949,7.380952380952377,-8.333333333333337,5.0,1,-5.0,3,-8.0,3,-5.0,3
sz000753,2025-03-24,retest_probe,2,7.707509881422947,35.15603484873446,0.5128205128205126,0.25677528606290095,74.59985462663813,-2.564102564102566,2.1696252465483123,-3.3530571992110403,7.100591715976323,7.100591715976323,-4.3392504930966584,5.128205128205132,13.017751479289942,-4.3392504930966584,-1.7751479289940808,13.017751479289942,-7.297830374753456,1.380670611439827,14.201183431952646,-7.297830374753456,5.0,2,8.0,3,8.0,3,10.0,3
