model_name,pool,overlay_name,sample_count,hit_rate,extra_rate,entry_5d_avg_pct,entry_10d_avg_pct,entry_5d_win_rate,entry_5d_low_le_-5_rate,entry_10d_high_ge_5_rate
trend_base_q1_2026,trend,base_high_bucket,48,0.3541666666666667,0.2916666666666667,3.2898973150640565,3.325824987406508,0.6666666666666666,0.3541666666666667,0.6458333333333334
trend_base_q1_2026,trend,confirm_d3_pos,10,0.7,0.3,10.46750936644884,8.782506254147483,1.0,0.3,1.0
trend_base_q1_2026,trend,d3_oib_high,19,0.42105263157894735,0.21052631578947367,5.652975138848301,5.474560777008048,0.7894736842105263,0.3157894736842105,0.8421052631578947
trend_base_q1_2026,trend,price_position_mid_band,37,0.2972972972972973,0.2972972972972973,3.5903823189731625,2.803926072210369,0.6756756756756757,0.2972972972972973,0.6486486486486487
trend_base_q1_2026,trend,confirm_d3_and_price_mid_band,8,0.625,0.25,11.118835739644068,8.524563379400323,1.0,0.125,1.0
limitup_strengthened_v2_q1_2026,limitup,base_high_bucket,21,0.6190476190476191,0.0,1.0258148080567107,4.229740711008548,0.5714285714285714,0.6666666666666666,0.5714285714285714
limitup_strengthened_v2_q1_2026,limitup,d3_super_high,9,0.5555555555555556,0.0,3.4254545283170255,4.566327292638346,0.7777777777777778,0.6666666666666666,0.5555555555555556
limitup_strengthened_v2_q1_2026,limitup,d3_oib_high,9,0.7777777777777778,0.0,2.0740030955698745,5.7491992358657065,0.6666666666666666,0.6666666666666666,0.5555555555555556
limitup_strengthened_v2_q1_2026,limitup,d1_oib_high,9,0.5555555555555556,0.0,-0.9376667922433088,1.5342414302027996,0.4444444444444444,0.6666666666666666,0.5555555555555556
