symbol,trade_date,event_role,probe_index,sequence_label,bar_high_ret_pct,bar_close_ret_pct,amount_vs_day_median,same_day_pullback_ratio,same_day_later_high_pct,oib_ratio,cvd_ratio,day_gap_pct,day_high_vs_prev_close_pct,day_return_pct,touch_limit_up,broken_limit_up,touch_limit_up_count_5m,probe_strength_score,eligible_10d,high_10d_pct,low_10d_pct,close_10d_pct,eligible_20d,high_20d_pct,low_20d_pct,close_20d_pct,eligible_40d,high_40d_pct,low_40d_pct,close_40d_pct,eligible_60d,high_60d_pct,low_60d_pct,close_60d_pct,days_to_up_5,days_to_up_8,days_to_up_10,days_to_up_15,days_to_up_20,days_to_up_30,days_to_up_40,days_to_down_5,days_to_down_8,days_to_down_10,days_to_down_15,days_to_down_20,big_rise_20d,big_rise_40d,monster_60d,fail_20d,deep_fail_20d,down8_before_up15_20d,oib_top20,strength_top20,second_or_third,second_third_oib20,second_third_strength20,second_third_oib20_pullback50,second_third_oib20_pullback35_80
sh600696,2025-03-19,first_probe,1,首次试盘,6.04651162790697,5.658914728682163,16.692873237503665,0.5897435897435891,0.0,0.2989982104044489,-0.11358244820957936,-3.007518796992481,2.857142857142847,2.4806201550387597,0,0,0.0,70.96117012587226,1,4.841149773071085,-34.26626323751891,-31.39183055975794,1,4.841149773071085,-41.75491679273827,-35.627836611195164,1,4.841149773071085,-57.56429652042361,-46.974281391830566,1,4.841149773071085,-57.56429652042361,-50.605143721633894,,,,,,,,3.0,3.0,4.0,4.0,5.0,0,0,0,0,1,1,False,False,False,False,False,False,False
sh600698,2024-09-24,first_probe,1,首次试盘,6.80851063829786,4.680851063829783,32.05493275530899,1.0625000000000016,0.0,0.3175806380898185,-0.07665298484834789,2.844638949671774,9.846827133479197,-0.42553191489362874,0,0,0.0,78.64763388025541,1,16.880341880341888,-5.982905982905972,3.418803418803429,1,28.846153846153854,-5.982905982905972,28.846153846153854,1,41.025641025641036,-5.982905982905972,8.974358974358964,1,41.025641025641036,-5.982905982905972,4.059829059829068,4.0,4.0,5.0,5.0,19.0,21.0,21.0,2.0,,,,,1,1,1,0,0,0,False,False,False,False,False,False,False
sh600716,2024-09-25,first_probe,1,首次试盘,6.484641638225264,6.484641638225264,26.023765554764786,1.105263157894737,0.0,2.395482447143865,0.19176445219673258,2.807017543859658,9.473684210526322,-0.6825938566552892,0,0,0.0,85.33872715940889,1,29.896907216494828,-1.3745704467354014,11.683848797250862,1,29.896907216494828,-1.3745704467354014,15.120274914089338,1,32.302405498281786,-1.3745704467354014,25.42955326460481,1,58.762886597938135,-1.3745704467354014,32.64604810996563,1.0,2.0,3.0,3.0,4.0,27.0,43.0,,,,,,1,1,1,0,0,0,True,True,False,False,False,False,False
sh600745,2025-11-10,first_probe,1,首次试盘,6.400000000000006,5.777777777777771,22.641610540763978,0.5277777777777783,0.0,0.3647190956087749,-0.19326685037043642,0.0,6.400000000000006,3.022222222222215,0,0,0.0,72.8373859870222,1,2.8472821397756753,-15.875754961173428,-11.906816220880057,1,2.8472821397756753,-18.61518550474548,-15.53062985332183,1,2.8472821397756753,-20.987920621225186,-16.975841242450386,1,2.8472821397756753,-30.37100949094046,-26.16479723899914,,,,,,,,2.0,6.0,7.0,10.0,26.0,0,0,0,0,1,1,False,False,False,False,False,False,False
sh600798,2025-05-30,first_probe,1,首次试盘,6.266318537859017,5.7441253263707415,13.568312271345043,0.9583333333333343,0.0,0.26697455710980367,0.1669828021652385,-2.518891687657432,2.518891687657443,-0.7751937984496138,0,0,0.0,75.90548955096982,1,19.27083333333335,-4.9479166666666625,10.677083333333348,1,34.375,-4.9479166666666625,18.75,1,34.375,-4.9479166666666625,7.552083333333326,1,34.375,-4.9479166666666625,4.947916666666674,6.0,6.0,7.0,7.0,11.0,16.0,,,,,,,1,1,1,0,0,0,False,False,False,False,False,False,False
sh600829,2025-03-11,first_probe,1,首次试盘,5.200945626477527,4.018912529550822,21.701223426188147,0.6136363636363633,0.0,0.29642291857295083,-0.03237971088223614,0.47505938242280443,5.700712589073631,2.009456264775422,0,0,0.0,71.11899494343687,1,0.9269988412514474,-9.965237543453087,-7.41599073001159,1,0.9269988412514474,-25.84009269988413,-17.84472769409039,1,0.9269988412514474,-25.84009269988413,-15.990730011587495,1,12.3986095017381,-25.84009269988413,-11.93511008111241,59.0,59.0,59.0,,,,,3.0,9.0,14.0,19.0,19.0,0,0,0,0,1,1,False,False,False,False,False,False,False
sh600831,2025-11-10,first_probe,1,首次试盘,8.108108108108114,3.1185031185031242,26.00243581975389,0.5128205128205126,0.0,0.2617158275719063,-0.17524700053220565,-3.992015968063878,3.79241516966069,3.950103950103956,0,0,0.0,74.1154015111789,1,13.200000000000012,-9.600000000000009,-6.999999999999995,1,13.200000000000012,-15.399999999999991,-10.199999999999998,1,13.200000000000012,-17.799999999999994,-15.199999999999992,1,13.200000000000012,-17.799999999999994,-13.00000000000001,1.0,1.0,1.0,,,,,7.0,9.0,17.0,18.0,,0,0,0,0,0,1,False,False,False,False,False,False,False
sh600839,2025-02-14,first_probe,1,首次试盘,6.3993831919815,3.7779491133384857,17.76433453097199,1.3855421686746991,0.0,0.408580028181728,-0.22305960051003937,0.1544401544401719,6.563706563706573,-2.4672320740169673,0,0,0.0,77.22388811982674,1,3.5573122529644285,-13.043478260869568,-10.909090909090914,1,3.5573122529644285,-14.387351778656132,-9.802371541501975,1,3.5573122529644285,-34.46640316205535,-22.21343873517787,1,3.5573122529644285,-34.46640316205535,-16.758893280632414,,,,,,,,1.0,2.0,3.0,26.0,33.0,0,0,0,0,0,1,False,False,False,False,False,False,False
sh600857,2024-11-13,first_probe,1,首次试盘,8.015267175572527,4.580152671755733,32.50137252194492,1.2063492063492063,0.0,0.25416004758134425,0.03190153214919903,0.898587933247752,8.985879332477541,-1.653944020356235,0,0,0.0,80.91896157414456,1,-0.7761966364812523,-10.996119016817596,-2.975420439844767,1,16.300129366106077,-10.996119016817596,14.74773609314357,1,32.34152652005176,-13.195342820181121,3.2341526520051733,1,32.34152652005176,-13.195342820181121,10.866752910737375,15.0,15.0,15.0,20.0,21.0,35.0,,1.0,3.0,3.0,,,1,1,1,0,0,1,False,False,False,False,False,False,False
sh600865,2024-12-06,first_probe,1,首次试盘,5.418719211822642,4.433497536945796,22.908610347601716,0.9090909090909108,0.0,0.6604895486935389,-0.4627467587391351,-0.4098360655737654,9.631147540983598,4.938271604938249,0,0,0.0,75.74493120658246,1,13.823529411764701,-8.13725490196079,-7.745098039215681,1,26.470588235294134,-14.215686274509798,-1.5686274509803977,1,26.470588235294134,-21.372549019607845,-10.98039215686274,1,26.470588235294134,-21.372549019607845,-11.568627450980395,3.0,3.0,4.0,15.0,17.0,,,8.0,9.0,11.0,24.0,25.0,1,1,0,0,0,1,False,False,False,False,False,False,False
