discovery_date,symbol,base_setup_score,relative_rank_score,amount,amount_avg20,amount_med20,amount_ratio20,amount_ratio20_median,amount_percentile60,pre20_return_pct,pre20_super_price_divergence,pre20_main_price_divergence,pre5_return_pct,pre5_super_price_divergence
2026-03-04,sh603290,69.99,69.99,381242266.75,597694618.6545,550518547.7800001,0.6378546081077882,0.6925148449355302,0.10810810810810811,-14.52,0.13096,0.1045,-9.41,0.06461
2026-03-04,sh603305,60.85,60.85,449937195.44000006,616387400.075,588463011.24,0.7299584569464806,0.7645972420456801,0.16216216216216217,-16.14,0.13078,0.10919,-8.06,0.0328
2026-03-04,sh603313,58.88,58.88,77117676.94,115175510.28099999,94240494.74,0.6695666183883343,0.8183072165819999,0.16216216216216217,-9.55,0.08138,0.06391,-8.81,0.07636
2026-03-04,sh603337,66.07,67.33,177884881.82,135300239.62550002,121521802.91,1.3147418091229608,1.463810423811297,0.5675675675675675,-11.77,0.09959,0.1068,-8.5,0.04415
2026-03-04,sh603360,51.69,51.69,282182480.7799999,396869718.6775,317686866.15,0.7110204369341264,0.8882409405202285,0.10810810810810811,-19.83,0.14386,0.10584,-9.39,-0.00025
2026-03-04,sh603383,53.94,53.94,90650368.41,113966453.1715,98213488.14,0.795412736707588,0.922993064667258,0.24324324324324326,-11.29,0.09438,0.07401,-8.6,0.07102
2026-03-04,sh603396,65.13,65.13,262865191.64,716633949.5825,467937689.005,0.36680538480369407,0.561752553419973,0.21621621621621623,-16.9,0.16993,0.14557,-4.26,0.04042
2026-03-04,sh603399,54.2,54.57,302207792.56,290798483.2075,186245162.14499998,1.0392344183733546,1.6226343228433395,0.6216216216216216,-7.92,0.08425,0.07255,-3.67,0.03619
2026-03-04,sh603416,67.77,67.77,83693919.86,135281274.0135,126046135.82,0.6186659644530551,0.6639943328331698,0.0,-9.42,0.09299,0.09014,-9.02,0.08812
2026-03-04,sh603429,73.85,73.85,91113902.19,123321919.5965,107528604.305,0.7388297432290853,0.8473457158577038,0.21621621621621623,-22.9,0.20463,0.20736,-16.09,0.01593
2026-03-04,sh603444,57.71,57.71,481788592.76,662367569.002,571191074.3100001,0.7273734634772634,0.8434806047030786,0.13513513513513514,-13.4,0.10771,0.09605,-8.59,0.03771
2026-03-04,sh603458,55.59,55.59,75610710.4,114006812.9195,91968672.15,0.6632122104263066,0.8221355014964191,0.16216216216216217,-12.85,0.13614,0.07783,-3.42,0.03074
2026-03-04,sh603486,56.19,56.46,450469986.59,421819875.77000004,404058183.3299999,1.06792024858407,1.1148641586157282,0.4594594594594595,-10.48,0.08653,0.07325,-8.27,0.04576
2026-03-04,sh603499,55.44,55.44,113224256.00999999,130135083.254,100829580.4,0.8700517429954446,1.1229269779843296,0.40540540540540543,-10.89,0.07842,0.08089,-13.28,-0.02745
2026-03-04,sh603500,67.65,73.2,176374206.82000002,110850801.68500002,81040579.035,1.5910954556846153,2.176369035367172,0.918918918918919,-11.61,0.09901,0.07623,-9.76,0.07103
2026-03-04,sh603527,65.8,65.8,72413919.72,94783664.37900001,70674825.18,0.7639915611454648,1.024606987503269,0.2972972972972973,-10.4,0.11392,0.09484,-5.57,0.05195
2026-03-04,sh603528,57.41,57.41,63239594.0,89333196.0645,82923944.985,0.7079069907488813,0.7626216289087467,0.05405405405405406,-10.84,0.09268,0.03958,-10.56,0.05987
2026-03-04,sh603598,83.59,83.59,261354119.9,1287589493.2584999,1146946935.5349998,0.20297938222421474,0.22786940860353744,0.05405405405405406,-15.28,0.1711,0.14752,-15.38,0.13162
2026-03-04,sh603601,62.66,62.66,1271068384.48,2273711361.0030003,2046293086.1100001,0.5590280306816494,0.6211565650628762,0.13513513513513514,-2.29,0.06813,0.03564,-11.67,0.09519
2026-03-04,sh603602,60.11,60.11,87158261.68,150884766.9915,136839618.785,0.577647852847266,0.6369373318478878,0.16216216216216217,-10.92,0.1055,0.07429,-8.05,0.04825
2026-03-04,sh603630,69.7,69.7,66654766.989999995,91683909.805,80029349.15,0.7270061576973124,0.8328790337288403,0.1891891891891892,-14.34,0.1546,0.11703,-11.97,0.12407
2026-03-04,sh603633,54.43,54.43,63562379.24,76267160.52199998,75082675.005,0.8334174080293029,0.8465651927793886,0.1891891891891892,-10.37,0.08617,0.04415,-11.04,0.07631
2026-03-04,sh603636,56.55,56.55,92829639.44,138393619.9715,128985592.67500001,0.6707653102730949,0.7196899864149885,0.02702702702702703,-13.03,0.09871,0.07351,-10.08,0.05407
2026-03-04,sh603656,70.57,71.41,82662398.58,76013158.22699998,62142900.0,1.0874748597228814,1.3301986000009656,0.6486486486486487,-11.48,0.11285,0.09057,-9.85,0.06947
2026-03-04,sh603666,67.83,69.29,157399508.49,115263786.71199998,97022317.17,1.3655590622168352,1.6223020958591274,0.4594594594594595,-15.31,0.11518,0.09568,-11.21,-0.00642
2026-03-04,sh603667,75.95,75.95,1555586095.39,3640888767.0565004,3568541091.0549994,0.4272544960629554,0.4359165428385493,0.0,-9.3,0.07969,0.0462,-10.76,0.06593
2026-03-04,sh603678,60.74,60.74,628909929.05,725408094.633,656542549.51,0.8669739608684397,0.957911912212509,0.32432432432432434,-10.26,0.0777,0.0594,-4.24,0.02909
2026-03-04,sh603686,53.46,53.46,352506447.19,659685786.3909999,601444454.9,0.5343550739792159,0.5860997542135624,0.0,-13.15,0.10366,0.0601,-11.47,0.07177
2026-03-04,sh603697,63.52,63.52,64062932.39999999,180041388.47349995,148410246.915,0.35582336341195975,0.4316611132430174,0.02702702702702703,-9.17,0.0936,0.08238,-9.17,0.08855
2026-03-04,sh603718,65.38,65.38,62522829.0,125356306.36649998,123985432.8,0.49876093841824065,0.5042756038998155,0.21621621621621623,-28.83,0.24504,0.20348,-6.01,0.00376
2026-03-04,sh603726,56.16,56.16,110670289.64999999,118376887.238,111337772.345,0.9348977847972494,0.9940048854854784,0.2702702702702703,-4.31,0.04676,0.02942,-11.58,0.08522
2026-03-04,sh603728,64.5,64.5,314443370.85,436730506.983,436374329.12,0.7199940600033236,0.7205817342282987,0.05405405405405406,-12.37,0.09957,0.08122,-11.15,0.06414
2026-03-04,sh603755,51.65,51.65,63106646.29,95302138.175,66857478.5,0.6621745062437053,0.9438980904731548,0.32432432432432434,-16.68,0.13435,0.12472,-11.35,-0.00713
2026-03-04,sh603777,55.63,58.67,146952188.05999997,102289993.677,88395889.125,1.4366232979154276,1.6624323768291525,0.7297297297297297,-9.61,0.09123,0.05316,-7.19,0.05337
2026-03-04,sh603786,63.51,63.51,169519544.10000002,190371786.6405,141706017.95,0.8904656887006184,1.19627625242997,0.2972972972972973,-16.5,0.14678,0.12992,-7.29,0.03367
2026-03-04,sh603799,81.03,81.03,2834039898.52,3995908875.8315,4075500088.0299997,0.7092353671178927,0.6953845754644328,0.16216216216216217,-11.38,0.10246,0.10491,-7.42,0.06257
2026-03-04,sh603885,80.28,80.5,239988138.29999998,244771496.83099994,214104768.64,0.9804578613403562,1.120891140465539,0.6216216216216216,-16.07,0.15537,0.15327,-9.48,0.09243
2026-03-04,sh603888,56.37,56.37,262575056.5,923340756.9995,869461447.6800001,0.2843750311133966,0.3019973538799608,0.05405405405405406,-10.38,0.09942,0.11393,-7.65,0.05062
2026-03-04,sh603893,75.81,75.81,713341045.1100001,1228229123.2415,954552515.28,0.5807882516475225,0.7473041385268939,0.13513513513513514,-17.88,0.1415,0.09997,-9.25,0.01423
2026-03-04,sh603898,64.07,64.07,79496201.8,125023013.28099999,98480891.935,0.6358525499727433,0.8072246324948965,0.32432432432432434,-17.57,0.15337,0.06728,-6.84,0.04456
2026-03-04,sh603900,67.68,67.68,96763654.0,186193664.204,126124651.2,0.5196935911523956,0.7672065141853887,0.43243243243243246,-22.51,0.24892,0.20895,-7.8,0.0734
2026-03-04,sh603901,69.96,69.96,90623825.65,116055750.7175,111166989.35499999,0.7808645852508787,0.8152044611067268,0.13513513513513514,-13.6,0.11017,0.07574,-9.72,0.07072
2026-03-04,sh603916,55.06,55.06,118614049.88,366741227.34300005,253320579.9,0.32342709528281227,0.4682369270069715,0.10810810810810811,-13.07,0.13634,0.10668,-11.22,0.05162
2026-03-04,sh603918,62.92,62.92,158464307.41,266527175.94299993,235118347.89,0.5945521572024968,0.6739767816169645,0.05405405405405406,-14.0,0.11329,0.09398,-8.34,0.06108
2026-03-04,sh603920,84.68,84.68,1756169195.0899997,2162817727.5125,2202469241.21,0.811982060601013,0.79736377799546,0.21621621621621623,-16.0,0.14436,0.13268,-8.97,0.06063
2026-03-04,sh603926,52.24,52.24,151462281.62,182863841.162,156017214.2,0.8282790116271199,0.9708049358312412,0.40540540540540543,-14.48,0.13406,0.11767,-9.59,0.02553
2026-03-04,sh603929,71.05,71.05,490212708.73,802891170.067,768744334.2550001,0.6105593472762847,0.6376797680142532,0.0,-16.38,0.16281,0.16717,-5.72,0.0408
2026-03-04,sh603931,73.93,73.93,78859329.65,104746203.9635,94191198.15,0.7528609788807186,0.8372261017894271,0.1891891891891892,-10.39,0.09564,0.08099,-8.53,0.08606
2026-03-04,sh603956,71.71,73.25,90845744.0,75943547.674,66797030.349999994,1.1962272870102157,1.3600266886714973,0.6756756756756757,-10.16,0.08905,0.07639,-11.75,0.08742
2026-03-04,sh603979,57.52,57.52,504650369.08,787751994.949,653472896.17,0.6406208709286374,0.7722590669601636,0.1891891891891892,-9.88,0.1108,0.07554,-3.88,0.04616
2026-03-04,sh603986,72.58,73.1,9144864372.76,8094253855.129001,8308865196.004999,1.1297970803034885,1.1006153255629854,0.43243243243243246,-15.69,0.12638,0.11532,-12.34,0.01695
2026-03-04,sh603988,64.66,64.66,160552114.28,264023984.12450004,197213747.51,0.608096703079414,0.8141020405885192,0.35135135135135137,-31.79,0.27112,0.25528,-9.44,0.05646
2026-03-04,sh603992,60.22,60.22,163240075.09999996,183686092.257,165257289.27499998,0.8886904451732063,0.9877934935042821,0.2702702702702703,-24.32,0.20473,0.18668,-14.37,0.0481
2026-03-04,sh603993,54.24,54.24,4966451889.57,7874496970.789999,6538228881.375,0.6307008445101664,0.759602023679163,0.16216216216216217,-12.65,0.10344,0.08745,0.13,-0.02643
2026-03-04,sh605100,79.03,79.03,83984270.80000001,108028418.9195,106335494.96000001,0.7774275661905496,0.7898046727632405,0.10810810810810811,-15.13,0.1401,0.12798,-7.71,0.07161
2026-03-04,sh605111,64.26,64.26,643067538.8500001,1158000996.408,1042546790.8900003,0.5553255488075827,0.6168236710997181,0.24324324324324326,-11.39,0.09143,0.08569,-9.75,0.05906
2026-03-04,sh605116,61.52,61.52,62017421.0,95757269.054,85794716.75,0.6476523569717383,0.7228582755359467,0.08108108108108109,-14.51,0.08323,0.07076,-6.05,0.04189
2026-03-04,sh605123,56.0,56.0,474304503.68,810415549.1554999,714108440.6499999,0.5852608629909098,0.6641911461630056,0.02702702702702703,-12.76,0.12915,0.12104,-8.2,0.0406
2026-03-04,sh605136,63.85,63.85,69105087.4,226523446.57599998,211311820.05,0.3050681439142541,0.32702897255652125,0.0,-14.81,0.14603,0.13462,-9.25,0.0611
2026-03-04,sh605168,58.93,58.93,131030786.92,214525600.06950003,193812171.41999996,0.6107932427530787,0.6760709916202848,0.05405405405405406,-15.04,0.11605,0.09695,-7.24,0.03436
2026-03-04,sh605188,63.84,63.84,89823581.0,150209675.5815,122128554.0,0.5979879834788937,0.7354838656322746,0.13513513513513514,-13.0,0.12968,0.08871,-6.31,0.0557
2026-03-04,sh605208,81.22,81.22,83450668.25,107847482.229,102240057.81,0.773784111833074,0.8162228194851213,0.5135135135135135,-12.91,0.12546,0.10809,-10.01,0.10808
2026-03-04,sh605228,64.27,64.27,101133468.45,165959699.53899997,133811033.27999997,0.6093857046676201,0.755793195605761,0.16216216216216217,-11.77,0.12403,0.10763,-8.85,0.04761
2026-03-04,sh605255,73.02,73.02,277435731.0,328339051.18500006,310384907.7,0.8449672069122263,0.8938441403476785,0.34375,-18.11,0.16054,0.11962,-13.58,0.07739
2026-03-04,sh605288,62.1,63.91,197355998.0,148335654.3165,144235038.52,1.3304690562048322,1.3682944173972962,0.6486486486486487,-13.35,0.13055,0.17009,-9.13,0.02823
2026-03-04,sh605305,61.46,61.46,205038240.73999998,259349806.45450002,253420821.95499998,0.7905856709246152,0.809082060259471,0.21621621621621623,-17.33,0.15358,0.15412,-6.83,0.0539
2026-03-04,sh605333,53.08,53.08,61456116.0,77144881.87799999,67283159.42,0.7966324466889348,0.9133952170166981,0.24324324324324326,-7.9,0.07197,0.05543,-9.48,0.07383
2026-03-04,sh605337,73.56,73.56,65691413.52,205905073.002,128125259.45500001,0.31903737271865046,0.5127124331254296,0.21621621621621623,-16.22,0.14131,0.18713,-5.33,0.05126
2026-03-04,sh605358,79.43,79.43,708961031.5099999,936261471.8095001,743748504.97,0.7572254683724199,0.9532268324204519,0.2702702702702703,-18.03,0.15486,0.13045,-11.65,0.09335
2026-03-04,sh605389,69.27,69.27,60948274.4,87566768.2365,78244917.4,0.6960205980811252,0.7789422805371892,0.08108108108108109,-11.26,0.10815,0.08012,-5.32,0.08518
2026-03-04,sh605488,76.75,76.75,182391119.6,523233005.6459999,477795302.12,0.34858488977547236,0.3817348533790979,0.0,-12.95,0.12857,0.10949,-12.82,0.0925
2026-03-04,sh605499,73.63,73.63,528620714.54,681524654.007,678811487.075,0.7756443019808503,0.7787445035997073,0.35135135135135137,-7.77,0.07689,0.07125,-9.96,0.09084
2026-03-04,sh605555,53.94,53.94,105561240.08999999,162086149.0305,123766167.245,0.6512662600808437,0.8529086941913403,0.16216216216216217,-13.62,0.05507,0.05254,-12.68,-0.02098
2026-03-04,sh605566,75.89,75.89,66500095.2,104022842.0675,93715742.5,0.6392835830888793,0.7095936437786854,0.24324324324324326,-12.93,0.1249,0.12209,-13.09,0.09734
2026-03-04,sh605598,61.88,61.88,189248837.56,360195258.5005,325911164.1,0.5254062431244838,0.5806761424776856,0.0,-17.07,0.18097,0.17338,-7.61,0.0687
2026-03-04,sz000016,56.78,56.78,119261010.24000001,259906662.305,201476347.505,0.4588609202331544,0.5919355384236372,0.08108108108108109,-30.83,0.32132,0.28664,-10.71,0.02913
2026-03-04,sz000021,53.77,53.77,3262785392.7000003,3706927507.455499,3658277612.5750003,0.8801859184291505,0.8918911406516742,0.40540540540540543,-3.58,0.0335,0.01572,-7.81,0.03734
2026-03-04,sz000032,71.12,71.12,329326828.98,500600851.1650001,501878523.44,0.6578631023371004,0.6561883276509067,0.13513513513513514,-14.89,0.1381,0.11638,-7.35,0.04273
2026-03-04,sz000036,83.49,83.49,199819879.36,367497299.494,302247884.255,0.5437315583954717,0.6611125826489369,0.10810810810810811,-15.37,0.13393,0.13248,-15.65,0.16437
2026-03-04,sz000048,54.59,54.59,101349412.8,222627808.56149998,195257126.53,0.45524147883799815,0.5190561522702134,0.05405405405405406,-7.93,0.08045,0.11185,-1.25,0.02194
2026-03-04,sz000056,58.14,58.14,141384378.15,264388445.25150004,247415684.78,0.5347600498028869,0.5714446853913803,0.5675675675675675,-4.46,0.05528,0.03378,-16.09,0.21755
2026-03-04,sz000058,75.42,75.42,70323267.4,107872268.755,103688238.435,0.6519123794431222,0.678218363639037,0.08108108108108109,-11.18,0.09947,0.08892,-9.17,0.06245
2026-03-04,sz000060,51.87,51.87,1518562246.3200002,1983897641.3314998,1660801371.2299995,0.7654438488574501,0.9143551255592617,0.43243243243243246,-9.91,0.07674,0.056,-1.53,0.00829
2026-03-04,sz000069,54.2,55.6,238260234.29999998,205226923.19750002,188157359.03500003,1.1609599295639703,1.2662817735217047,0.6756756756756757,-10.11,0.12027,0.09306,-6.39,0.09841
2026-03-04,sz000078,81.83,81.83,154365776.64,440293252.66800004,361743503.22,0.35059764305858754,0.4267271568554474,0.0,-18.43,0.17787,0.13921,-10.77,0.08464
2026-03-04,sz000089,59.2,60.54,127138248.52000001,117952328.48349997,113885319.15,1.0778782424611908,1.1163708322452377,0.7027027027027027,-1.93,0.13527,0.10831,-2.07,0.14448
2026-03-04,sz000100,56.14,56.14,2003968125.9700003,2291006758.9759994,2126805498.3199992,0.8747107000529778,0.9422432505243049,0.24324324324324326,-6.13,0.04736,0.03264,-2.26,0.04104
2026-03-04,sz000156,70.19,70.19,140264203.89,406371792.8874999,291028430.61,0.34516225374144205,0.4819604861147211,0.13513513513513514,-8.24,0.0905,0.09832,-10.46,0.07083
2026-03-04,sz000408,71.46,71.46,1452272547.93,1514671837.568,1359503468.83,0.9588034265308649,1.068237471420237,0.4594594594594595,-10.56,0.08057,0.07796,-5.6,0.05461
2026-03-04,sz000409,52.67,52.67,107219385.26,148632084.87899998,123276291.75999999,0.7213744283227025,0.8697486250538724,0.13513513513513514,-8.58,0.08442,0.04452,-6.47,0.07438
2026-03-04,sz000420,77.48,77.48,309684215.03000003,421007918.08799994,391397763.1,0.7355781250776124,0.7912263283703984,0.08108108108108109,-11.96,0.1103,0.08194,-9.53,0.08116
2026-03-04,sz000426,62.82,62.82,4093190678.1899996,4851598267.7865,4525263529.66,0.8436788151582638,0.9045198475982539,0.43243243243243246,-21.22,0.18977,0.18742,2.13,-0.02485
2026-03-04,sz000503,51.98,51.98,123813061.04,130232600.34050003,122040797.78999999,0.9507071249156064,1.0145218917123895,0.2972972972972973,-10.22,0.08773,0.0482,-7.52,0.05451
2026-03-04,sz000506,64.18,64.18,1098968474.1999998,1445495857.9045002,1063943184.13,0.7602709258490352,1.0329202635934365,0.5675675675675675,-16.7,0.14832,0.12489,7.73,-0.06226
2026-03-04,sz000523,63.71,63.71,113912458.6,320158131.8274999,257953251.36,0.3558006099978608,0.4416011738538762,0.0,-9.55,0.10669,0.10122,-8.86,0.08601
2026-03-04,sz000530,51.04,51.37,138569500.61,127941128.51949999,117079807.43,1.0830723647156209,1.183547390892732,0.3783783783783784,-9.75,0.06523,0.03118,-9.88,0.0543
2026-03-04,sz000546,51.87,51.87,193440552.94000003,225932185.1545,154066965.0,0.8561885629872472,1.255561521186583,0.32432432432432434,-8.55,0.08385,0.07325,-1.77,0.03921
2026-03-04,sz000559,57.09,57.09,1480900090.29,3383089509.7330003,2843450822.2349997,0.43773600610610963,0.5208108678053337,0.02702702702702703,-3.37,0.0272,0.01028,-10.79,0.08901
2026-03-04,sz000566,67.44,67.44,181451413.13,248528489.7,220854831.97,0.7301030692659458,0.8215867930598304,0.10810810810810811,-15.89,0.13781,0.07784,-13.02,0.07173
2026-03-04,sz000572,58.94,58.94,236996029.27,384676297.8855,378336075.81999993,0.6160921028218447,0.6264166819311068,0.0,-8.99,0.08787,0.04533,-9.63,0.06644
2026-03-04,sz000573,71.68,71.68,83885667.0,161400808.62449998,88140719.805,0.5197351098479348,0.9517243243030716,0.5135135135135135,-14.23,0.09962,0.10056,-7.76,0.05512
2026-03-04,sz000603,73.88,73.88,1634552249.65,2200049807.1694994,1960022488.31,0.7429614749281304,0.8339456610313529,0.4594594594594595,-24.33,0.24048,0.22925,0.73,0.00105
2026-03-04,sz000607,61.69,61.69,76458994.68,344971917.6175,309748562.6,0.22163831539695547,0.24684212910694553,0.10810810810810811,-11.25,0.12998,0.12285,-10.32,0.09527
2026-03-04,sz000620,79.07,79.07,357350055.62,759120723.0565001,510292019.82000005,0.47074206350365044,0.7002854086294575,0.08108108108108109,-23.39,0.21285,0.16829,-10.09,0.05758
2026-03-04,sz000623,57.85,57.85,299840292.08000004,323039550.11800003,280182268.0749999,0.928184465247287,1.0701615564041975,0.5135135135135135,-9.9,0.07012,0.0675,-1.06,0.10533
2026-03-04,sz000635,69.97,71.54,127757887.63000003,129166860.4535,87170691.5,0.9890918396672868,1.465605990173888,0.7567567567567568,-12.63,0.11391,0.12133,-15.98,0.16461
2026-03-04,sz000639,62.23,62.23,86864941.69,121292427.22950001,115411640.11500001,0.7161612944363045,0.7526532124787835,0.13513513513513514,-13.84,0.12538,0.10945,-6.8,0.01511
2026-03-04,sz000659,57.04,57.04,106779700.38999999,252602969.67600003,208838698.13,0.42271751803615154,0.5113022698672959,0.0,-10.41,0.09549,0.1157,-4.15,0.0031
2026-03-04,sz000661,61.67,61.67,593015936.86,791696955.4259999,576522948.7,0.749044104307446,1.028607687165255,0.3783783783783784,-7.67,0.05666,0.0186,-7.54,0.09354
2026-03-04,sz000670,73.63,73.63,223907064.82,408576581.9045,380346439.135,0.5480173723523284,0.5886924177053398,0.1111111111111111,-15.42,0.13536,0.10248,-11.21,0.04183
2026-03-04,sz000676,52.07,52.07,244852235.22,509161237.70650005,500745784.72,0.4808933145086393,0.488975130079054,0.02702702702702703,-12.7,0.09956,0.07563,-8.4,0.00844
2026-03-04,sz000678,68.26,68.26,120802153.22,146307771.8735,137741576.97500002,0.8256714709895756,0.8770202568678699,0.16216216216216217,-12.14,0.10377,0.05278,-10.36,0.08004
2026-03-04,sz000681,65.95,65.95,792489001.8099998,2458421619.9700003,2012551283.045,0.3223568306479791,0.3937733207031425,0.05405405405405406,-10.33,0.08901,0.07005,-10.81,0.07071
2026-03-04,sz000733,64.99,65.33,990434471.5,913628423.3605001,803064974.9549999,1.084067051960788,1.2333179784805077,0.4594594594594595,-10.66,0.07244,0.06106,-4.18,0.03656
2026-03-04,sz000758,64.7,64.7,772534941.29,1118236322.425,684180858.6200001,0.6908512322464054,1.129138489562849,0.5945945945945946,-9.33,0.09581,0.07411,-3.89,0.07713
2026-03-04,sz000766,84.98,86.35,474082710.76,388296567.2815,367581166.405,1.220929440811431,1.289736129292481,0.6486486486486487,-19.37,0.14785,0.13613,-11.59,0.0738
2026-03-04,sz000785,51.99,51.99,116071928.58,193290968.77749997,175738887.85000002,0.600503630946214,0.6604794761138576,0.02702702702702703,-10.44,0.09604,0.07142,-5.03,-0.00209
2026-03-04,sz000796,73.65,73.65,232108808.2,494857480.406,419459285.12,0.4690417289631937,0.5533524144866592,0.02702702702702703,-12.62,0.13303,0.09335,-12.33,0.08566
2026-03-04,sz000807,61.25,67.34,4166819320.55,2415096089.9634995,1837128276.2199998,1.725322374486961,2.2681156098274626,0.918918918918919,-10.65,0.09216,0.10705,3.51,-0.02421
2026-03-04,sz000815,62.98,62.98,770174834.64,1431818879.2115,1531492440.8850002,0.5378996225165951,0.5028916983716489,0.4594594594594595,-9.24,0.10355,0.06904,-7.49,0.0459
2026-03-04,sz000816,65.74,65.74,351806925.84,469858875.62249994,435577113.54,0.7487501973308539,0.8076800063731833,0.4594594594594595,-8.69,0.09497,0.06503,-3.71,0.10729
2026-03-04,sz000837,57.6,57.6,187276792.26,196951905.6765,180034351.495,0.9508757562752823,1.0402281048303226,0.2972972972972973,-10.22,0.081,0.0532,-8.72,0.03599
2026-03-04,sz000850,59.84,59.84,78583053.47,131386469.2735,109070560.62,0.5981061360772087,0.7204790460716712,0.10810810810810811,-16.98,0.14893,0.14443,-7.88,-0.01535
2026-03-04,sz000880,81.48,81.48,655164727.18,1072585106.1859999,1007861189.99,0.6108277314326105,0.6500545250546859,0.13513513513513514,-11.13,0.10198,0.08923,-9.43,0.07099
2026-03-04,sz000892,65.57,65.57,238604939.76000002,738446045.2439998,406627991.665,0.32311763506182684,0.5867892635305205,0.08108108108108109,-16.28,0.16449,0.12324,-11.88,0.08619
2026-03-04,sz000923,64.2,64.2,455513943.68,523176428.38500005,486965806.505,0.8706698523978456,0.9354125846109546,0.3783783783783784,-9.3,0.09264,0.09328,-4.02,0.05482
2026-03-04,sz000925,64.24,64.24,110791447.91000001,172625241.79599997,132495794.86500001,0.6418032887735381,0.836188409019965,0.02702702702702703,-12.97,0.10705,0.07231,-9.6,0.04902
2026-03-04,sz000949,70.06,73.01,728491364.5,569652993.2045001,535087537.03,1.278833558658189,1.3614433416698262,0.7837837837837838,-8.53,0.07126,0.06268,-6.67,0.06453
2026-03-04,sz000975,65.73,67.3,1742008299.7,1822555841.6515,1415231552.8150003,0.9558051719948881,1.2308998454952595,0.7567567567567568,-18.04,0.17463,0.16595,2.09,-0.02152
2026-03-04,sz000977,57.65,57.65,1751457315.0300002,2762539713.87,2576810044.1800003,0.6340025832882635,0.6796998168281178,0.02702702702702703,-9.47,0.07017,0.0474,-6.14,0.00444
2026-03-04,sz000980,61.85,61.85,241774239.27,294219674.7645,282683286.4,0.821747354127563,0.8552831062247055,0.24324324324324326,-17.01,0.10323,0.06401,-13.66,0.10626
2026-03-04,sz000997,82.96,82.96,261997393.54000002,350843032.937,311962941.70500004,0.7467652737657363,0.8398349884383104,0.13513513513513514,-18.38,0.15836,0.14876,-11.55,0.07329
2026-03-04,sz001206,62.38,62.38,64491265.6,104199959.734,95155690.52499999,0.6189183351378664,0.67774470706044,0.24324324324324326,-12.87,0.10707,0.0764,-5.84,0.04451
2026-03-04,sz001208,62.43,62.43,666556188.26,797322394.112,730674036.2,0.8359933110901294,0.9122483559516412,0.21621621621621623,-8.24,0.07719,0.05712,-9.5,0.07597
2026-03-04,sz001215,71.91,71.91,111783684.68,158758548.77850002,138022286.65,0.7041112780387067,0.8098959044452261,0.2972972972972973,-17.75,0.15977,0.15611,-5.38,0.05466
2026-03-04,sz001233,79.32,79.32,117138948.9,178104021.354,152404834.165,0.6576996297415112,0.7686038933199479,0.02702702702702703,-18.37,0.17182,0.17859,-8.0,0.04425
2026-03-04,sz001259,52.72,56.85,91474580.0,63600075.5455,54183758.0,1.4382778513298833,1.6882287861982552,0.8378378378378378,-6.63,0.04672,0.03925,-14.46,0.04753
2026-03-04,sz001270,61.01,61.01,830992618.64,1291435817.7230003,1230036132.5500002,0.6434641251511575,0.6755839090005111,0.3235294117647059,-17.46,0.13441,0.08703,-3.91,0.04215
2026-03-04,sz001285,69.02,69.02,138887219.56,212092555.57950002,223289623.135,0.6548425010982529,0.6220048097623836,0.19230769230769232,-9.52,0.10129,0.09047,-7.28,0.09564
2026-03-04,sz001287,79.06,79.06,360515049.78999996,569256055.3244998,484917788.15,0.6333091170799953,0.7434560220308553,0.10810810810810811,-16.57,0.13669,0.11321,-10.98,0.08368
2026-03-04,sz001288,67.91,67.91,94931339.83000001,220868609.80499998,191972221.95499998,0.42980910648105586,0.49450560535915855,0.13513513513513514,-13.84,0.10894,0.07386,-7.13,0.05618
2026-03-04,sz001298,50.82,50.82,129081280.39000002,161017479.305,157076135.65500003,0.8016600492515082,0.8217752483643502,0.21621621621621623,-7.94,0.06691,0.02336,-7.05,0.05948
2026-03-04,sz001301,55.28,55.28,269563918.15,275206841.4335,256824461.075,0.9794957012910468,1.049603752779918,0.32432432432432434,-3.15,0.03644,0.05513,-8.51,0.09823
2026-03-04,sz001308,50.59,54.03,69709674.65,49766928.938999996,48307004.230000004,1.4007228522267088,1.4430552206900948,0.7837837837837838,-5.62,0.06007,0.03629,-6.27,0.05837
2026-03-04,sz001309,88.85,96.38,4751061276.33,2278128453.9304996,2070186766.04,2.0855107042506322,2.2949916182771117,0.918918918918919,-17.8,0.15887,0.16636,-8.79,0.02694
2026-03-04,sz001311,78.25,78.25,159366836.22,316357176.96650004,283839036.28,0.5037560321790197,0.5614690576344428,0.08108108108108109,-18.93,0.17261,0.15714,-11.97,0.08471
2026-03-04,sz001319,72.47,72.47,82686861.0,119339981.40799999,105795331.24000001,0.6928680566599875,0.781573818341967,0.21621621621621623,-10.7,0.09944,0.07899,-11.86,0.0933
2026-03-04,sz001328,69.01,69.01,65803419.12,71634713.2135,64065299.64,0.9185968110723021,1.0271304355051323,0.5135135135135135,-12.49,0.12031,0.08424,-12.68,0.11228
2026-03-04,sz001330,74.77,74.77,714565479.2799999,2056744857.6990006,1709209197.775,0.34742543617171145,0.41806788789236615,0.10810810810810811,-12.92,0.13178,0.09053,-22.44,0.212
2026-03-04,sz001332,56.72,57.37,81212366.25999999,69881487.446,64038683.934999995,1.1621442134121112,1.2681766905520964,0.40540540540540543,-5.74,0.05953,0.06376,-8.55,0.06023
