discovery_date,symbol,base_setup_score,relative_rank_score,amount,amount_avg20,amount_med20,amount_ratio20,amount_ratio20_median,amount_percentile60,pre20_return_pct,pre20_super_price_divergence,pre20_main_price_divergence,pre5_return_pct,pre5_super_price_divergence,setup_score,strategy_mode,rank,launch_start_date,launch_end_date,pullback_confirm_date,pullback_confirm_reason,launch3_return_pct,launch3_max_drawdown_pct,launch3_super_net_ratio,launch3_main_net_ratio,launch3_add_buy_ratio,pullback_super_net_ratio,pullback_main_net_ratio,pullback_support_spread_avg,pullback_depth_from_launch_peak_pct,confirm_distribution_score,order_filter_available,launch_hist_order_days,launch_order_days,launch_cancel_buy_to_add_buy,launch_hist_cancel_buy_to_add_buy_avg,launch_cancel_buy_to_add_buy_vs_hist,orderbook_filter_reason,liquidity_mode
2026-04-14,sz002542,70.5,82.0,471669269.13,119265854.46000001,62145016.5,3.9547720616732835,7.589816459860462,0.95,-27.61,0.34967,0.31632,-18.62,0.34585,70.5,current_abs_250m,5,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-14,sh603379,69.18,69.35,423690247.44,405960846.59349996,397909854.08,1.0436726866525947,1.064789532341707,0.26666666666666666,-10.9,0.11657,0.10706,-3.11,0.05653,69.18,current_abs_250m,6,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-14,sz000400,69.11,71.35,1256132448.81,805140566.543,791932849.375,1.5601405531004429,1.5861603036183562,0.5333333333333333,-14.61,0.10152,0.0953,-4.43,-0.04334,69.11,current_abs_250m,7,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-14,sz000547,67.8,67.8,4279217371.43,4935663028.159999,4874069857.965,0.8669994987533174,0.8779556912663208,0.1,-17.1,0.16093,0.12615,1.89,-0.01952,67.8,current_abs_250m,8,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-14,sz002378,67.76,67.76,1247074261.37,1942575943.8290005,1914228955.6550002,0.64196937336303,0.651476019984915,0.13333333333333333,-13.67,0.12555,0.1016,1.67,-0.01608,67.76,current_abs_250m,9,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-14,sz002092,67.51,67.51,443151090.0,721308046.6925,652463054.0,0.6143714769744129,0.6791972162764024,0.06666666666666667,-17.48,0.16255,0.14276,-2.88,0.05642,67.51,current_abs_250m,10,2026-04-23,2026-04-24,,no_pullback_confirm,7.93,0.0,-0.01183,0.02632,1.37442,,,,,,True,20.0,2.0,0.00542,0.00157,3.4486,launch_cancel_buy_to_add_buy_vs_hist_gt_2,current_abs_250m
2026-04-15,sh605499,94.25,100.35,1103355116.9899998,668630894.3269999,529498980.38,1.650170709058493,2.083771938896212,0.95,-20.07,0.204,0.1823,-7.96,0.0743,94.25,current_abs_250m,1,2026-04-15,2026-04-20,,no_pullback_confirm,5.28,0.0,0.01364,0.0532,0.97055,,,,,,True,20.0,3.0,0.44798,0.4682,0.9568,,current_abs_250m
2026-04-15,sz002970,85.85,86.91,449136842.21,354796854.64,345950661.0,1.2658986017948877,1.2982684898237555,0.5333333333333333,-16.23,0.14959,0.13083,-11.27,0.11367,85.85,current_abs_250m,2,2026-04-15,2026-04-20,,no_pullback_confirm,5.7,0.0,-0.02406,0.0104,1.46188,,,,,,True,20.0,3.0,9e-05,0.01226,0.0071,,current_abs_250m
2026-04-15,sz002716,84.57,86.81,2910025759.5500007,1864024482.2864997,1895738665.165,1.5611521131849226,1.5350352941694734,0.55,-10.49,0.10152,0.0755,-5.04,0.08079,84.57,current_abs_250m,3,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-15,sh603216,83.08,89.22,280473201.75,124958402.90700002,85026258.5,2.2445325422312052,3.298665691022968,0.7166666666666667,-15.56,0.15138,0.16091,-9.15,0.10991,83.08,current_abs_250m,4,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-15,sh600547,82.51,82.51,1863684752.6499999,2088692812.198,2064124774.7850003,0.8922732638165127,0.9028934565470353,0.2,-12.18,0.10968,0.10442,-8.03,0.08075,82.51,current_abs_250m,5,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-15,sz000890,82.1,84.1,1163171686.68,1194567012.3744998,1163455955.3600001,0.973718238182307,0.9997556687224037,0.8,-8.72,0.0788,0.04976,-22.81,0.17558,82.1,current_abs_250m,6,2026-04-15,2026-04-20,2026-04-21,pullback_absorption_confirm,6.19,-2.74,0.0031,0.00943,1.53053,0.00935,-0.01502,0.01601,-5.51,22.77,True,20.0,3.0,0.00232,0.00291,0.7959,,current_abs_250m
2026-04-15,sh600489,81.81,81.81,1764608942.6200001,1996262163.5875,1848457518.4,0.8839565137320471,0.9546386243960975,0.21666666666666667,-9.51,0.0848,0.06755,-6.55,0.07352,81.81,current_abs_250m,7,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-15,sh603248,81.45,81.45,296319437.83,646269719.0235,597477699.95,0.4585073833843437,0.4959506235208402,0.5833333333333334,-21.37,0.23135,0.20686,-13.45,0.11917,81.45,current_abs_250m,8,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-15,sz001257,81.12,81.12,1014290014.14,1394668432.631,1303065482.5549998,0.7272624735806004,0.7783876004076324,0.4,-17.59,0.19078,0.20491,-5.43,0.03956,81.12,current_abs_250m,9,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-15,sz002498,80.84,80.84,1445556384.09,1668995018.426,1419169860.2350001,0.8661238458658066,1.0185929285805368,0.43333333333333335,-20.5,0.21012,0.18001,-3.78,0.03032,80.84,current_abs_250m,10,2026-04-15,2026-04-20,,no_pullback_confirm,10.59,0.0,0.12631,0.10642,2.12245,,,,,,True,20.0,3.0,0.01596,0.00064,24.7802,launch_cancel_buy_to_add_buy_vs_hist_gt_2,current_abs_250m
2026-04-17,sz002970,86.1,86.36,380036633.0,356972475.9505,345950661.0,1.0646104632803628,1.098528419924019,0.4,-17.23,0.15829,0.14332,-10.52,0.09461,86.1,current_abs_250m,1,2026-04-17,2026-04-21,2026-04-24,pullback_absorption_confirm,6.14,0.0,0.00084,0.03354,1.49291,0.01494,0.01053,-0.09772,-3.34,35.52,True,20.0,3.0,0.00012,0.01226,0.0095,,current_abs_250m
2026-04-17,sz002542,85.13,90.9,258448015.85999998,152661107.161,66505631.65,1.692952584101428,3.8861072280335223,0.9,-35.69,0.3885,0.35187,-22.59,0.24521,85.13,current_abs_250m,2,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-17,sh605499,85.08,91.7,1210559581.5500002,696839922.21,529498980.38,1.7372133010272413,2.286235906783485,0.9666666666666667,-17.41,0.17742,0.15875,-4.02,0.03514,85.08,current_abs_250m,3,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-17,sh600026,83.98,83.98,1852798259.8799996,2534117395.354,2458039496.01,0.7311414472261162,0.753770744077768,0.45,-9.89,0.08295,0.07386,-12.28,0.0767,83.98,current_abs_250m,4,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-17,sh601975,81.44,81.44,805858205.1899999,1713026008.025,1519074697.365,0.4704296382044418,0.5304928102534052,0.2833333333333333,-9.6,0.08993,0.07655,-9.24,0.08089,81.44,current_abs_250m,5,2026-04-17,2026-04-21,2026-04-23,pullback_absorption_confirm,5.09,0.0,0.02417,0.04885,1.01254,0.01493,0.03057,-0.13616,-4.58,52.0,True,20.0,3.0,0.5062,0.45319,1.117,,current_abs_250m
2026-04-17,sz002378,81.4,87.14,3468625613.19,1793387053.699,1791833112.69,1.9341199135098532,1.935797250661757,0.8,-18.28,0.16686,0.14726,-5.67,0.01554,81.4,current_abs_250m,6,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-17,sz000893,81.32,81.94,907258543.15,879800613.8005002,769807291.9000001,1.031209263688609,1.178552804963369,0.65,-10.55,0.08935,0.08701,-12.44,0.0751,81.32,current_abs_250m,7,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-17,sh600352,79.24,79.24,572211376.9000001,675912820.5239999,599376637.155,0.8465757114303506,0.9546774789488919,0.21666666666666667,-10.18,0.08897,0.1331,-7.71,0.07459,79.24,current_abs_250m,8,2026-04-21,2026-04-24,,no_pullback_confirm,4.76,0.0,0.04691,0.06999,0.93469,,,,,,True,20.0,3.0,0.4258,0.42793,0.995,,current_abs_250m
2026-04-17,sz002796,77.73,85.3,1627819131.5899997,841392694.846,807788274.085,1.9346722898371957,2.0151556835036595,0.9833333333333333,-14.76,0.12528,0.13194,-3.76,0.0051,77.73,current_abs_250m,9,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-17,sz000657,75.02,87.02,10588758438.419996,3102935908.1285,2778546997.915,3.4124966650717847,3.8108977268931272,1.0,-13.34,0.10595,0.10778,-4.01,-0.00125,75.02,current_abs_250m,10,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-20,sz000890,88.74,89.57,1025548745.2600001,1150809693.3260002,1136240408.15,0.8911540728302535,0.9025807724350997,0.6833333333333333,-11.36,0.10297,0.07488,-12.67,0.1052,88.74,current_abs_250m,1,2026-04-20,2026-04-23,,no_pullback_confirm,23.69,0.0,0.04573,0.0522,1.6536,,,,,,True,20.0,3.0,0.00289,0.00213,1.3556,,current_abs_250m
2026-04-20,sz000581,85.45,89.23,468056986.65000004,298181594.675,231023815.31,1.5697044854835993,2.0260118465359787,0.75,-15.46,0.13705,0.17113,-8.75,0.08579,85.45,current_abs_250m,2,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-20,sz002970,80.37,83.61,572398746.0,366889240.2005001,368959323.0,1.5601404546156539,1.55138713217988,0.7,-12.09,0.10537,0.09015,-9.8,0.07618,80.37,current_abs_250m,3,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-20,sh600759,78.88,78.88,1204240606.5900002,2891595250.5959997,2832794650.03,0.41646236842510675,0.4251069192668967,0.08333333333333333,-27.99,0.26845,0.242,-4.08,0.03697,78.88,current_abs_250m,4,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-20,sz002470,78.02,78.02,901490111.0,1084144353.8225,1070617685.345,0.8315222117991081,0.8420280398315112,0.5666666666666667,-18.15,0.1841,0.15635,-5.5,0.02808,78.02,current_abs_250m,5,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-20,sz000617,77.24,77.24,1286166531.51,4406437350.873,4164980600.8599997,0.2918835397160896,0.30880492726531017,0.5333333333333333,-11.95,0.11411,0.09504,-8.09,-0.00058,77.24,current_abs_250m,6,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-20,sz002490,75.02,75.02,398271901.0,745533581.9629999,715531503.9599999,0.5342105448172364,0.5566098750311131,0.18333333333333332,-25.34,0.24658,0.22846,-5.75,0.04534,75.02,current_abs_250m,7,2026-04-20,2026-04-23,,no_pullback_confirm,10.02,0.0,0.13779,0.15458,1.81045,,,,,,True,20.0,3.0,0.02608,0.00042,62.6095,launch_cancel_buy_to_add_buy_vs_hist_gt_2,current_abs_250m
2026-04-20,sh600256,74.66,74.66,701099072.88,1765532553.5635002,1666244700.6050003,0.3971034527032208,0.42076597310433245,0.23333333333333334,-13.62,0.11704,0.11046,-5.96,0.03465,74.66,current_abs_250m,8,2026-04-20,2026-04-23,,no_pullback_confirm,7.5,0.0,0.00877,0.09275,0.95104,,,,,,True,20.0,3.0,0.4685,0.38429,1.2191,,current_abs_250m
2026-04-20,sz002634,74.39,77.39,271672358.07,232728855.8225,251729185.01,1.167334222951716,1.0792247154782937,0.8333333333333334,-10.91,0.08662,0.07433,-33.49,0.25677,74.39,current_abs_250m,9,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-20,sh600585,73.89,74.81,668767930.7700001,543730961.8364999,524676920.01,1.2299610978767452,1.2746280716088176,0.3333333333333333,-7.84,0.09949,0.11552,-2.71,0.07288,73.89,current_abs_250m,10,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-21,sh600759,91.85,91.85,1083953041.3899999,2679514645.4395,2689302494.7000003,0.4045333520512285,0.40306103293557466,0.08333333333333333,-21.97,0.2095,0.18252,-9.22,0.08877,91.85,current_abs_250m,1,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-21,sh600726,86.66,87.83,1288252577.27,1876763033.343,1639784658.415,0.6864226087058467,0.785623021083276,0.7166666666666667,-17.03,0.15209,0.1302,-5.57,0.04364,86.66,current_abs_250m,2,2026-04-23,2026-04-24,,no_pullback_confirm,10.06,0.0,0.09453,0.09859,1.68716,,,,,,True,20.0,2.0,0.65004,0.41545,1.5647,,current_abs_250m
2026-04-21,sh600256,86.21,86.21,897835970.74,1633064815.105,1629615014.12,0.5497858764915418,0.5509497414791774,0.2833333333333333,-13.9,0.11276,0.10287,-9.59,0.0648,86.21,current_abs_250m,3,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-21,sz002542,85.32,93.58,356047598.95,162550554.104,78913922.82,2.190380715172465,4.511847671825067,0.95,-35.74,0.39075,0.35968,-15.64,0.17934,85.32,current_abs_250m,4,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-21,sh603568,85.23,90.75,264807960.23,162566609.5165,134151415.505,1.6289197456819866,1.9739483123093118,0.9,-18.47,0.16722,0.12401,-13.36,0.11577,85.23,current_abs_250m,5,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-21,sz002490,85.1,85.1,417742663.6,687949091.725,688615783.3249999,0.6072290357307253,0.6066411396830295,0.23333333333333334,-16.23,0.15068,0.13356,-8.64,0.07402,85.1,current_abs_250m,6,2026-04-21,2026-04-24,,no_pullback_confirm,13.48,0.0,0.0719,0.10253,1.63133,,,,,,True,20.0,3.0,0.01828,0.00035,52.081,launch_cancel_buy_to_add_buy_vs_hist_gt_2,current_abs_250m
2026-04-21,sz002150,84.75,84.75,464670291.29,1242072329.04,1150955669.745,0.37410888273241266,0.40372561993890704,0.18333333333333332,-14.13,0.15115,0.12409,-13.39,0.09633,84.75,current_abs_250m,7,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-21,sh600734,83.89,91.43,455478936.0,187677364.469,192165775.995,2.4269252570159288,2.3702396206692455,0.7833333333333333,-19.63,0.18085,0.14247,-18.57,0.10615,83.89,current_abs_250m,8,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-21,sh600989,83.48,83.48,2280120304.7400002,3582214205.9815,3658860550.0,0.6365114350037212,0.6231777007024769,0.43333333333333335,-14.15,0.10605,0.08464,-9.22,0.02852,83.48,current_abs_250m,9,2026-04-21,2026-04-24,,no_pullback_confirm,8.06,0.0,0.03878,0.05468,0.80858,,,,,,True,20.0,3.0,0.37012,0.37028,0.9996,,current_abs_250m
2026-04-21,sz000581,81.99,81.99,269829124.96000004,301688461.67349994,231023815.31,0.8943965687757081,1.1679710362238154,0.38333333333333336,-14.17,0.12967,0.16722,-9.44,0.09022,81.99,current_abs_250m,10,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-23,sz000968,94.23,95.23,838040955.5500001,892722683.805,879831249.6149999,0.9387472400477905,0.9525019211544412,0.7,-19.36,0.20197,0.18615,-10.85,0.07611,94.23,current_abs_250m,1,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-23,sh600734,86.57,97.9,611926765.6600001,197432423.67899996,192165775.995,3.099423864921576,3.1843691338457787,0.9333333333333333,-23.55,0.27743,0.23997,-26.2,0.4431,86.57,current_abs_250m,2,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-23,sh600726,82.9,84.73,1780413348.17,1796956331.6824996,1379249843.42,0.9907938867401356,1.2908562989249803,0.7833333333333333,-12.59,0.11005,0.08797,-5.3,0.05023,82.9,current_abs_250m,3,2026-04-23,2026-04-24,,no_pullback_confirm,10.06,0.0,0.09453,0.09859,1.68716,,,,,,True,20.0,2.0,0.65004,0.41545,1.5647,,current_abs_250m
2026-04-23,sh600759,81.08,81.43,2796830987.7599998,2574594271.2025003,2650777524.9450006,1.0863191218295147,1.0550983481037435,0.36666666666666664,-23.9,0.2294,0.20271,-6.15,0.03364,81.08,current_abs_250m,4,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-23,sz002207,80.33,80.33,259210342.04,265041831.45750004,257576371.0,0.9779978526958106,1.0063436371653827,0.2833333333333333,-27.66,0.29847,0.26076,-9.18,0.08684,80.33,current_abs_250m,5,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-23,sh600722,80.06,80.06,1188864742.42,1485869295.8450003,1394809174.8050003,0.8001139439010371,0.85234938505922,0.5,-17.27,0.16623,0.1402,-4.18,0.02557,80.06,current_abs_250m,6,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-23,sz002575,79.14,79.14,274163013.72,704496571.0274999,692133259.8900001,0.38916160134056654,0.39611304586572305,0.15,-24.88,0.26063,0.22547,-11.33,0.09285,79.14,current_abs_250m,7,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-23,sz002150,76.43,76.43,638357906.08,1214474195.6285002,1150955669.745,0.5256249234259314,0.5546329218930139,0.4166666666666667,-22.41,0.21774,0.19456,-7.98,0.02356,76.43,current_abs_250m,8,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-23,sh603619,75.75,75.75,984527759.46,1101968428.3124998,1134238952.6,0.8934264668250591,0.8680073605329645,0.26666666666666666,-10.5,0.09286,0.08782,-10.1,0.04021,75.75,current_abs_250m,9,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-23,sh600989,74.59,75.28,3748233289.8199997,3437674514.324,3552543283.46,1.0903397847009577,1.0550844819459617,0.6333333333333333,-13.86,0.10174,0.08205,-5.92,-0.00844,74.59,current_abs_250m,10,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-24,sz000533,93.66,94.33,1478927074.7700002,1476405629.102,1271063257.085,1.0017078271840063,1.1635353838814488,0.6666666666666666,-15.3,0.14803,0.1219,-10.36,0.10647,93.66,current_abs_250m,1,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-24,sh600734,83.19,88.51,428365776.69,214474240.71199998,192165775.995,1.9972831015413994,2.2291470709183185,0.7333333333333333,-34.04,0.37903,0.34298,-32.79,0.45282,83.19,current_abs_250m,2,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-24,sz002315,79.48,79.98,327779922.03,291303570.0195,278020672.5,1.1252176621387036,1.1789767972379823,0.5833333333333334,-18.18,0.18141,0.18392,-21.88,0.20313,79.48,current_abs_250m,3,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-24,sz002969,77.67,77.67,790647683.48,1471051179.0535002,1495089912.895,0.5374712278798597,0.5288295216633752,0.03333333333333333,-18.56,0.14194,0.11721,-8.18,0.01202,77.67,current_abs_250m,4,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-24,sh603529,77.43,79.6,514035771.72999996,601524355.681,498993700.53499997,0.8545552094030305,1.0301448118059857,0.8166666666666667,-19.63,0.17409,0.16443,-11.28,0.04614,77.43,current_abs_250m,5,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-24,sh600873,76.55,76.78,455904853.81,449334890.05599993,383745473.33500004,1.0146215303983657,1.188039691642191,0.6166666666666667,-10.87,0.10527,0.08478,-7.15,0.14132,76.55,current_abs_250m,6,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-24,sh600537,75.61,78.19,740721148.81,647446542.3225,578964739.65,1.1440653403644852,1.27938905097707,0.8,-7.4,0.07541,0.08905,-20.09,0.14011,75.61,current_abs_250m,7,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-24,sz002310,75.29,77.46,1386699999.3999999,1424541070.354,889196540.825,0.9734363074947382,1.5594977440121551,0.8166666666666667,-22.43,0.20971,0.1777,-2.33,-0.0149,75.29,current_abs_250m,8,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-24,sz001257,72.84,72.84,388711914.12000006,1201922328.424,994344578.2099999,0.32340851395089054,0.3909227471423959,0.0,-17.05,0.18537,0.19258,-3.41,0.04892,72.84,current_abs_250m,9,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-04-24,sh603169,71.31,76.4,499913740.16,242099131.01100007,231980142.89,2.064913401681255,2.154985051444892,0.6833333333333333,-16.08,0.1373,0.08299,-11.45,0.07526,71.31,current_abs_250m,10,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,current_abs_250m
2026-03-02,sz002558,97.6,97.6,1579891786.71,1825577431.8429997,1709000298.0949998,0.8654203098441191,0.9244537806523994,0.34285714285714286,-19.71,0.18799,0.16851,-11.46,0.10454,97.6,abs_100m,1,2026-03-09,2026-03-11,2026-03-12,pullback_absorption_confirm,6.67,0.0,0.0141,0.07858,1.35171,-0.00662,0.02833,0.12701,-6.62,22.0,True,5.0,3.0,0.0021,0.00013,15.8255,launch_cancel_buy_to_add_buy_vs_hist_gt_2,abs_100m
2026-03-02,sz002345,89.26,91.72,520082914.29999995,413773641.4165,387487149.15999997,1.2569261602057686,1.3421939680514385,0.7428571428571429,-20.14,0.20629,0.21572,-15.25,0.13995,91.72,abs_100m,2,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,abs_100m
2026-03-02,sh600370,83.89,88.55,342088885.22,214798441.41,179393723.93,1.5926041314565795,1.9069166842954004,0.8285714285714286,-14.23,0.16965,0.12653,-16.73,0.23656,88.55,abs_100m,3,2026-03-05,2026-03-09,2026-03-10,pullback_absorption_confirm,4.09,-0.87,0.01041,0.02154,1.17565,0.01238,-0.03486,0.21601,-8.61,56.92,True,3.0,3.0,0.55976,0.47701,1.1735,,abs_100m
2026-03-02,sz002865,88.01,88.01,2517801004.58,2617102485.979,2535974327.495,0.9620567089248498,0.9928337906586967,0.42857142857142855,-13.46,0.13437,0.11866,-3.69,0.08566,88.01,abs_100m,4,2026-03-04,2026-03-06,2026-03-18,pullback_absorption_confirm,10.07,0.0,0.09893,0.10589,1.6158,0.00725,0.02548,-0.13093,-16.48,38.0,True,2.0,3.0,0.00558,0.00041,13.6725,launch_cancel_buy_to_add_buy_vs_hist_gt_2,abs_100m
2026-03-02,sz002517,85.91,85.91,1190264056.43,1565669565.0545,1313575609.6299999,0.7602268594833212,0.906125271894525,0.2571428571428571,-8.1,0.08992,0.08552,-12.67,0.14669,85.91,abs_100m,5,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,abs_100m
2026-03-02,sz002759,85.66,85.66,1278847631.7900002,2259337279.6610003,2179717049.6,0.5660277654436275,0.586703504486824,0.14285714285714285,-13.18,0.14817,0.1308,-13.51,0.14537,85.66,abs_100m,6,2026-03-09,2026-03-11,2026-03-13,pullback_absorption_confirm,8.02,0.0,0.0105,0.05434,1.40279,0.01403,0.01224,-0.17342,-5.74,38.0,True,5.0,3.0,0.00038,0.00018,2.054,launch_cancel_buy_to_add_buy_vs_hist_gt_2,abs_100m
2026-03-02,sh603171,85.0,85.0,198455766.84,351282232.9455,314180546.185,0.564946781327223,0.6316615374496887,0.0,-21.78,0.20568,0.19664,-12.76,0.11834,85.0,abs_100m,7,2026-03-05,2026-03-09,2026-03-18,pullback_absorption_confirm,4.63,0.0,-0.01277,0.01574,1.04091,-0.01937,0.02099,-0.08146,-9.68,52.0,True,3.0,3.0,0.48984,0.45523,1.076,,abs_100m
2026-03-02,sh601888,84.52,84.52,3266137577.6899996,4267960329.0634995,4111316119.5199995,0.765268963595703,0.7944262816918405,0.08571428571428572,-13.11,0.11311,0.10299,-17.0,0.10145,84.52,abs_100m,8,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,abs_100m
2026-03-02,sh600977,80.15,80.15,958075483.6,1711056597.2245,1801919975.6699996,0.5599320824069125,0.5316970212529906,0.45714285714285713,-13.3,0.11083,0.09162,-20.79,0.11939,80.15,abs_100m,9,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,abs_100m
2026-03-02,sz000975,72.66,80.1,3569441452.519999,1782933028.1355,1415231552.8150003,2.002005345233151,2.522160734347758,0.9428571428571428,-18.43,0.17554,0.14842,0.0,-0.00638,80.1,abs_100m,10,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,abs_100m
2026-03-03,sh603778,88.24,92.0,1847192491.91,1256021175.6104999,1223362769.38,1.4706698643135188,1.5099302824510155,0.7878787878787878,-16.32,0.1415,0.10104,-6.0,0.04858,92.0,abs_100m,1,2026-03-04,2026-03-06,,no_pullback_confirm,8.15,-1.71,0.05045,0.01328,1.15163,,,,,,True,2.0,3.0,0.51046,0.50492,1.011,,abs_100m
2026-03-03,sh601601,83.49,85.93,2118469781.3699996,1624653545.8414998,1402983779.755,1.3039517174553819,1.5099745356571002,0.7222222222222222,-9.48,0.09552,0.09795,-5.95,0.05908,85.93,abs_100m,2,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,abs_100m
2026-03-03,sz002558,84.61,84.61,1735385597.1299999,1751656612.561,1703616602.38,0.9907110701296579,1.0186479720293977,0.5833333333333334,-21.89,0.2153,0.19874,-5.76,0.04074,84.61,abs_100m,3,2026-03-09,2026-03-11,2026-03-12,pullback_absorption_confirm,6.67,0.0,0.0141,0.07858,1.35171,-0.00662,0.02833,0.12701,-6.62,22.0,True,5.0,3.0,0.0021,0.00013,15.8255,launch_cancel_buy_to_add_buy_vs_hist_gt_2,abs_100m
2026-03-03,sh601628,73.7,77.52,1298198882.9800003,900393573.1035,818555444.145,1.4418126936483282,1.585963287234622,0.8055555555555556,-10.05,0.08518,0.09371,-6.08,0.03109,77.52,abs_100m,4,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,abs_100m
2026-03-03,sz001330,77.23,77.23,1211186916.8,2055299020.2090003,1709209197.775,0.5892996128012732,0.7086241510850098,0.3888888888888889,-10.12,0.10389,0.0638,-25.76,0.24232,77.23,abs_100m,5,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,abs_100m
2026-03-03,sz002517,76.2,76.2,1125417611.72,1559761192.362,1293921423.04,0.7215319994054612,0.8697727633845731,0.25,-10.52,0.11697,0.11065,-3.81,0.03185,76.2,abs_100m,6,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,abs_100m
2026-03-03,sh600370,74.59,74.59,159932038.0,224766150.611,199247757.77,0.7115485920154961,0.8026792360926652,0.3055555555555556,-12.78,0.15686,0.12809,-9.73,0.10217,74.59,abs_100m,7,2026-03-05,2026-03-09,2026-03-10,pullback_absorption_confirm,4.09,-0.87,0.01041,0.02154,1.17565,0.01238,-0.03486,0.21601,-8.61,56.92,True,3.0,3.0,0.55976,0.47701,1.1735,,abs_100m
