source_id,business_source_name,metric,metric_label,window,horizon,threshold_low,threshold_high,low_day_n,high_day_n,low_candidate_n,high_candidate_n,low_avg_mfe,high_avg_mfe,mfe_lift_high_minus_low,low_avg_close,high_avg_close,close_lift_high_minus_low,low_pitfall_rate,high_pitfall_rate,pitfall_reduction_low_minus_high,supports_good_market_hypothesis,confidence
stable_capital_callback,资金流回调稳健策略,all_med_ret_5d,全市场中位涨跌幅,5,10,-2.6304,0.0,9,11,27,18,6.3079,16.5416,10.2337,-4.0002,1.9485,5.9487,48.1481,36.3636,11.7845,1,low_sample
stable_capital_callback,资金流回调稳健策略,all_med_ret_5d,全市场中位涨跌幅,5,22,-2.6304,0.0,9,11,27,18,9.4866,23.8892,14.4026,-1.6456,3.4503,5.0959,48.1481,56.0606,-7.9125,0,low_sample
trend_continuation_callback,趋势延续策略,all_med_ret_5d,全市场中位涨跌幅,5,5,-2.6304,0.0,1,6,1,7,9.6382,7.0298,-2.6084,1.1276,0.3536,-0.774,0.0,25.0,-25.0,0,low_sample
trend_continuation_callback,趋势延续策略,all_med_ret_5d,全市场中位涨跌幅,5,10,-2.6304,0.0,1,6,1,7,9.6382,12.2263,2.5881,-0.3334,4.9531,5.2865,0.0,33.3333,-33.3333,0,low_sample
trend_continuation_callback,趋势延续策略,all_med_ret_5d,全市场中位涨跌幅,5,22,-2.6304,0.0,1,6,1,7,9.6382,33.0605,23.4223,-0.451,11.9915,12.4425,0.0,83.3333,-83.3333,0,low_sample
ALL,全部来源,all_med_ret_10d,全市场中位涨跌幅,10,5,-4.4569,-0.2034,23,23,128,93,8.2405,10.6653,2.4248,-2.0529,3.3544,5.4073,49.6691,29.1822,20.4869,1,directional
ALL,全部来源,all_med_ret_10d,全市场中位涨跌幅,10,10,-4.4569,-0.2034,23,23,128,93,10.5699,15.7696,5.1997,-2.6526,2.9393,5.5919,56.1825,42.2567,13.9258,1,directional
ALL,全部来源,all_med_ret_10d,全市场中位涨跌幅,10,22,-4.4569,-0.2034,23,23,128,93,16.8484,23.8298,6.9814,2.5136,3.1552,0.6416,60.7644,58.8923,1.8721,1,directional
spark_opportunity_selector,星火机会模型,all_med_ret_10d,全市场中位涨跌幅,10,5,-4.4569,-0.2034,23,23,66,68,8.4898,11.221,2.7312,-2.5418,3.8025,6.3443,52.8986,27.5362,25.3624,1,directional
spark_opportunity_selector,星火机会模型,all_med_ret_10d,全市场中位涨跌幅,10,10,-4.4569,-0.2034,23,23,66,68,10.6468,17.0623,6.4155,-3.2557,4.3706,7.6263,61.5942,40.5797,21.0145,1,directional
spark_opportunity_selector,星火机会模型,all_med_ret_10d,全市场中位涨跌幅,10,22,-4.4569,-0.2034,23,23,66,68,17.9775,25.5833,7.6058,3.4282,4.7415,1.3133,64.4928,56.5217,7.9711,1,directional
probe_d3_confirmed,试盘识别-三日确认,all_med_ret_10d,全市场中位涨跌幅,10,5,-4.4569,-0.2034,4,3,6,3,5.4308,3.9008,-1.53,-4.0427,-8.0798,-4.0371,75.0,66.6667,8.3333,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,all_med_ret_10d,全市场中位涨跌幅,10,10,-4.4569,-0.2034,4,3,6,3,5.4308,4.4519,-0.9789,-5.8646,-11.3625,-5.4979,87.5,100.0,-12.5,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,all_med_ret_10d,全市场中位涨跌幅,10,22,-4.4569,-0.2034,4,3,6,3,5.4308,12.5216,7.0908,-5.8646,-7.9733,-2.1087,87.5,100.0,-12.5,0,low_sample
stable_capital_callback,资金流回调稳健策略,all_med_ret_10d,全市场中位涨跌幅,10,5,-4.4569,-0.2034,18,8,53,17,6.2558,8.3251,2.0693,-1.0775,2.1826,3.2601,39.5833,29.1667,10.4166,1,low_sample
stable_capital_callback,资金流回调稳健策略,all_med_ret_10d,全市场中位涨跌幅,10,10,-4.4569,-0.2034,18,8,53,17,8.4727,12.308,3.8353,-1.3438,2.4977,3.8415,42.5926,31.25,11.3426,1,low_sample
stable_capital_callback,资金流回调稳健策略,all_med_ret_10d,全市场中位涨跌幅,10,22,-4.4569,-0.2034,18,8,53,17,11.5204,20.8966,9.3762,0.494,3.6721,3.1781,49.537,45.8333,3.7037,1,low_sample
trend_continuation_callback,趋势延续策略,all_med_ret_10d,全市场中位涨跌幅,10,5,-4.4569,-0.2034,2,4,3,5,13.0758,6.3909,-6.6849,-3.5306,2.0712,5.6018,50.0,12.5,37.5,0,low_sample
trend_continuation_callback,趋势延续策略,all_med_ret_10d,全市场中位涨跌幅,10,10,-4.4569,-0.2034,2,4,3,5,17.7357,11.3486,-6.3871,-3.4204,2.8706,6.291,50.0,50.0,0.0,0,low_sample
trend_continuation_callback,趋势延续策略,all_med_ret_10d,全市场中位涨跌幅,10,22,-4.4569,-0.2034,2,4,3,5,18.5907,26.9514,8.3607,-7.3151,1.5718,8.8869,100.0,75.0,25.0,1,low_sample
ALL,全部来源,all_med_ret_20d,全市场中位涨跌幅,20,5,-5.8036,-0.5507,23,23,129,81,8.311,10.7612,2.4502,-0.2382,2.308,2.5462,38.6546,38.1677,0.4869,1,directional
ALL,全部来源,all_med_ret_20d,全市场中位涨跌幅,20,10,-5.8036,-0.5507,23,23,129,81,11.7232,14.5406,2.8174,0.9093,-1.0746,-1.9839,44.4537,54.8654,-10.4117,0,directional
ALL,全部来源,all_med_ret_20d,全市场中位涨跌幅,20,22,-5.8036,-0.5507,23,23,129,81,21.2541,19.2737,-1.9804,7.5457,-3.1224,-10.6681,50.4539,74.5445,-24.0906,0,directional
spark_opportunity_selector,星火机会模型,all_med_ret_20d,全市场中位涨跌幅,20,5,-5.8036,-0.5507,23,23,68,66,8.7264,10.9877,2.2613,-0.6157,2.395,3.0107,41.3043,36.2319,5.0724,1,directional
spark_opportunity_selector,星火机会模型,all_med_ret_20d,全市场中位涨跌幅,20,10,-5.8036,-0.5507,23,23,68,66,12.0853,14.7568,2.6715,0.7451,-0.6654,-1.4105,48.5507,55.0725,-6.5218,0,directional
spark_opportunity_selector,星火机会模型,all_med_ret_20d,全市场中位涨跌幅,20,22,-5.8036,-0.5507,23,23,68,66,23.1366,19.9351,-3.2015,9.7312,-1.622,-11.3532,51.4493,72.4638,-21.0145,0,directional
probe_d3_confirmed,试盘识别-三日确认,all_med_ret_20d,全市场中位涨跌幅,20,5,-5.8036,-0.5507,5,4,7,4,6.0697,4.3587,-1.711,-2.156,-5.2637,-3.1077,60.0,75.0,-15.0,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,all_med_ret_20d,全市场中位涨跌幅,20,10,-5.8036,-0.5507,5,4,7,4,6.0697,9.6022,3.5325,-6.7402,-3.9571,2.7831,90.0,100.0,-10.0,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,all_med_ret_20d,全市场中位涨跌幅,20,22,-5.8036,-0.5507,5,4,7,4,6.0697,15.6545,9.5848,-12.724,-9.5363,3.1877,90.0,100.0,-10.0,0,low_sample
stable_capital_callback,资金流回调稳健策略,all_med_ret_20d,全市场中位涨跌幅,20,5,-5.8036,-0.5507,17,4,52,7,7.2101,17.4861,10.276,0.2896,11.0121,10.7225,30.1471,41.6667,-11.5196,0,low_sample
stable_capital_callback,资金流回调稳健策略,all_med_ret_20d,全市场中位涨跌幅,20,10,-5.8036,-0.5507,17,4,52,7,10.2715,26.1149,15.8434,0.5308,5.4706,4.9398,31.3725,20.8333,10.5392,1,low_sample
stable_capital_callback,资金流回调稳健策略,all_med_ret_20d,全市场中位涨跌幅,20,22,-5.8036,-0.5507,17,4,52,7,15.2804,28.3043,13.0239,2.405,-4.4707,-6.8757,42.6471,54.1667,-11.5196,0,low_sample
trend_continuation_callback,趋势延续策略,all_med_ret_20d,全市场中位涨跌幅,20,5,-5.8036,-0.5507,1,4,2,4,9.6169,3.3639,-6.253,-9.9325,-2.2644,7.6681,100.0,25.0,75.0,0,low_sample
trend_continuation_callback,趋势延续策略,all_med_ret_20d,全市场中位涨跌幅,20,10,-5.8036,-0.5507,1,4,2,4,18.9367,5.7754,-13.1613,-4.5635,-2.8841,1.6794,100.0,50.0,50.0,0,low_sample
trend_continuation_callback,趋势延续策略,all_med_ret_20d,全市场中位涨跌幅,20,22,-5.8036,-0.5507,1,4,2,4,20.6467,11.2158,-9.4309,-8.4916,-12.475,-3.9834,100.0,100.0,0.0,0,low_sample
ALL,全部来源,small_up_ratio_1d,小盘上涨占比,1,5,21.3254,56.5476,23,23,97,103,9.5306,9.0752,-0.4554,0.4709,-0.3266,-0.7975,47.0911,39.0428,8.0483,0,directional
ALL,全部来源,small_up_ratio_1d,小盘上涨占比,1,10,21.3254,56.5476,23,23,97,103,13.2573,12.4036,-0.8537,-1.0616,-0.6222,0.4394,56.2681,48.522,7.7461,0,directional
ALL,全部来源,small_up_ratio_1d,小盘上涨占比,1,22,21.3254,56.5476,23,23,97,103,18.513,20.5555,2.0425,1.6491,3.7259,2.0768,62.9762,59.5947,3.3815,1,directional
spark_opportunity_selector,星火机会模型,small_up_ratio_1d,小盘上涨占比,1,5,21.3254,56.5476,23,22,64,64,10.0256,8.9557,-1.0699,0.3252,-1.2823,-1.6075,49.2754,44.697,4.5784,0,directional
spark_opportunity_selector,星火机会模型,small_up_ratio_1d,小盘上涨占比,1,10,21.3254,56.5476,23,22,64,64,13.7745,12.1077,-1.6668,-1.0992,-0.8147,0.2845,59.4203,56.0606,3.3597,0,directional
spark_opportunity_selector,星火机会模型,small_up_ratio_1d,小盘上涨占比,1,22,21.3254,56.5476,23,22,64,64,19.5383,21.9265,2.3882,2.6876,4.992,2.3044,65.2174,65.1515,0.0659,1,directional
probe_d3_confirmed,试盘识别-三日确认,small_up_ratio_1d,小盘上涨占比,1,5,21.3254,56.5476,4,4,4,5,4.784,5.8068,1.0228,-1.082,-3.5134,-2.4314,50.0,37.5,12.5,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,small_up_ratio_1d,小盘上涨占比,1,10,21.3254,56.5476,4,4,4,5,8.238,6.2202,-2.0178,-3.2794,-6.3554,-3.076,75.0,75.0,0.0,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,small_up_ratio_1d,小盘上涨占比,1,22,21.3254,56.5476,4,4,4,5,8.238,12.2724,4.0344,-13.0619,0.1664,13.2283,75.0,75.0,0.0,0,low_sample
stable_capital_callback,资金流回调稳健策略,small_up_ratio_1d,小盘上涨占比,1,5,21.3254,56.5476,9,13,27,31,4.7242,10.5647,5.8405,-1.3601,3.7371,5.0972,51.8518,24.0385,27.8133,1,low_sample
stable_capital_callback,资金流回调稳健策略,small_up_ratio_1d,小盘上涨占比,1,10,21.3254,56.5476,9,13,27,31,6.6085,16.7932,10.1847,-2.9221,4.2107,7.1328,55.5555,20.5128,35.0427,1,low_sample
stable_capital_callback,资金流回调稳健策略,small_up_ratio_1d,小盘上涨占比,1,22,21.3254,56.5476,9,13,27,31,7.9851,23.9959,16.0108,-3.9691,7.3503,11.3194,59.2593,35.2564,24.0029,1,low_sample
trend_continuation_callback,趋势延续策略,small_up_ratio_1d,小盘上涨占比,1,5,21.3254,56.5476,2,2,2,3,13.0864,5.877,-7.2094,1.9994,-8.3971,-10.3965,0.0,100.0,-100.0,0,low_sample
trend_continuation_callback,趋势延续策略,small_up_ratio_1d,小盘上涨占比,1,10,21.3254,56.5476,2,2,2,3,13.0864,12.5617,-0.5247,-1.3053,-3.1254,-1.8201,0.0,100.0,-100.0,0,low_sample
trend_continuation_callback,趋势延续策略,small_up_ratio_1d,小盘上涨占比,1,22,21.3254,56.5476,2,2,2,3,13.0864,33.8329,20.7465,-3.2948,19.2638,22.5586,50.0,100.0,-50.0,0,low_sample
ALL,全部来源,small_up_ratio_3d,小盘上涨占比,3,5,22.1088,50.1701,23,23,88,111,8.7386,11.6486,2.91,-2.3783,3.6962,6.0745,53.6232,23.6081,30.0151,1,directional
ALL,全部来源,small_up_ratio_3d,小盘上涨占比,3,10,22.1088,50.1701,23,23,88,111,11.7489,15.4408,3.6919,-3.8801,2.3763,6.2564,66.3043,35.815,30.4893,1,directional
ALL,全部来源,small_up_ratio_3d,小盘上涨占比,3,22,22.1088,50.1701,23,23,88,111,17.6597,23.9978,6.3381,0.5428,4.8832,4.3404,72.8261,53.5957,19.2304,1,directional
spark_opportunity_selector,星火机会模型,small_up_ratio_3d,小盘上涨占比,3,5,22.1088,50.1701,23,23,62,68,8.4279,12.0362,3.6083,-2.846,3.1462,5.9922,55.0725,24.6377,30.4348,1,directional
spark_opportunity_selector,星火机会模型,small_up_ratio_3d,小盘上涨占比,3,10,22.1088,50.1701,23,23,62,68,11.3197,15.3407,4.021,-4.1226,2.0092,6.1318,68.1159,37.6812,30.4347,1,directional
spark_opportunity_selector,星火机会模型,small_up_ratio_3d,小盘上涨占比,3,22,22.1088,50.1701,23,23,62,68,17.1317,24.9111,7.7794,0.3818,5.9405,5.5587,74.6377,53.6232,21.0145,1,directional
probe_d3_confirmed,试盘识别-三日确认,small_up_ratio_3d,小盘上涨占比,3,5,22.1088,50.1701,2,3,3,3,4.8312,6.065,1.2338,-6.5549,-1.6332,4.9217,75.0,33.3333,41.6667,1,low_sample
probe_d3_confirmed,试盘识别-三日确认,small_up_ratio_3d,小盘上涨占比,3,10,22.1088,50.1701,2,3,3,3,4.8312,6.6161,1.7849,-9.5084,-6.3414,3.167,100.0,100.0,0.0,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,small_up_ratio_3d,小盘上涨占比,3,22,22.1088,50.1701,2,3,3,3,4.8312,14.6858,9.8546,-9.5084,-8.5544,0.954,100.0,100.0,0.0,0,low_sample
stable_capital_callback,资金流回调稳健策略,small_up_ratio_3d,小盘上涨占比,3,5,22.1088,50.1701,7,14,21,36,6.8763,10.2542,3.3779,-4.1203,5.6863,9.8066,61.9048,17.5595,44.3453,1,low_sample
stable_capital_callback,资金流回调稳健策略,small_up_ratio_3d,小盘上涨占比,3,10,22.1088,50.1701,7,14,21,36,7.7382,16.8383,9.1001,-6.9965,6.2419,13.2384,71.4286,23.8095,47.6191,1,low_sample
stable_capital_callback,资金流回调稳健策略,small_up_ratio_3d,小盘上涨占比,3,22,22.1088,50.1701,7,14,21,36,8.0209,25.2781,17.2572,-7.2708,9.4902,16.761,71.4286,36.3095,35.1191,1,low_sample
trend_continuation_callback,趋势延续策略,small_up_ratio_3d,小盘上涨占比,3,5,22.1088,50.1701,2,3,2,4,16.0356,12.3417,-3.6939,11.0167,0.1182,-10.8985,0.0,33.3333,-33.3333,0,low_sample
trend_continuation_callback,趋势延续策略,small_up_ratio_3d,小盘上涨占比,3,10,22.1088,50.1701,2,3,2,4,25.9092,21.3476,-4.5616,14.1303,6.7128,-7.4175,0.0,33.3333,-33.3333,0,low_sample
trend_continuation_callback,趋势延续策略,small_up_ratio_3d,小盘上涨占比,3,22,22.1088,50.1701,2,3,2,4,36.0724,41.405,5.3326,21.8124,12.2146,-9.5978,0.0,66.6667,-66.6667,0,low_sample
ALL,全部来源,small_up_ratio_5d,小盘上涨占比,5,5,20.4082,48.1293,23,23,94,101,7.6732,10.1421,2.4689,-2.4485,2.9352,5.3837,53.0797,26.5066,26.5731,1,directional
ALL,全部来源,small_up_ratio_5d,小盘上涨占比,5,10,20.4082,48.1293,23,23,94,101,10.5468,14.8688,4.322,-3.7842,2.8221,6.6063,65.2174,37.5076,27.7098,1,directional
ALL,全部来源,small_up_ratio_5d,小盘上涨占比,5,22,20.4082,48.1293,23,23,94,101,17.7502,22.4157,4.6655,2.269,3.933,1.664,68.8406,60.899,7.9416,1,directional
spark_opportunity_selector,星火机会模型,small_up_ratio_5d,小盘上涨占比,5,5,20.4082,48.1293,23,23,62,67,7.9256,10.4063,2.4807,-2.5615,2.8729,5.4344,53.6232,25.3623,28.2609,1,directional
spark_opportunity_selector,星火机会模型,small_up_ratio_5d,小盘上涨占比,5,10,20.4082,48.1293,23,23,62,67,10.6458,15.0703,4.4245,-4.1405,3.2086,7.3491,68.1159,39.1304,28.9855,1,directional
spark_opportunity_selector,星火机会模型,small_up_ratio_5d,小盘上涨占比,5,22,20.4082,48.1293,23,23,62,67,18.1809,23.1988,5.0179,2.599,5.7746,3.1756,71.7391,57.971,13.7681,1,directional
probe_d3_confirmed,试盘识别-三日确认,small_up_ratio_5d,小盘上涨占比,5,5,20.4082,48.1293,3,2,4,2,4.0475,4.7849,0.7374,-0.579,-5.1452,-4.5662,50.0,50.0,0.0,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,small_up_ratio_5d,小盘上涨占比,5,10,20.4082,48.1293,3,2,4,2,8.6527,5.6116,-3.0411,2.1623,-4.3907,-6.553,50.0,100.0,-50.0,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,small_up_ratio_5d,小盘上涨占比,5,22,20.4082,48.1293,3,2,4,2,8.6527,17.716,9.0633,-0.9079,7.2492,8.1571,50.0,100.0,-50.0,0,low_sample
stable_capital_callback,资金流回调稳健策略,small_up_ratio_5d,小盘上涨占比,5,5,20.4082,48.1293,9,11,27,23,6.2049,9.8362,3.6313,-1.9119,3.5722,5.4841,48.1481,28.4091,19.739,1,low_sample
stable_capital_callback,资金流回调稳健策略,small_up_ratio_5d,小盘上涨占比,5,10,20.4082,48.1293,9,11,27,23,7.6349,16.3724,8.7375,-3.0075,2.5828,5.5903,51.8519,30.303,21.5489,1,low_sample
stable_capital_callback,资金流回调稳健策略,small_up_ratio_5d,小盘上涨占比,5,22,20.4082,48.1293,9,11,27,23,11.0335,23.4059,12.3724,-0.8662,3.184,4.0502,51.8519,52.2727,-0.4208,0,low_sample
trend_continuation_callback,趋势延续策略,small_up_ratio_5d,小盘上涨占比,5,5,20.4082,48.1293,1,7,1,9,9.6382,7.3994,-2.2388,1.1276,-1.1159,-2.2435,0.0,35.7143,-35.7143,0,low_sample
trend_continuation_callback,趋势延续策略,small_up_ratio_5d,小盘上涨占比,5,10,20.4082,48.1293,1,7,1,9,9.6382,13.1849,3.5467,-0.3334,3.5936,3.927,0.0,42.8571,-42.8571,0,low_sample
trend_continuation_callback,趋势延续策略,small_up_ratio_5d,小盘上涨占比,5,22,20.4082,48.1293,1,7,1,9,9.6382,31.2871,21.6489,-0.451,9.0654,9.5164,0.0,85.7143,-85.7143,0,low_sample
ALL,全部来源,small_up_ratio_10d,小盘上涨占比,10,5,19.0476,45.4082,23,23,129,90,7.7927,10.886,3.0933,-1.3125,3.1902,4.5027,46.0459,32.0807,13.9652,1,directional
ALL,全部来源,small_up_ratio_10d,小盘上涨占比,10,10,19.0476,45.4082,23,23,129,90,10.4776,15.7903,5.3127,-1.1046,1.8341,2.9387,52.5593,44.4306,8.1287,1,directional
ALL,全部来源,small_up_ratio_10d,小盘上涨占比,10,22,19.0476,45.4082,23,23,129,90,17.8989,23.486,5.5871,4.9577,1.8582,-3.0995,59.3152,61.7909,-2.4757,0,directional
spark_opportunity_selector,星火机会模型,small_up_ratio_10d,小盘上涨占比,10,5,19.0476,45.4082,23,23,67,68,8.042,11.1686,3.1266,-1.8013,3.5022,5.3035,49.2754,30.4348,18.8406,1,directional
spark_opportunity_selector,星火机会模型,small_up_ratio_10d,小盘上涨占比,10,10,19.0476,45.4082,23,23,67,68,10.5545,16.7555,6.201,-1.7077,3.1365,4.8442,57.971,43.4782,14.4928,1,directional
spark_opportunity_selector,星火机会模型,small_up_ratio_10d,小盘上涨占比,10,22,19.0476,45.4082,23,23,67,68,19.028,25.2566,6.2286,5.8723,3.5934,-2.2789,63.0435,59.4203,3.6232,0,directional
probe_d3_confirmed,试盘识别-三日确认,small_up_ratio_10d,小盘上涨占比,10,5,19.0476,45.4082,4,3,6,3,5.4308,3.9008,-1.53,-4.0427,-8.0798,-4.0371,75.0,66.6667,8.3333,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,small_up_ratio_10d,小盘上涨占比,10,10,19.0476,45.4082,4,3,6,3,5.4308,4.4519,-0.9789,-5.8646,-11.3625,-5.4979,87.5,100.0,-12.5,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,small_up_ratio_10d,小盘上涨占比,10,22,19.0476,45.4082,4,3,6,3,5.4308,12.5216,7.0908,-5.8646,-7.9733,-2.1087,87.5,100.0,-12.5,0,low_sample
stable_capital_callback,资金流回调稳健策略,small_up_ratio_10d,小盘上涨占比,10,5,19.0476,45.4082,18,7,53,15,6.2558,9.1682,2.9124,-1.0775,2.7738,3.8513,39.5833,33.3333,6.25,1,low_sample
stable_capital_callback,资金流回调稳健策略,small_up_ratio_10d,小盘上涨占比,10,10,19.0476,45.4082,18,7,53,15,8.4727,13.6556,5.1829,-1.3438,4.182,5.5258,42.5926,21.4286,21.164,1,low_sample
stable_capital_callback,资金流回调稳健策略,small_up_ratio_10d,小盘上涨占比,10,22,19.0476,45.4082,18,7,53,15,11.5204,23.3191,11.7987,0.494,5.2543,4.7603,49.537,45.2381,4.2989,1,low_sample
trend_continuation_callback,趋势延续策略,small_up_ratio_10d,小盘上涨占比,10,5,19.0476,45.4082,2,3,3,4,13.0758,4.8967,-8.1791,-3.5306,0.2896,3.8202,50.0,16.6667,33.3333,0,low_sample
trend_continuation_callback,趋势延续策略,small_up_ratio_10d,小盘上涨占比,10,10,19.0476,45.4082,2,3,3,4,17.7357,5.6077,-12.128,-3.4204,-5.1656,-1.7452,50.0,66.6667,-16.6667,0,low_sample
trend_continuation_callback,趋势延续策略,small_up_ratio_10d,小盘上涨占比,10,22,19.0476,45.4082,2,3,3,4,18.5907,6.9239,-11.6668,-7.3151,-14.9955,-7.6804,100.0,100.0,0.0,0,low_sample
ALL,全部来源,small_up_ratio_20d,小盘上涨占比,20,5,20.6485,41.3882,23,23,126,79,8.3635,10.9643,2.6008,0.3341,2.8527,2.5186,35.1039,33.8199,1.284,1,directional
ALL,全部来源,small_up_ratio_20d,小盘上涨占比,20,10,20.6485,41.3882,23,23,126,79,12.1465,14.7437,2.5972,2.1444,-0.7362,-2.8806,42.1349,50.5176,-8.3827,0,directional
ALL,全部来源,small_up_ratio_20d,小盘上涨占比,20,22,20.6485,41.3882,23,23,126,79,22.4271,19.2594,-3.1677,8.9275,-2.6821,-11.6096,47.4104,70.1967,-22.7863,0,directional
spark_opportunity_selector,星火机会模型,small_up_ratio_20d,小盘上涨占比,20,5,20.6485,41.3882,23,22,68,63,8.9019,11.4268,2.5249,-0.0705,2.8841,2.9546,38.4058,33.3333,5.0725,1,directional
spark_opportunity_selector,星火机会模型,small_up_ratio_20d,小盘上涨占比,20,10,20.6485,41.3882,23,22,68,63,12.6089,15.3671,2.7582,1.7533,-0.2142,-1.9675,45.6522,53.0303,-7.3781,0,directional
spark_opportunity_selector,星火机会模型,small_up_ratio_20d,小盘上涨占比,20,22,20.6485,41.3882,23,22,68,63,24.0947,20.5535,-3.5412,10.7972,-1.2355,-12.0327,48.5507,71.2121,-22.6614,0,directional
probe_d3_confirmed,试盘识别-三日确认,small_up_ratio_20d,小盘上涨占比,20,5,20.6485,41.3882,4,5,5,5,5.6732,4.6874,-0.9858,-0.7136,-3.3784,-2.6648,62.5,60.0,2.5,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,small_up_ratio_20d,小盘上涨占比,20,10,20.6485,41.3882,4,5,5,5,5.6732,8.8822,3.209,-4.967,-3.7272,1.2398,87.5,80.0,7.5,1,low_sample
probe_d3_confirmed,试盘识别-三日确认,small_up_ratio_20d,小盘上涨占比,20,22,20.6485,41.3882,4,5,5,5,5.6732,13.724,8.0508,-12.4468,-7.629,4.8178,87.5,80.0,7.5,1,low_sample
stable_capital_callback,资金流回调稳健策略,small_up_ratio_20d,小盘上涨占比,20,5,20.6485,41.3882,16,4,48,7,7.089,17.4861,10.3971,0.9633,11.0121,10.0488,21.6146,41.6667,-20.0521,0,low_sample
stable_capital_callback,资金流回调稳健策略,small_up_ratio_20d,小盘上涨占比,20,10,20.6485,41.3882,16,4,48,7,10.37,26.1149,15.7449,1.992,5.4706,3.4786,27.0833,20.8333,6.25,1,low_sample
stable_capital_callback,资金流回调稳健策略,small_up_ratio_20d,小盘上涨占比,20,22,20.6485,41.3882,16,4,48,7,15.7584,28.3043,12.5459,4.1014,-4.4707,-8.5721,35.9375,54.1667,-18.2292,0,low_sample
trend_continuation_callback,趋势延续策略,small_up_ratio_20d,小盘上涨占比,20,5,20.6485,41.3882,3,4,5,4,8.9946,3.3639,-5.6307,-0.8311,-2.2644,-1.4333,50.0,25.0,25.0,0,low_sample
trend_continuation_callback,趋势延续策略,small_up_ratio_20d,小盘上涨占比,20,10,20.6485,41.3882,3,4,5,4,18.0005,5.7754,-12.2251,5.8312,-2.8841,-8.7153,66.6667,50.0,16.6667,0,low_sample
trend_continuation_callback,趋势延续策略,small_up_ratio_20d,小盘上涨占比,20,22,20.6485,41.3882,3,4,5,4,39.3742,11.2158,-28.1584,10.5826,-12.475,-23.0576,66.6667,100.0,-33.3333,0,low_sample
ALL,全部来源,small_med_ret_1d,小盘中位涨跌幅,1,5,-1.148,0.2896,23,23,103,103,9.4908,9.0752,-0.4156,0.0586,-0.3266,-0.3852,46.3665,39.0428,7.3237,0,directional
ALL,全部来源,small_med_ret_1d,小盘中位涨跌幅,1,10,-1.148,0.2896,23,23,103,103,13.5896,12.4036,-1.186,-0.6909,-0.6222,0.0687,54.8188,48.522,6.2968,0,directional
ALL,全部来源,small_med_ret_1d,小盘中位涨跌幅,1,22,-1.148,0.2896,23,23,103,103,18.6657,20.5555,1.8898,1.6532,3.7259,2.0727,61.5269,59.5947,1.9322,1,directional
spark_opportunity_selector,星火机会模型,small_med_ret_1d,小盘中位涨跌幅,1,5,-1.148,0.2896,23,22,64,64,10.206,8.9557,-1.2503,0.2276,-1.2823,-1.5099,46.3768,44.697,1.6798,0,directional
spark_opportunity_selector,星火机会模型,small_med_ret_1d,小盘中位涨跌幅,1,10,-1.148,0.2896,23,22,64,64,14.6548,12.1077,-2.5471,-0.0131,-0.8147,-0.8016,56.5217,56.0606,0.4611,0,directional
spark_opportunity_selector,星火机会模型,small_med_ret_1d,小盘中位涨跌幅,1,22,-1.148,0.2896,23,22,64,64,20.571,21.9265,1.3555,3.5059,4.992,1.4861,62.3188,65.1515,-2.8327,0,directional
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_1d,小盘中位涨跌幅,1,5,-1.148,0.2896,4,4,4,5,4.784,5.8068,1.0228,-1.082,-3.5134,-2.4314,50.0,37.5,12.5,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_1d,小盘中位涨跌幅,1,10,-1.148,0.2896,4,4,4,5,8.238,6.2202,-2.0178,-3.2794,-6.3554,-3.076,75.0,75.0,0.0,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_1d,小盘中位涨跌幅,1,22,-1.148,0.2896,4,4,4,5,8.238,12.2724,4.0344,-13.0619,0.1664,13.2283,75.0,75.0,0.0,0,low_sample
stable_capital_callback,资金流回调稳健策略,small_med_ret_1d,小盘中位涨跌幅,1,5,-1.148,0.2896,11,13,32,31,4.7874,10.5647,5.7773,-2.629,3.7371,6.3661,60.6061,24.0385,36.5676,1,directional
stable_capital_callback,资金流回调稳健策略,small_med_ret_1d,小盘中位涨跌幅,1,10,-1.148,0.2896,11,13,32,31,6.4585,16.7932,10.3347,-3.7024,4.2107,7.9131,59.0909,20.5128,38.5781,1,directional
stable_capital_callback,资金流回调稳健策略,small_med_ret_1d,小盘中位涨跌幅,1,22,-1.148,0.2896,11,13,32,31,7.9975,23.9959,15.9984,-4.4136,7.3503,11.7639,62.1212,35.2564,26.8648,1,directional
trend_continuation_callback,趋势延续策略,small_med_ret_1d,小盘中位涨跌幅,1,5,-1.148,0.2896,3,2,3,3,10.5325,5.877,-4.6555,0.7619,-8.3971,-9.159,0.0,100.0,-100.0,0,low_sample
