trade_date,all_sample_1d,all_med_ret_1d,all_up_ratio_1d,all_down5_ratio_1d,all_strong10_ratio_1d,all_sample_3d,all_med_ret_3d,all_up_ratio_3d,all_down5_ratio_3d,all_strong10_ratio_3d,all_sample_5d,all_med_ret_5d,all_up_ratio_5d,all_down5_ratio_5d,all_strong10_ratio_5d,all_sample_10d,all_med_ret_10d,all_up_ratio_10d,all_down5_ratio_10d,all_strong10_ratio_10d,all_sample_20d,all_med_ret_20d,all_up_ratio_20d,all_down5_ratio_20d,all_strong10_ratio_20d,small_sample_1d,small_med_ret_1d,small_up_ratio_1d,small_down5_ratio_1d,small_strong10_ratio_1d,small_sample_3d,small_med_ret_3d,small_up_ratio_3d,small_down5_ratio_3d,small_strong10_ratio_3d,small_sample_5d,small_med_ret_5d,small_up_ratio_5d,small_down5_ratio_5d,small_strong10_ratio_5d,small_sample_10d,small_med_ret_10d,small_up_ratio_10d,small_down5_ratio_10d,small_strong10_ratio_10d,small_sample_20d,small_med_ret_20d,small_up_ratio_20d,small_down5_ratio_20d,small_strong10_ratio_20d,large_sample_1d,large_med_ret_1d,large_up_ratio_1d,large_down5_ratio_1d,large_strong10_ratio_1d,large_sample_3d,large_med_ret_3d,large_up_ratio_3d,large_down5_ratio_3d,large_strong10_ratio_3d,large_sample_5d,large_med_ret_5d,large_up_ratio_5d,large_down5_ratio_5d,large_strong10_ratio_5d,large_sample_10d,large_med_ret_10d,large_up_ratio_10d,large_down5_ratio_10d,large_strong10_ratio_10d,large_sample_20d,large_med_ret_20d,large_up_ratio_20d,large_down5_ratio_20d,large_strong10_ratio_20d,csi1000_return_1d_pct,csi1000_return_5d_pct,csi1000_return_20d_pct,csi500_return_5d_pct,hs300_return_5d_pct,sh_index_return_5d_pct,gem_index_return_5d_pct,limit_up_count,limit_down_count,broken_limit_up_ratio,market_total_amount_yi,market_amount_ratio_20d,has_index_data,has_heat_data,has_order_data,has_book_data,water_score,market_regime,market_detail,market_detail_label,default_action,reason_top3
2024-09-02,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,-2.0911280804878474,0.4347876184966015,-3.1260488188009417,0.055536980635806366,-1.7812312296367927,-1.5578702067010397,-0.540959629184945,0,0,,4824.513713470601,1.0,1,1,1,1,22.2435,defense,defense_pressure,防守-弱势承压,暂停新开仓,5日全市场上涨占比0.0%；5日小盘上涨占比0.0%
2024-09-03,3160,0.7348,71.7405,0.443,0.5696,0,,,,,0,,,,,0,,,,,0,,,,,1160,0.672,72.931,0.431,0.6034,0,,,,,0,,,,,0,,,,,0,,,,,718,0.6741,67.4095,0.4178,0.4178,0,,,,,0,,,,,0,,,,,0,,,,,0.8799199649554224,2.527466039548454,-3.7379283379733175,2.251165087263862,-0.9652761848137681,-1.6060658864549993,1.6708539545666756,37,4,0.3508771929824561,3958.296165950602,0.9013735285845578,1,1,1,1,23.4154,defense,defense_repair,防守-修复观察,暂停新开仓,5日全市场上涨占比0.0%；5日小盘上涨占比0.0%
2024-09-04,3161,-0.7463,22.4612,1.5501,0.5694,0,,,,,0,,,,,0,,,,,0,,,,,1162,-0.9566,18.0723,1.8072,0.5164,0,,,,,0,,,,,0,,,,,0,,,,,718,-0.5691,28.4123,1.2535,0.2786,0,,,,,0,,,,,0,,,,,0,,,,,-0.47299698604473805,1.7944010961872259,-4.061219671080507,1.8238897666155829,-1.0445989947468703,-1.8732096690479594,1.5142052937797024,33,3,0.3125,3726.1921124665973,0.8936425419589189,1,1,1,1,23.0049,defense,defense_pressure,防守-弱势承压,暂停新开仓,5日全市场上涨占比0.0%；5日小盘上涨占比0.0%
2024-09-05,3160,0.7523,74.2722,0.6646,0.8228,3158,0.9206,64.7562,2.2166,1.8366,0,,,,,0,,,,,0,,,,,1161,1.0115,81.2231,0.9475,1.0336,1159,0.8677,66.3503,1.6393,2.0708,0,,,,,0,,,,,0,,,,,718,0.3329,60.0279,0.2786,0.0,718,0.5359,56.6852,3.6212,0.5571,0,,,,,0,,,,,0,,,,,0.7913298710765293,0.9756291503220993,-3.2221165920838124,0.9475963560942935,-0.6078504523258754,-1.2323979333400903,1.5131378983838983,41,0,0.31666666666666665,3539.7567187921095,0.8822505921125279,1,1,1,1,22.5464,defense,defense_repair,防守-修复观察,暂停新开仓,5日全市场上涨占比0.0%；5日小盘上涨占比0.0%
2024-09-06,3160,-1.6399,12.3101,1.7405,0.5696,3159,-1.4706,22.0956,6.8376,1.3295,0,,,,,0,,,,,0,,,,,1162,-1.8578,10.0688,2.2375,0.5164,1162,-1.6393,20.1377,6.7986,1.2048,0,,,,,0,,,,,0,,,,,718,-1.2634,15.8774,1.1142,0.2786,717,-1.451,23.9888,8.5077,0.6974,0,,,,,0,,,,,0,,,,,-1.7125996393156817,-2.615749463825068,-4.1362478210333675,-2.1913665246108383,-2.7122816864278754,-2.688312513532587,-2.6819731856463247,28,3,0.5087719298245614,3637.1067119607023,0.9237863395575399,1,1,1,1,20.5352,defense,defense_pressure,防守-弱势承压,暂停新开仓,5日全市场上涨占比0.0%；5日小盘上涨占比0.0%
2024-09-09,3160,-0.3348,35.8228,1.2025,0.5696,3157,-1.1173,29.395,5.4165,1.3937,3154,-0.9641,34.3373,9.1313,2.4413,0,,,,,0,,,,,1161,0.2179,53.919,1.0336,1.0336,1161,-0.4651,38.1568,3.7898,1.4643,1158,-0.6442,37.2193,5.2677,2.7634,0,,,,,0,,,,,718,-0.9314,17.8273,1.2535,0.0,717,-1.9133,19.6653,9.3445,0.5579,717,-1.5968,29.1492,18.2706,0.9763,0,,,,,0,,,,,-0.7252649882555917,-1.2572050238339072,-4.248307220187364,-0.8730507966424161,-2.207018598099675,-2.6519555964262254,0.13586649766528236,45,10,0.27419354838709675,3638.0461904680933,0.9358754871348615,1,1,1,1,39.674,caution,caution,谨慎,观察为主,5日上涨占比34.3%；10日上涨占比0.0%；10日中位涨跌幅0.0%
2024-09-10,3161,0.2677,55.5837,1.5185,0.6643,3159,-1.5474,19.8481,7.629,0.9497,3157,-1.3685,27.3994,11.5616,1.4571,0,,,,,0,,,,,1162,0.5173,62.7367,1.5491,1.0327,1161,-1.0,26.7011,4.6512,1.292,1161,-0.7282,34.6253,7.3213,1.9811,0,,,,,0,,,,,718,0.0,49.3036,1.2535,0.1393,718,-2.1277,13.5097,11.2813,0.5571,717,-2.2695,20.6416,19.5258,0.4184,0,,,,,0,,,,,0.2691077026270472,-1.8550773259627285,-4.470600622132325,-1.9313575454305454,-2.3728334716490718,-2.097290286223008,-1.0499442691984995,37,19,0.3508771929824561,3610.7463780106013,0.9383904059375014,1,1,1,1,35.8494,defense,defense_repair,防守-修复观察,暂停新开仓,5日全市场上涨占比27.4%
2024-09-11,3162,-0.733,26.5022,1.6129,0.3479,3161,-0.6323,36.0962,6.422,1.044,3158,-1.3133,27.9291,10.798,1.6783,0,,,,,0,,,,,1163,-0.9346,17.8848,1.9776,0.8598,1162,-0.2331,43.2014,3.7866,2.0654,1162,-0.8628,33.5628,6.7986,2.7539,0,,,,,0,,,,,718,-0.3404,38.4401,1.3928,0.0,718,-1.1053,30.0836,9.61,0.4178,717,-2.0243,23.431,17.7127,0.4184,0,,,,,0,,,,,-0.034960971687281184,-1.4231240926122934,-3.5117664711151853,-1.4658875743002509,-2.030493595204852,-2.244139890757324,0.23722541463793156,26,15,0.3333333333333333,3411.476417227802,0.8993505060834187,1,1,1,1,36.0942,defense,defense_pressure,防守-弱势承压,暂停新开仓,5日全市场上涨占比27.9%
2024-09-12,3163,-0.1445,40.7208,0.7904,0.6639,3162,-0.5638,36.5275,4.9652,1.2018,3160,-2.3476,18.6076,15.8228,1.2658,0,,,,,0,,,,,1164,-0.1032,40.0344,0.7732,0.945,1163,-0.5988,34.7377,5.1591,1.6337,1162,-2.0138,21.6007,11.1876,2.1515,0,,,,,0,,,,,718,-0.2323,39.9721,0.5571,0.2786,718,-0.4315,39.8329,4.8747,0.2786,718,-2.6294,16.2953,20.8914,0.5571,0,,,,,0,,,,,-0.38481218462762534,-2.573425508645888,-4.7551900792742625,-2.271183024391743,-2.6178465446387578,-2.5531915504067637,-0.8250214255174915,32,5,0.3469387755102041,3475.8440840555013,0.9249191842377432,1,1,1,1,27.9413,defense,defense_pressure,防守-弱势承压,暂停新开仓,5日全市场上涨占比18.6%；5日小盘上涨占比21.6%
2024-09-13,3163,-1.1696,20.8663,2.0866,0.7272,3162,-1.9433,19.8925,9.203,1.2334,3161,-1.9169,23.6634,14.4258,2.2145,0,,,,,0,,,,,1164,-1.3621,21.3918,2.7491,0.945,1163,-2.381,18.3147,10.6621,1.8057,1162,-1.5136,29.0017,10.4131,3.3563,0,,,,,0,,,,,718,-0.7824,25.3482,1.532,0.2786,718,-1.441,22.5627,6.6852,0.1393,718,-2.2539,19.6379,18.663,0.6964,0,,,,,0,,,,,-1.243228550197295,-2.1081652900393433,-5.207944178116952,-1.906260479444144,-2.231228308379385,-2.2314286183278353,-0.18878179955164054,37,11,0.28846153846153844,3553.595915602998,0.9507802814775848,1,1,1,1,32.2851,defense,defense_pressure,防守-弱势承压,暂停新开仓,5日全市场上涨占比23.7%
2024-09-18,3159,-0.5988,33.8398,1.7094,0.5065,3159,-1.8797,26.3058,11.5226,1.5195,3158,-2.195,24.3825,16.4978,2.1216,3149,-3.1949,24.1982,31.1527,3.3344,0,,,,,1161,-1.1144,21.8777,2.7562,0.6891,1161,-2.4927,20.4134,14.4703,2.4117,1160,-2.843,20.3448,20.0862,2.7586,1154,-3.4651,22.7903,31.7158,4.3328,0,,,,,718,0.2468,55.0139,0.6964,0.1393,718,-0.5215,39.8329,8.4958,0.4178,718,-0.9995,33.7047,10.585,1.3928,717,-3.0172,25.6625,32.636,2.0921,0,,,,,-0.3184546533625432,-1.7070218364008793,-5.671117029651763,-0.9832408536180837,-0.6871823550347544,-0.7018595662556582,-0.3616219767398787,25,11,0.34210526315789475,3348.854110535901,0.9045527845559119,1,1,1,1,27.6613,defense,defense_pressure,防守-弱势承压,暂停新开仓,5日全市场上涨占比24.4%；5日小盘上涨占比20.3%
2024-09-19,3164,2.3567,90.2971,0.3161,0.885,3162,0.6584,61.9545,2.53,1.771,3161,-0.0871,47.1686,6.6118,2.8156,3157,-1.3566,35.35,18.5619,3.611,0,,,,,1163,2.8011,95.3568,0.172,1.3758,1163,0.5556,59.7592,3.0095,2.7515,1162,-0.4668,41.136,7.0568,3.7866,1161,-1.0453,37.8984,15.6761,5.3402,0,,,,,719,1.4625,79.2768,0.5563,0.1391,718,0.9077,65.7382,2.0891,0.6964,718,0.2989,53.3426,6.2674,1.6713,717,-1.9178,31.9386,23.9888,1.3947,0,,,,,1.8899495927970467,-0.1181239179151472,-2.1188699828867175,0.2814401839835501,0.008777268046067377,-0.2977160381738675,0.4216677591049489,53,1,0.32051282051282054,4474.21575518081,1.1878805199779958,1,1,1,1,45.6758,caution,caution,谨慎,观察为主,5日上涨占比47.2%；10日上涨占比35.4%；10日中位涨跌幅-1.4%
2024-09-20,3163,-0.4525,33.1015,0.5375,0.7588,3161,1.4365,73.2047,2.3094,2.9737,3161,0.3072,52.2619,7.5925,3.8279,3156,-1.0556,39.9556,18.9797,4.8162,0,,,,,1163,-0.4866,31.0404,0.5159,1.3758,1163,1.4409,73.0009,2.5795,3.6973,1163,0.1957,51.0748,7.4807,4.9011,1161,-0.4004,44.9612,15.2455,7.0629,0,,,,,719,-0.2657,39.0821,0.6954,0.2782,718,1.3643,72.4234,1.9499,2.2284,718,0.5453,55.571,8.078,2.6462,717,-1.6598,34.4491,24.1283,2.0921,0,,,,,-0.4220736498384059,-0.5049145491671791,-1.866828586306457,-0.36602454468808165,0.46827343731339344,0.5517939042584796,-1.39434104833549,47,1,0.25396825396825395,4046.796297947588,1.0682887849638483,1,1,1,1,50.346,caution,caution,谨慎,观察为主,5日上涨占比52.3%；10日上涨占比40.0%；10日中位涨跌幅-1.1%
2024-09-23,3165,0.1041,51.3428,0.7583,0.9479,3164,2.1862,79.7092,1.9595,4.0455,3162,0.5984,57.3055,6.2302,4.1113,3159,-1.6438,34.5362,22.1273,4.4318,0,,,,,1163,0.0967,50.9888,0.9458,1.2038,1163,2.6738,85.7266,1.3758,5.761,1163,0.4695,55.46,5.9329,5.2451,1161,-1.3514,36.9509,19.8105,6.3738,0,,,,,719,0.1401,52.9903,0.2782,0.2782,719,1.4327,71.3491,2.7816,1.2517,718,1.0095,61.8384,6.8245,2.6462,718,-1.8085,34.6797,24.3733,2.0891,0,,,,,0.12942054970697114,0.008698193691514255,-0.5055078552233194,-0.04234540386021113,1.2699612702979035,1.170156773537423,-1.373070749407601,53,4,0.29333333333333333,3832.027710199503,1.01075634689077,1,1,1,1,53.2954,attack,attack,攻击,可参与,5日全市场上涨占比57.3%；5日全市场中位涨跌幅0.6%；5日小盘上涨占比55.5%
2024-09-24,3166,3.2558,96.3361,0.2843,1.3582,3165,3.1902,92.5118,0.7267,3.128,3163,5.1702,93.6137,1.4543,10.4647,3161,3.271,79.6583,5.0617,10.4397,0,,,,,1164,2.9019,95.5326,0.3436,1.89,1164,2.825,92.1821,0.945,4.1237,1164,4.8108,92.7835,1.8041,9.7079,1162,3.4939,79.8623,4.9053,13.5972,0,,,,,719,3.8947,97.7747,0.5563,0.6954,719,4.0,93.7413,0.6954,1.669,718,5.7926,94.1504,0.9749,13.5097,718,3.4286,79.9443,4.4568,7.2423,0,,,,,3.8805091618897336,5.197388862181063,3.274806183348966,5.361489874080383,6.098351917403111,5.881310293860098,5.22112753232804,86,3,0.31746031746031744,6878.063297841598,1.720791172211658,1,1,1,1,88.0241,attack,attack,攻击,可参与,5日全市场上涨占比93.6%；5日全市场中位涨跌幅5.2%；5日小盘上涨占比92.8%
2024-09-25,3167,1.0142,77.5182,0.3789,0.8525,3167,4.6353,95.2637,0.5999,6.7888,3166,6.9157,95.7359,0.916,20.4359,3162,4.7242,86.2429,3.3839,15.37,0,,,,,1164,1.1019,81.6151,0.5155,0.8591,1164,4.4524,95.2749,0.7732,6.3574,1164,7.1088,97.1649,0.6873,22.079,1163,4.3977,86.1565,3.6973,15.4772,0,,,,,719,0.9084,71.3491,0.2782,0.6954,719,5.2092,96.5229,0.4172,7.2323,719,6.7055,94.854,1.2517,17.3853,718,5.3676,87.6045,1.9499,17.1309,0,,,,,0.9413065560821998,6.5268585184008465,3.841557954066266,6.018669465642734,7.269695947367172,6.5883646275414876,7.04733817871932,50,3,0.5867768595041323,8149.485835379193,1.914569268389554,1,1,1,1,93.3895,attack,attack,攻击,可参与,5日全市场上涨占比95.7%；5日全市场中位涨跌幅6.9%；5日小盘上涨占比97.2%
2024-09-26,3167,3.0581,95.9583,0.1263,2.305,3167,7.8298,98.1686,0.4736,28.8601,3166,7.6478,97.3784,0.5685,29.343,3162,7.6406,93.7381,1.7394,35.1676,0,,,,,1164,2.594,95.3608,0.1718,2.5773,1164,7.1193,97.5945,0.8591,19.8454,1164,6.9934,97.3368,0.7732,22.5086,1163,6.6434,93.4652,1.8917,27.945,0,,,,,719,3.6018,96.5229,0.0,2.6426,719,8.8816,99.0264,0.4172,39.0821,719,8.9606,96.8011,0.4172,38.8039,718,9.0826,94.1504,1.2535,45.1253,0,,,,,4.009034158253,8.742380486907253,9.293312316280279,9.24233616012977,10.928685809110327,9.68305008636261,10.842065348924756,134,1,0.18292682926829268,8291.551784393812,1.8450616540990799,1,1,1,1,96.6344,attack,attack,攻击,可参与,5日全市场上涨占比97.4%；5日全市场中位涨跌幅7.6%；5日小盘上涨占比97.3%
2024-09-27,3167,3.8123,96.3688,0.0632,1.8314,3167,8.296,98.2318,0.3473,31.5756,3167,12.2186,98.6107,0.5368,72.4661,3163,12.6803,97.5972,0.9169,69.9652,0,,,,,1164,3.5353,97.7663,0.0,0.7732,1164,7.8018,98.2818,0.6014,22.7663,1164,11.485,98.1959,0.7732,67.7835,1164,11.543,97.8522,1.1168,64.0034,0,,,,,719,4.4248,93.3241,0.0,3.4771,719,9.1613,97.3574,0.2782,43.6718,719,13.8264,99.1655,0.2782,76.217,718,14.0024,98.0501,0.4178,76.6017,0,,,,,5.381649381230358,15.080237492141846,14.89505061133305,15.633937572466227,15.70219918797262,12.814707642342803,22.705317216442488,123,1,0.3910891089108911,9396.413517233894,1.9714368000082576,1,1,1,1,99.1224,attack,attack,攻击,可参与,5日全市场上涨占比98.6%；5日全市场中位涨跌幅12.2%；5日小盘上涨占比98.2%
2024-09-30,3164,8.586,99.7472,0.0632,11.9785,3164,16.2342,99.4627,0.0948,93.1732,3164,21.5,99.4627,0.2212,96.5234,3160,22.3129,99.2089,0.443,96.2975,0,,,,,1164,8.3166,99.5704,0.0,6.6151,1164,15.3453,99.3986,0.0859,93.9863,1164,20.4549,99.3127,0.1718,96.2199,1164,20.8671,99.2268,0.6014,95.9622,0,,,,,716,8.9349,100.0,0.0,18.8547,716,17.5734,99.7207,0.0,88.9665,716,23.1364,99.7207,0.2793,95.8101,715,24.2003,99.7203,0.1399,97.2028,0,,,,,11.143611350490001,27.739011368783274,25.676861215203537,27.777884817717478,25.05912743852732,21.37494694730222,42.11549747397299,769,0,0.3009090909090909,17268.075261811486,3.1834859491037792,1,1,1,1,99.6631,attack,attack,攻击,可参与,5日全市场上涨占比99.5%；5日全市场中位涨跌幅21.5%；5日小盘上涨占比99.3%
2024-10-08,3162,4.4027,90.1645,0.1265,6.7679,3162,17.6843,98.8299,0.1898,91.4611,3162,23.0919,99.3042,0.1581,95.7622,3158,29.6558,99.24,0.4433,96.9918,0,,,,,1164,4.1367,91.5808,0.0859,3.3505,1164,16.8992,99.2268,0.3436,93.4708,1164,21.9027,99.3986,0.1718,96.5636,1164,28.0992,99.1409,0.6873,96.8213,0,,,,,716,4.958,83.7989,0.419,10.7542,716,18.822,99.0223,0.0,84.6369,716,24.5006,99.3017,0.0,93.1564,715,31.7486,99.7203,0.0,96.9231,0,,,,,8.638547002082287,33.58983992810685,33.97185914690053,31.260372427785033,26.975290796975692,21.886906459391998,57.88042194696228,0,0,,21591.16600673957,1.0,1,1,1,1,99.633,attack,attack,攻击,可参与,5日全市场上涨占比99.3%；5日全市场中位涨跌幅23.1%；5日小盘上涨占比99.4%
2024-10-09,3161,-8.7011,4.9668,86.0804,0.6011,3161,3.6765,82.6004,1.6134,12.844,3161,11.3147,96.8997,0.7276,59.1901,3160,19.5814,98.3861,0.7911,90.6329,3142,15.5845,96.5309,1.6232,78.9943,1163,-9.3306,4.3852,90.7997,0.8598,1163,2.7668,80.1376,1.5477,8.0825,1163,9.7875,97.0765,0.6019,47.8934,1163,18.1531,98.4523,0.8598,90.9716,1153,14.3403,97.0512,1.0408,78.6644,716,-7.5688,4.8883,78.0726,0.5587,716,5.2745,81.2849,2.2346,20.5307,716,13.9353,94.9721,0.6983,66.6201,716,21.3749,98.4637,0.6983,88.1285,714,17.5658,94.958,2.521,75.3501,-7.6524752863816765,22.21647871572767,26.362088858182364,21.22309414896051,16.300030015878143,12.517742861190385,38.89969648043034,34,937,0.4925373134328358,17111.915506314475,0.8842663083838866,1,1,1,1,98.3063,attack,attack,攻击,可参与,5日全市场上涨占比96.9%；5日全市场中位涨跌幅11.3%；5日小盘上涨占比97.1%
2024-10-10,3163,0.5908,59.9747,5.6908,0.8536,3163,-3.5475,18.6848,32.6905,2.1499,3161,8.5784,94.9067,1.392,38.0892,3160,17.4051,98.2278,0.7911,89.5886,3151,15.7746,96.6995,1.8089,81.0219,1163,0.7362,63.9725,4.5572,1.2898,1163,-4.0561,13.1556,38.2631,2.0636,1163,7.6389,92.6913,1.9776,26.3113,1163,15.6291,97.5924,1.2038,86.5864,1160,14.611,96.2069,2.4138,79.1379,717,0.7333,58.159,6.9735,0.5579,717,-2.439,28.7308,25.6625,2.0921,716,10.5902,95.9497,0.9777,52.2346,716,20.3296,99.0223,0.2793,91.7598,714,17.6289,97.619,0.9804,80.6723,-1.2719637949638374,16.011008400859716,23.666641369942298,15.242411284035008,12.76238672250891,10.029258709384493,29.09705050948186,56,28,0.4954954954954955,13216.16075193512,0.7636567970973956,1,1,1,1,96.6161,attack,attack,攻击,可参与,5日全市场上涨占比94.9%；5日全市场中位涨跌幅8.6%；5日小盘上涨占比92.7%
2024-10-11,3162,-3.3481,10.1834,18.4377,0.6641,3162,-10.5584,2.8147,89.7217,0.5376,3162,1.3514,64.2315,5.1866,5.5977,3160,14.061,97.6582,0.9177,78.6392,3150,13.012,95.5238,2.0,67.6508,1163,-3.2258,10.5761,13.3276,0.8598,1163,-10.6481,2.9235,91.3156,0.5159,1163,0.7317,57.6956,7.8246,4.7291,1163,12.5767,96.7326,1.2038,72.141,1160,12.2244,95.0862,2.3276,63.9655,717,-3.2205,9.6234,22.0363,0.5579,717,-9.5361,2.7894,83.9609,0.4184,717,2.3438,74.198,3.0683,6.2762,716,16.7494,98.8827,0.419,85.4749,714,14.4215,96.0784,1.1204,73.1092,-4.20498623952783,5.45741323447162,19.02948197971872,5.174259952427529,4.9540418516704765,4.21725972028244,11.423133354067128,30,34,0.4117647058823529,9512.098672381606,0.6193645476226337,1,1,1,1,69.6194,attack,attack,攻击,可参与,5日全市场上涨占比64.2%；5日全市场中位涨跌幅1.4%；5日小盘上涨占比57.7%
2024-10-14,3163,2.133,91.8748,0.3162,1.4227,3162,-0.4807,42.5364,10.9424,2.4035,3162,-4.4091,16.635,42.5047,2.4668,3160,16.374,98.4494,0.6013,88.0063,3152,14.7182,96.8274,1.7766,74.8731,1164,2.1062,93.3849,0.5155,1.6323,1163,-0.207,44.712,6.1909,3.4394,1163,-4.8571,13.8435,48.2373,2.0636,1163,14.8837,97.7644,0.6879,84.8667,1160,13.4323,96.4655,2.2414,70.9483,717,2.0561,89.2608,0.2789,1.5342,717,-0.5872,44.3515,18.2706,2.0921,717,-3.3445,25.1046,34.0307,2.2315,716,19.6482,99.4413,0.419,88.8268,715,17.0015,97.7622,0.979,79.3007,3.6737604798856127,-1.630273952307315,22.43348729096808,-2.3517133341818597,-1.4065243029582009,-1.5637626452219,-0.9049525156815674,79,3,0.2403846153846154,10016.722727033579,0.7009792997388075,1,1,1,1,30.6781,defense,defense_repair,防守-修复观察,暂停新开仓,5日全市场上涨占比16.6%；5日全市场中位涨跌幅-4.4%；5日小盘上涨占比13.8%
2024-10-15,3164,-1.9608,13.4008,2.5284,0.6637,3163,-2.9126,18.748,18.8113,2.4344,3163,-10.0653,5.5011,85.2039,1.3279,3161,10.5263,96.8681,1.0123,54.0019,3153,14.497,96.1307,1.9664,73.8662,1164,-1.5103,17.1821,2.0619,0.945,1163,-2.2556,21.8401,10.4041,2.8375,1163,-10.0629,6.5348,85.5546,1.6337,1163,9.7173,96.5606,1.1178,47.8934,1161,14.2056,95.8656,2.4117,73.1266,717,-2.576,7.3919,4.1841,0.0,717,-3.6115,14.6444,28.5914,1.9526,717,-9.6785,4.6025,81.8689,1.1158,716,12.0764,95.9497,0.9777,61.3128,715,15.8497,96.3636,1.1189,75.6643,-1.933497363480674,-11.203018955833077,22.15832202456658,-11.095973269268756,-9.400663922963016,-8.266526974761202,-18.205481570546635,39,3,0.4090909090909091,9316.096103949969,0.6920963058864343,1,1,1,1,19.3287,defense,defense_active_decline,防守-持续下跌,暂停新开仓,5日全市场上涨占比5.5%；5日全市场中位涨跌幅-10.1%；5日小盘上涨占比6.5%
2024-10-16,3166,0.3135,57.2015,1.0107,1.1687,3166,0.7584,58.2438,3.4112,5.7802,3165,-1.7199,33.9652,22.7804,4.6445,3163,9.7484,96.3958,0.822,48.1189,3158,15.1619,96.5484,1.6783,76.6941,1165,0.5092,63.2618,0.8584,1.6309,1165,1.4151,69.4421,2.4034,6.867,1164,-0.8129,39.6048,13.5739,5.5842,1164,9.0005,95.9622,1.0309,42.7835,1163,14.4013,95.9587,1.8917,74.8925,717,-0.0236,46.1646,1.2552,0.4184,717,-0.4622,42.5384,6.1367,2.7894,717,-2.864,30.1255,37.099,3.0683,716,10.8783,95.3911,0.419,55.3073,715,16.9811,97.2028,1.1189,79.1608,0.31011902688853343,-3.5465675404809827,23.432369987788036,-4.7867936643872895,-3.1444743746303017,-1.7156256403700776,-10.53229637713109,74,5,0.18681318681318682,8180.65898650471,0.6438217954365624,1,1,1,1,45.4348,caution,caution,谨慎,观察为主,5日上涨占比34.0%；10日上涨占比96.4%；10日中位涨跌幅9.7%
2024-10-17,3167,-1.1994,21.6925,3.3786,0.7578,3167,-2.6201,18.7875,14.7774,2.5576,3166,-3.4508,20.6886,31.9646,4.0745,3164,4.8128,85.1454,2.4652,22.4083,3158,13.525,96.4535,1.6783,69.411,1165,-1.107,21.9742,4.1202,0.9442,1165,-1.9488,23.0901,8.0687,3.0901,1164,-2.5341,23.5395,20.1031,4.811,1164,4.5718,85.8247,3.0069,20.5326,1163,12.3474,96.1307,1.7197,64.7463,718,-1.3068,20.195,2.6462,0.5571,718,-3.7331,11.5599,28.5515,1.1142,718,-4.6948,16.2953,46.7967,2.6462,717,5.0467,82.4268,2.6499,25.1046,715,15.4273,96.3636,1.3986,74.2657,-0.33741565785184724,-2.633550538543461,22.685733086830506,-4.777710914487033,-5.242053986906104,-4.014069485932437,-8.108070613125607,44,6,0.45,8632.186424938798,0.7077230057661978,1,1,1,1,31.124,defense,defense_active_decline,防守-持续下跌,暂停新开仓,5日全市场上涨占比20.7%；5日全市场中位涨跌幅-3.5%；5日小盘上涨占比23.5%
2024-10-18,3166,1.9825,92.8617,0.0632,1.5161,3166,1.3308,74.4157,1.1055,4.2956,3166,1.5625,69.6778,1.9899,8.9071,3165,3.0457,75.545,4.3286,16.9668,3158,16.7875,97.6884,1.0133,83.9455,1165,1.6075,90.8155,0.0858,1.4592,1165,1.1765,72.9614,1.3734,4.206,1165,1.833,76.3948,2.0601,8.927,1164,2.6966,75.5155,4.811,14.5189,1164,15.536,97.6804,1.1168,81.5292,718,2.4274,94.8468,0.1393,1.9499,718,1.3462,73.3983,0.8357,3.0641,718,0.8034,58.6351,2.9248,7.6602,718,3.5902,74.234,5.571,19.7772,715,19.4444,97.9021,0.6993,85.4545,4.428555291798575,6.141616896425273,28.16374590264761,3.0928947986581745,0.9792993200446576,1.362000389279694,4.485283173305232,86,0,0.37681159420289856,11908.890866223115,0.9789390384214999,1,1,1,1,71.0075,attack,attack,攻击,可参与,5日全市场上涨占比69.7%；5日全市场中位涨跌幅1.6%；5日小盘上涨占比76.4%
2024-10-21,3167,0.4055,57.8465,0.7262,1.6104,3167,1.469,68.3612,3.6943,7.9255,3167,0.0,48.5002,4.8626,8.0834,3166,-4.3678,25.9634,44.5357,8.4018,3158,17.7911,97.4034,1.1716,87.0804,1165,0.4955,61.4592,0.9442,1.3734,1165,1.2048,67.7253,5.1502,7.0386,1165,0.3749,53.133,4.6352,8.4979,1164,-4.2955,24.1409,44.0722,7.732,1164,16.7045,97.5086,1.3746,86.2543,720,0.3689,55.6944,0.5556,1.5278,720,1.7531,68.0556,1.8056,9.5833,720,-0.7446,41.8056,6.6667,6.9444,720,-4.1623,30.0,44.7222,8.75,716,21.0942,97.2067,0.6983,87.0112,1.9330076328729406,4.35942706416943,31.145826011645017,1.713077371462579,-0.6600035381945313,-0.4936330095476338,2.548590681185847,99,1,0.32653061224489793,11690.571347003774,0.9647559132984527,1,1,1,1,49.219,caution,caution,谨慎,观察为主,5日上涨占比48.5%；10日上涨占比26.0%；10日中位涨跌幅-4.4%
