variant_id,model_id,description,target_mode,feature_mode,model_kind,loss,feature_count,train_rows,internal_a_rows,internal_b_rows,final_rows,internal_2025a_top1_days,internal_2025a_top1_picks,internal_2025a_top1_day1_no_red_rate,internal_2025a_top1_day2_still_loss_rate,internal_2025a_top1_deep_pain_rate,internal_2025a_top1_day1_green_rate,internal_2025a_top1_day1_positive_close_rate,internal_2025a_top1_day1_avg_mfe_pct,internal_2025a_top1_day1_median_mfe_pct,internal_2025a_top1_day1_avg_close_return_pct,internal_2025a_top1_day2_avg_close_return_pct,internal_2025a_top1_day2_median_close_return_pct,internal_2025a_top1_hit2_rate,internal_2025a_top1_hit3_rate,internal_2025a_top1_hit5_rate,internal_2025a_top1_hit7_rate,internal_2025a_top1_hit10_rate,internal_2025a_top3_pick_days,internal_2025a_top3_pick_picks,internal_2025a_top3_pick_day1_no_red_rate,internal_2025a_top3_pick_day2_still_loss_rate,internal_2025a_top3_pick_deep_pain_rate,internal_2025a_top3_pick_day1_green_rate,internal_2025a_top3_pick_day1_positive_close_rate,internal_2025a_top3_pick_day1_avg_mfe_pct,internal_2025a_top3_pick_day1_median_mfe_pct,internal_2025a_top3_pick_day1_avg_close_return_pct,internal_2025a_top3_pick_day2_avg_close_return_pct,internal_2025a_top3_pick_day2_median_close_return_pct,internal_2025a_top3_pick_hit2_rate,internal_2025a_top3_pick_hit3_rate,internal_2025a_top3_pick_hit5_rate,internal_2025a_top3_pick_hit7_rate,internal_2025a_top3_pick_hit10_rate,internal_2025a_top3_any_day1_green_rate,internal_2025a_top3_any_hit3_rate,internal_2025a_top3_any_hit5_rate,internal_2025a_top3_any_day2_non_loss_rate,internal_2025b_top1_days,internal_2025b_top1_picks,internal_2025b_top1_day1_no_red_rate,internal_2025b_top1_day2_still_loss_rate,internal_2025b_top1_deep_pain_rate,internal_2025b_top1_day1_green_rate,internal_2025b_top1_day1_positive_close_rate,internal_2025b_top1_day1_avg_mfe_pct,internal_2025b_top1_day1_median_mfe_pct,internal_2025b_top1_day1_avg_close_return_pct,internal_2025b_top1_day2_avg_close_return_pct,internal_2025b_top1_day2_median_close_return_pct,internal_2025b_top1_hit2_rate,internal_2025b_top1_hit3_rate,internal_2025b_top1_hit5_rate,internal_2025b_top1_hit7_rate,internal_2025b_top1_hit10_rate,internal_2025b_top3_pick_days,internal_2025b_top3_pick_picks,internal_2025b_top3_pick_day1_no_red_rate,internal_2025b_top3_pick_day2_still_loss_rate,internal_2025b_top3_pick_deep_pain_rate,internal_2025b_top3_pick_day1_green_rate,internal_2025b_top3_pick_day1_positive_close_rate,internal_2025b_top3_pick_day1_avg_mfe_pct,internal_2025b_top3_pick_day1_median_mfe_pct,internal_2025b_top3_pick_day1_avg_close_return_pct,internal_2025b_top3_pick_day2_avg_close_return_pct,internal_2025b_top3_pick_day2_median_close_return_pct,internal_2025b_top3_pick_hit2_rate,internal_2025b_top3_pick_hit3_rate,internal_2025b_top3_pick_hit5_rate,internal_2025b_top3_pick_hit7_rate,internal_2025b_top3_pick_hit10_rate,internal_2025b_top3_any_day1_green_rate,internal_2025b_top3_any_hit3_rate,internal_2025b_top3_any_hit5_rate,internal_2025b_top3_any_day2_non_loss_rate,final_2026_top1_days,final_2026_top1_picks,final_2026_top1_day1_no_red_rate,final_2026_top1_day2_still_loss_rate,final_2026_top1_deep_pain_rate,final_2026_top1_day1_green_rate,final_2026_top1_day1_positive_close_rate,final_2026_top1_day1_avg_mfe_pct,final_2026_top1_day1_median_mfe_pct,final_2026_top1_day1_avg_close_return_pct,final_2026_top1_day2_avg_close_return_pct,final_2026_top1_day2_median_close_return_pct,final_2026_top1_hit2_rate,final_2026_top1_hit3_rate,final_2026_top1_hit5_rate,final_2026_top1_hit7_rate,final_2026_top1_hit10_rate,final_2026_top3_pick_days,final_2026_top3_pick_picks,final_2026_top3_pick_day1_no_red_rate,final_2026_top3_pick_day2_still_loss_rate,final_2026_top3_pick_deep_pain_rate,final_2026_top3_pick_day1_green_rate,final_2026_top3_pick_day1_positive_close_rate,final_2026_top3_pick_day1_avg_mfe_pct,final_2026_top3_pick_day1_median_mfe_pct,final_2026_top3_pick_day1_avg_close_return_pct,final_2026_top3_pick_day2_avg_close_return_pct,final_2026_top3_pick_day2_median_close_return_pct,final_2026_top3_pick_hit2_rate,final_2026_top3_pick_hit3_rate,final_2026_top3_pick_hit5_rate,final_2026_top3_pick_hit7_rate,final_2026_top3_pick_hit10_rate,final_2026_top3_any_day1_green_rate,final_2026_top3_any_hit3_rate,final_2026_top3_any_hit5_rate,final_2026_top3_any_day2_non_loss_rate,internal_2025_top1_days,internal_2025_top3_pick_days,internal_2025_top1_picks,internal_2025_top3_pick_picks,internal_2025_top1_day1_no_red_rate,internal_2025_top3_pick_day1_no_red_rate,internal_2025_top1_day2_still_loss_rate,internal_2025_top3_pick_day2_still_loss_rate,internal_2025_top1_deep_pain_rate,internal_2025_top3_pick_deep_pain_rate,internal_2025_top1_day1_green_rate,internal_2025_top3_pick_day1_green_rate,internal_2025_top1_day1_positive_close_rate,internal_2025_top3_pick_day1_positive_close_rate,internal_2025_top1_day1_avg_mfe_pct,internal_2025_top3_pick_day1_avg_mfe_pct,internal_2025_top1_day1_median_mfe_pct,internal_2025_top3_pick_day1_median_mfe_pct,internal_2025_top1_day1_avg_close_return_pct,internal_2025_top3_pick_day1_avg_close_return_pct,internal_2025_top1_day2_avg_close_return_pct,internal_2025_top3_pick_day2_avg_close_return_pct,internal_2025_top1_day2_median_close_return_pct,internal_2025_top3_pick_day2_median_close_return_pct,internal_2025_top1_hit2_rate,internal_2025_top3_pick_hit2_rate,internal_2025_top1_hit3_rate,internal_2025_top3_pick_hit3_rate,internal_2025_top1_hit5_rate,internal_2025_top3_pick_hit5_rate,internal_2025_top1_hit7_rate,internal_2025_top3_pick_hit7_rate,internal_2025_top1_hit10_rate,internal_2025_top3_pick_hit10_rate,internal_2025_top3_any_day1_green_rate,internal_2025_top3_any_hit3_rate,internal_2025_top3_any_hit5_rate,internal_2025_top3_any_day2_non_loss_rate,stable_selector_score,stable_selector_month_score_min,stable_selector_month_score_median,stable_selector_month_score_mean,stable_selector_month_score_std,offensive_selector_score,offensive_selector_month_score_min,offensive_selector_month_score_median,offensive_selector_month_score_mean,offensive_selector_month_score_std
lpn_014_day2safe_no_hot,lpn_014_day2safe_no_hot,次日不亏优先，不用热点,day2_non_loss_prob,no_hot,classifier,log_loss,86,538150,82693,47107,148007,37,37,0.0,0.4865,0.2973,1.0,0.4865,1.4408,1.0204,-0.4542,-0.4132,0.0,0.2973,0.1622,0.0,0.0,0.0,37,111,0.0541,0.4234,0.2523,0.9459,0.5315,1.6607,1.002,0.0258,0.1611,0.1747,0.2703,0.1441,0.0631,0.036,0.0,1.0,0.3784,0.1892,0.8649,23,23,0.1304,0.4348,0.2174,0.8696,0.5652,0.9887,0.4188,-0.2798,1.1268,0.4219,0.1304,0.1304,0.0435,0.0,0.0,23,69,0.087,0.5072,0.1739,0.913,0.5797,1.2061,0.5698,-0.024,0.3799,-0.1938,0.1739,0.1304,0.0435,0.0145,0.0,1.0,0.2174,0.1304,0.7826,64,64,0.0625,0.5,0.3438,0.9375,0.5469,2.4081,1.2582,0.4015,0.2845,-0.0167,0.3594,0.2188,0.125,0.0781,0.0625,64,192,0.0677,0.5156,0.2865,0.9323,0.5573,2.1143,1.3089,0.2676,0.1268,-0.2407,0.3385,0.1979,0.0833,0.0521,0.0365,1.0,0.5,0.2344,0.7656,60,60,60,180,0.0652,0.0706,0.4607,0.4653,0.2574,0.2131,0.9348,0.9294,0.5259,0.5556,1.2147,1.4334,0.7196,0.7859,-0.367,0.0009,0.3568,0.2705,0.2109,-0.0096,0.2138,0.2221,0.1463,0.1372,0.0217,0.0533,0.0,0.0252,0.0,0.0,1.0,0.2979,0.1598,0.8237,95.7672,48.9484,50.4376,50.4342,1.2118,57.9526,31.6511,33.6536,33.466,1.4116
lpn_018_same_day_core,lpn_018_same_day_core,当天正反馈质量，核心低痛特征,same_day_quality_reg,core_lowpain,regressor,squared_error,83,538150,82693,47107,148007,37,37,0.0811,0.4595,0.6757,0.9189,0.5946,7.6441,7.9268,2.9011,1.8592,0.7773,0.7297,0.6757,0.5946,0.5405,0.3243,37,111,0.0631,0.5225,0.7387,0.9369,0.5225,6.2135,5.8416,1.0452,-0.2935,-0.5831,0.7297,0.6577,0.5225,0.4234,0.2072,1.0,0.9459,0.8919,0.9459,23,23,0.087,0.4783,0.7826,0.913,0.5652,5.8721,4.9655,1.2645,0.6583,0.5556,0.6957,0.6087,0.4783,0.3913,0.2174,23,69,0.0725,0.4783,0.7391,0.9275,0.5507,6.789,5.1887,2.272,1.1126,0.5556,0.7681,0.6667,0.5072,0.4348,0.2899,1.0,0.913,0.8261,0.913,64,64,0.1562,0.625,0.6875,0.8438,0.625,5.5303,4.3349,0.9293,0.0247,-2.3479,0.7031,0.6094,0.4844,0.3125,0.1562,64,192,0.1146,0.6198,0.7656,0.8854,0.5469,4.941,3.787,0.4409,-0.9814,-2.7481,0.6667,0.5625,0.401,0.2865,0.1198,0.9688,0.9219,0.8125,0.7344,60,60,60,180,0.084,0.0678,0.4689,0.5004,0.7291,0.7389,0.916,0.9322,0.5799,0.5366,6.7581,6.5012,6.4461,5.5152,2.0828,1.6586,1.2588,0.4096,0.6664,-0.0137,0.7127,0.7489,0.6422,0.6622,0.5364,0.5149,0.4659,0.4291,0.2708,0.2485,1.0,0.9294,0.859,0.9294,92.2284,48.6368,49.4914,52.8446,5.3578,90.4917,49.6199,52.099,56.1348,7.5289
lpn_004_hybrid_full,lpn_004_hybrid_full,低痛快反馈混合，全量特征,hybrid_reward_reg,full,regressor,squared_error,96,538150,82693,47107,148007,37,37,0.027,0.5946,0.7027,0.973,0.5135,5.7578,5.8416,1.1232,-0.4177,-1.1251,0.6757,0.6486,0.5676,0.4054,0.1622,37,111,0.027,0.6216,0.7568,0.973,0.4955,5.8056,5.0664,0.9287,-1.1398,-3.1637,0.7477,0.6667,0.5135,0.3784,0.1712,1.0,1.0,0.9459,0.7568,23,23,0.0,0.4783,0.6087,1.0,0.6522,7.8074,8.0972,2.757,1.3929,1.2744,0.9565,0.7826,0.6087,0.5217,0.3043,23,69,0.0435,0.4638,0.7391,0.9565,0.4928,6.2893,5.7604,1.2622,1.5518,0.659,0.8261,0.7246,0.5362,0.3768,0.1739,1.0,0.9565,0.8696,0.913,64,64,0.125,0.6406,0.7188,0.875,0.5156,4.5729,3.0553,0.2889,-1.1111,-1.7642,0.625,0.5312,0.3594,0.25,0.1406,64,192,0.0833,0.5521,0.6979,0.9167,0.5573,5.1971,3.8466,1.2383,0.4263,-0.7388,0.7083,0.5885,0.4115,0.3177,0.1458,1.0,0.8906,0.7656,0.8281,60,60,60,180,0.0135,0.0352,0.5364,0.5427,0.6557,0.748,0.9865,0.9647,0.5828,0.4941,6.7826,6.0474,6.9694,5.4134,1.9401,1.0955,0.4876,0.206,0.0746,-1.2523,0.8161,0.7869,0.7156,0.6956,0.5881,0.5249,0.4636,0.3776,0.2333,0.1725,1.0,0.9783,0.9078,0.8349,92.0235,46.394,49.7221,51.3196,4.8084,90.412,46.9519,52.5367,53.6795,6.0142
lpn_003_fast_full,lpn_003_fast_full,快反馈回归，全量特征,fast_feedback_reg,full,regressor,squared_error,96,538150,82693,47107,148007,37,37,0.0541,0.5946,0.7297,0.9459,0.5135,6.2631,6.0928,1.2757,0.9442,-2.5348,0.7568,0.6757,0.5676,0.4595,0.2162,37,111,0.045,0.5315,0.7117,0.955,0.5405,6.4789,5.6244,1.707,0.0905,-0.5831,0.7477,0.6486,0.5315,0.4324,0.2523,1.0,0.973,0.9189,0.9189,23,23,0.0435,0.4348,0.7826,0.9565,0.5652,7.6485,7.7313,2.4948,0.4081,1.2744,0.8696,0.7826,0.5652,0.5217,0.3043,23,69,0.0725,0.4493,0.7101,0.9275,0.5652,6.647,6.0717,2.1939,1.8582,0.995,0.7971,0.7246,0.5652,0.4203,0.2319,1.0,0.913,0.8696,0.9565,64,64,0.1562,0.6562,0.7031,0.8438,0.5312,4.5676,2.817,0.7299,-1.7221,-2.761,0.5938,0.4844,0.3438,0.25,0.1406,64,192,0.1094,0.6146,0.7292,0.8906,0.5573,5.0063,3.6467,0.7223,-0.4921,-2.1299,0.6615,0.5729,0.3958,0.2865,0.1354,0.9844,0.8906,0.7656,0.7656,60,60,60,180,0.0488,0.0587,0.5147,0.4904,0.7561,0.7109,0.9512,0.9412,0.5393,0.5529,6.9558,6.563,6.9121,5.848,1.8853,1.9505,0.6762,0.9744,-0.6302,0.206,0.8132,0.7724,0.7291,0.6866,0.5664,0.5484,0.4906,0.4264,0.2602,0.2421,1.0,0.943,0.8942,0.9377,91.4319,48.6813,49.3867,50.5494,2.1624,92.5702,51.2969,54.0655,54.3655,2.6366
lpn_013_day2safe_full,lpn_013_day2safe_full,次日不亏优先，全量特征,day2_non_loss_prob,full,classifier,log_loss,96,538150,82693,47107,148007,37,37,0.0811,0.4865,0.2162,0.9189,0.7027,1.8042,0.9302,0.259,0.2532,0.0,0.3243,0.2162,0.0811,0.027,0.027,37,111,0.0541,0.4054,0.1441,0.9459,0.6847,1.9755,1.2224,0.7095,0.8344,0.3448,0.3063,0.2252,0.0901,0.036,0.018,1.0,0.4324,0.2432,0.8919,23,23,0.1304,0.6522,0.087,0.8696,0.4783,0.6445,0.5051,-0.1976,-0.3118,-0.5208,0.0,0.0,0.0,0.0,0.0,23,69,0.1739,0.5217,0.0725,0.8261,0.5507,0.9607,0.5698,0.0696,0.1817,-0.1499,0.1014,0.0725,0.0145,0.0145,0.0,0.9565,0.1304,0.0435,0.7826,64,64,0.0312,0.4688,0.1875,0.9688,0.5938,1.7275,1.2467,0.3443,0.4843,0.2959,0.25,0.1562,0.0781,0.0156,0.0,64,192,0.0312,0.474,0.2188,0.9688,0.6198,1.7601,1.3723,0.1773,0.3102,0.0,0.2812,0.151,0.0573,0.0156,0.0052,1.0,0.3594,0.1406,0.7812,60,60,60,180,0.1057,0.114,0.5694,0.4636,0.1516,0.1083,0.8942,0.886,0.5905,0.6177,1.2244,1.4681,0.7177,0.8961,0.0307,0.3896,-0.0293,0.5081,-0.2604,0.0974,0.1621,0.2039,0.1081,0.1489,0.0406,0.0523,0.0135,0.0252,0.0135,0.009,0.9783,0.2814,0.1434,0.8373,91.0791,45.3199,47.9055,49.0888,3.6573,54.8463,28.0031,34.2817,33.1719,3.8481
lpn_006_hybrid_no_hot,lpn_006_hybrid_no_hot,低痛快反馈混合，不用热点,hybrid_reward_reg,no_hot,regressor,squared_error,86,538150,82693,47107,148007,37,37,0.027,0.5676,0.6757,0.973,0.5676,5.4133,4.403,1.5095,0.815,-0.5831,0.6757,0.5946,0.4054,0.3514,0.1351,37,111,0.018,0.5946,0.7297,0.982,0.4685,5.6943,4.5832,0.919,-0.8809,-3.0303,0.7207,0.5946,0.4775,0.3694,0.1532,1.0,0.973,0.9189,0.7838,23,23,0.087,0.4783,0.7826,0.913,0.5652,6.6444,5.9799,2.1297,0.4467,0.404,0.8696,0.7391,0.5217,0.4348,0.2609,23,69,0.058,0.5217,0.7971,0.942,0.4928,6.3002,5.4375,1.1326,0.0217,-1.2128,0.8406,0.7246,0.5507,0.3623,0.1884,1.0,0.9565,0.8696,0.8261,64,64,0.1094,0.6094,0.7812,0.8906,0.4844,4.2522,3.0278,-0.323,-1.485,-2.101,0.6719,0.5156,0.2969,0.2344,0.1094,64,192,0.0938,0.5885,0.75,0.9062,0.5417,4.5208,3.4123,0.2072,-0.5027,-1.6503,0.6667,0.5417,0.3698,0.2708,0.1042,1.0,0.9375,0.7656,0.75,60,60,60,180,0.057,0.038,0.523,0.5582,0.7291,0.7634,0.943,0.962,0.5664,0.4807,6.0289,5.9973,5.1914,5.0103,1.8196,1.0258,0.6308,-0.4296,-0.0895,-2.1216,0.7727,0.7807,0.6668,0.6596,0.4636,0.5141,0.3931,0.3659,0.198,0.1708,1.0,0.9647,0.8942,0.805,90.6576,48.0789,50.2618,49.9145,1.379,85.8181,46.1786,51.714,50.3319,2.991
lpn_021_day1green_core,lpn_021_day1green_core,当天翻红优先，核心低痛特征,day1_green_prob,core_lowpain,classifier,log_loss,83,538150,82693,47107,148007,37,37,0.027,0.4595,0.5676,0.973,0.5676,4.8377,4.7534,0.7165,0.5015,0.6818,0.6216,0.6216,0.4865,0.2703,0.1351,37,111,0.027,0.4955,0.5315,0.973,0.5135,4.0228,3.4953,0.57,0.3679,0.0853,0.5946,0.5315,0.3423,0.2072,0.0811,1.0,0.8378,0.7027,0.8108,23,23,0.0,0.6087,0.6522,1.0,0.6087,4.16,3.8869,0.977,-0.0147,-1.1333,0.7391,0.5652,0.3478,0.2609,0.0,23,69,0.029,0.5362,0.6232,0.971,0.5652,4.029,3.5375,0.5276,0.5602,-0.5,0.7681,0.5362,0.3188,0.2029,0.0,1.0,0.8261,0.6957,0.7391,64,64,0.0,0.5156,0.5469,1.0,0.4844,3.766,3.1972,0.4728,0.2788,-0.2281,0.5938,0.5156,0.2969,0.1719,0.0156,64,192,0.0156,0.5,0.5729,0.9844,0.5,3.4705,2.6864,0.2753,0.3501,-0.0723,0.5677,0.4531,0.25,0.1146,0.0365,1.0,0.8125,0.5781,0.8281,60,60,60,180,0.0135,0.028,0.5341,0.5159,0.6099,0.5774,0.9865,0.972,0.5881,0.5393,4.4989,4.0259,4.3201,3.5164,0.8468,0.5488,0.2434,0.4641,-0.2258,-0.2074,0.6804,0.6814,0.5934,0.5338,0.4172,0.3306,0.2656,0.2051,0.0675,0.0406,1.0,0.8319,0.6992,0.775,90.2519,47.5374,47.8998,51.1024,4.7877,79.5271,43.9916,45.4709,47.8784,4.4915
lpn_002_day1green_full,lpn_002_day1green_full,当天翻红优先，全量特征,day1_green_prob,full,classifier,log_loss,96,538150,82693,47107,148007,37,37,0.0,0.3514,0.4054,1.0,0.6757,4.7758,3.7371,2.2079,1.7171,1.4459,0.6757,0.5946,0.4054,0.2703,0.1622,37,111,0.0,0.4234,0.4234,1.0,0.5946,4.0406,3.0435,1.1857,1.0006,0.6689,0.6126,0.5045,0.3153,0.1982,0.0991,1.0,0.7838,0.6216,0.7568,23,23,0.1304,0.6957,0.7391,0.8696,0.4783,4.0043,3.0325,-0.0271,-1.1036,-1.5721,0.6957,0.5217,0.3478,0.2609,0.0435,23,69,0.0435,0.5507,0.5652,0.9565,0.5652,4.4695,3.5154,1.0829,0.8393,-0.4611,0.7101,0.5507,0.3913,0.2899,0.0725,1.0,0.8261,0.7391,0.8261,64,64,0.0312,0.5781,0.5938,0.9688,0.5156,2.8874,1.8762,-0.0147,-0.7666,-1.2258,0.4062,0.2656,0.1875,0.0938,0.0312,64,192,0.0365,0.5417,0.5417,0.9635,0.474,3.0265,2.1135,0.0181,-0.4414,-0.8645,0.5208,0.3594,0.1927,0.0833,0.0312,1.0,0.6562,0.4688,0.7812,60,60,60,180,0.0652,0.0217,0.5235,0.487,0.5722,0.4943,0.9348,0.9783,0.577,0.5799,4.3901,4.2551,3.3848,3.2794,1.0904,1.1343,0.3068,0.92,-0.0631,0.1039,0.6857,0.6613,0.5582,0.5276,0.3766,0.3533,0.2656,0.244,0.1028,0.0858,1.0,0.805,0.6804,0.7914,89.3524,39.4459,58.0315,53.0813,9.7615,77.8404,37.8832,52.5564,48.3936,7.4853
lpn_022_fast_core,lpn_022_fast_core,快反馈回归，核心低痛特征,fast_feedback_reg,core_lowpain,regressor,squared_error,83,538150,82693,47107,148007,37,37,0.0541,0.5135,0.6757,0.9459,0.5405,6.6587,6.7485,1.9951,1.6023,-0.5831,0.7027,0.6757,0.5946,0.4865,0.2432,37,111,0.0541,0.5766,0.7838,0.9459,0.4775,5.9674,5.1598,0.4464,-0.305,-2.3375,0.7117,0.6486,0.5135,0.3874,0.1802,1.0,0.9459,0.8649,0.8378,23,23,0.087,0.5217,0.7826,0.913,0.5217,6.4832,5.9799,1.03,-0.6301,-1.0065,0.6957,0.6087,0.5217,0.4348,0.2609,23,69,0.0725,0.4928,0.7536,0.9275,0.5217,5.7756,4.4782,1.4452,0.8753,0.5556,0.7246,0.6522,0.4928,0.3768,0.1884,1.0,0.913,0.8696,0.913,64,64,0.125,0.6406,0.7344,0.875,0.625,5.4474,4.0554,1.5947,-0.8327,-3.3371,0.6719,0.5625,0.4375,0.3281,0.1562,64,192,0.1146,0.6406,0.7552,0.8854,0.5104,4.7369,3.2558,0.3915,-1.1882,-2.8459,0.6458,0.5312,0.3802,0.2552,0.1302,0.9844,0.8438,0.6719,0.6875,60,60,60,180,0.0706,0.0633,0.5176,0.5347,0.7291,0.7687,0.9294,0.9367,0.5311,0.4996,6.5709,5.8715,6.3642,4.819,1.5126,0.9458,0.4861,0.2852,-0.7948,-0.8909,0.6992,0.7182,0.6422,0.6504,0.5582,0.5031,0.4607,0.3821,0.252,0.1843,1.0,0.9294,0.8673,0.8754,87.3394,44.4879,47.1335,50.4648,6.67,86.3298,46.1992,49.435,53.3655,7.957
lpn_020_lowpain_reward_core,lpn_020_lowpain_reward_core,低痛奖励回归，核心低痛特征,low_pain_reward_reg,core_lowpain,regressor,squared_error,83,538150,82693,47107,148007,37,37,0.0541,0.6216,0.7838,0.9459,0.4324,5.1768,4.5161,-0.1777,-1.2062,-1.1251,0.6486,0.6216,0.4054,0.2432,0.1351,37,111,0.0541,0.6036,0.7297,0.9459,0.4685,5.3918,4.6296,0.3766,-1.0979,-2.2409,0.6667,0.6126,0.4505,0.3153,0.1441,1.0,0.8919,0.7838,0.8378,23,23,0.0435,0.4783,0.7826,0.9565,0.4783,5.084,4.9096,0.2593,0.9162,0.6337,0.8261,0.6957,0.4348,0.2174,0.087,23,69,0.0435,0.4783,0.7246,0.9565,0.5217,5.6934,4.965,1.1916,1.3789,0.6337,0.7971,0.6957,0.4928,0.2899,0.1739,1.0,0.9565,0.8261,0.9565,64,64,0.1094,0.5469,0.6094,0.8906,0.6562,5.2666,4.4205,1.433,0.5434,-0.5368,0.6875,0.5625,0.4531,0.2969,0.125,64,192,0.0885,0.5469,0.6562,0.9115,0.5729,5.1331,4.1578,0.8592,0.1843,-0.8243,0.6875,0.599,0.4323,0.3021,0.1354,0.9844,0.9219,0.875,0.8281,60,60,60,180,0.0488,0.0488,0.55,0.541,0.7832,0.7271,0.9512,0.9512,0.4554,0.4951,5.1304,5.5426,4.7128,4.7973,0.0408,0.7841,-0.145,0.1405,-0.2457,-0.8036,0.7373,0.7319,0.6586,0.6542,0.4201,0.4717,0.2303,0.3026,0.111,0.159,1.0,0.9242,0.805,0.8972,82.7082,43.5669,44.4738,45.9538,2.7593,77.3481,42.4853,43.7485,44.8861,2.5547
lpn_009_hybrid_anti_overfit,lpn_009_hybrid_anti_overfit,低痛快反馈混合，低过拟合,hybrid_reward_reg,anti_overfit,regressor,squared_error,56,538150,82693,47107,148007,37,37,0.027,0.5676,0.7297,0.973,0.4865,5.0003,4.1956,0.1563,0.5392,-2.942,0.6486,0.5135,0.3514,0.2703,0.1622,37,111,0.018,0.6126,0.7297,0.982,0.4685,5.0157,4.1956,0.2352,-0.921,-2.9945,0.6396,0.5586,0.4144,0.2973,0.1171,1.0,0.8919,0.7838,0.7838,23,23,0.1304,0.5652,0.8261,0.8696,0.5652,5.3339,3.9932,2.087,1.5149,-1.5721,0.6522,0.5652,0.4348,0.3478,0.1739,23,69,0.087,0.5362,0.8261,0.913,0.5217,5.4432,4.3118,0.9641,1.2846,-1.0065,0.7681,0.6377,0.4493,0.3043,0.1739,1.0,0.913,0.7826,0.8261,64,64,0.1719,0.5469,0.75,0.8281,0.5469,4.059,2.1396,0.1932,-0.5515,-1.1317,0.5625,0.4062,0.3438,0.2344,0.0938,64,192,0.1042,0.4948,0.7083,0.8958,0.5833,4.7805,3.7495,0.9033,0.3989,0.0367,0.6667,0.5469,0.3958,0.2604,0.1198,0.9844,0.875,0.7969,0.8125,60,60,60,180,0.0787,0.0525,0.5664,0.5744,0.7779,0.7779,0.9213,0.9475,0.5259,0.4951,5.1671,5.2294,4.0944,4.2537,1.1217,0.5997,1.0271,0.1818,-2.2571,-2.0005,0.6504,0.7038,0.5393,0.5981,0.3931,0.4318,0.309,0.3008,0.1681,0.1455,1.0,0.9024,0.7832,0.805,79.1571,37.2091,44.7851,45.9718,7.6852,73.8635,34.7121,46.2019,44.8524,7.7873
lpn_024_same_day_flow_orderbook,lpn_024_same_day_flow_orderbook,当天正反馈质量，价格资金+盘口,same_day_quality_reg,flow_orderbook,regressor,squared_error,71,538150,82693,47107,148007,37,37,0.1081,0.5946,0.8649,0.8919,0.3784,5.3694,4.6358,-0.7203,-1.5154,-2.8713,0.6757,0.5946,0.4865,0.3514,0.1622,37,111,0.045,0.5766,0.7658,0.955,0.4955,6.0635,5.3097,0.6458,-0.3631,-1.444,0.7207,0.6486,0.5225,0.4054,0.1982,1.0,0.9459,0.9459,0.8919,23,23,0.0435,0.4783,0.7826,0.9565,0.5217,6.7178,7.3043,1.343,0.7517,1.2744,0.7826,0.6957,0.5652,0.5217,0.3043,23,69,0.0725,0.4058,0.6522,0.9275,0.5797,7.1537,6.8522,2.6797,2.6148,1.9729,0.7391,0.6957,0.5507,0.4928,0.3333,1.0,0.913,0.8696,0.9565,64,64,0.1094,0.6094,0.75,0.8906,0.6094,5.6239,4.7428,1.2768,-0.4659,-2.4857,0.6719,0.5938,0.4688,0.375,0.1875,64,192,0.1042,0.5938,0.7031,0.8958,0.5781,5.2514,4.0514,0.9185,-0.4955,-1.7044,0.6667,0.5677,0.4375,0.3177,0.1771,0.9844,0.9062,0.7812,0.75,60,60,60,180,0.0758,0.0587,0.5364,0.4912,0.8237,0.709,0.9242,0.9412,0.4501,0.5376,6.0436,6.6086,5.97,6.0809,0.3113,1.6627,-0.3819,1.1258,-0.7985,0.2645,0.7291,0.7299,0.6452,0.6722,0.5259,0.5366,0.4365,0.4491,0.2333,0.2657,1.0,0.9294,0.9078,0.9242,78.4132,35.1097,46.9658,44.4607,6.8455,78.0359,37.9316,47.5734,46.8038,6.9513
lpn_019_lowpain_reward_no_hot,lpn_019_lowpain_reward_no_hot,低痛奖励回归，不用热点,low_pain_reward_reg,no_hot,regressor,squared_error,86,538150,82693,47107,148007,37,37,0.027,0.6486,0.7568,0.973,0.4054,5.7067,5.0664,-0.1463,-1.5287,-2.9155,0.7297,0.6757,0.5135,0.3514,0.1351,37,111,0.045,0.6126,0.7568,0.955,0.4324,5.5008,4.276,0.1502,-1.4233,-2.8713,0.6847,0.6306,0.4324,0.3063,0.1712,1.0,0.8919,0.7838,0.7297,23,23,0.087,0.5652,0.8261,0.913,0.4348,5.6858,3.9071,0.2835,-1.5313,-1.8665,0.6957,0.6522,0.3913,0.3478,0.2174,23,69,0.0435,0.4783,0.7681,0.9565,0.4493,5.4921,4.4184,0.1912,0.5102,0.5272,0.7391,0.6522,0.4493,0.2899,0.1884,1.0,1.0,0.8261,0.9565,64,64,0.1406,0.5469,0.6719,0.8594,0.6094,5.0673,3.9604,1.3446,1.1707,-0.4466,0.6562,0.625,0.3906,0.2812,0.125,64,192,0.099,0.5469,0.6979,0.901,0.6198,5.019,3.6573,1.1829,1.0547,-0.7789,0.6719,0.5885,0.4219,0.2969,0.1302,0.9844,0.8906,0.7656,0.7969,60,60,60,180,0.057,0.0442,0.6069,0.5454,0.7914,0.7625,0.943,0.9557,0.4201,0.4408,5.6963,5.4964,4.4867,4.3472,0.0686,0.1707,-1.53,-0.4566,-2.391,-1.1721,0.7127,0.7119,0.664,0.6414,0.4524,0.4408,0.3496,0.2981,0.1763,0.1798,1.0,0.946,0.805,0.8431,78.1041,39.3526,44.133,44.5491,4.4226,74.5274,38.3845,44.4833,45.5503,6.3316
