profile,variant_id,period,trade_date,rank,symbol,name,final_score,model_score,entry_date,exit_date,entry_buyable,entry_gap_pct,entry_open,day1_max_runup_pct,day1_close_return_pct,day2_close_return_pct,min_drawdown_pct,day1_no_red,day2_still_loss,deep_pain,low_pain_good
offensive,lpn_016_same_day_full,final_2026,2026-02-03,2,sz002501,sz002501,19.353451971920315,19.353451971920315,2026-02-04,2026-02-05,1,0.0,1.9,6.8421,2.6316,0.5263,-1.0526,0,0,0,1
offensive,lpn_016_same_day_full,final_2026,2026-02-03,3,sz002716,sz002716,19.12691539540713,19.12691539540713,2026-02-04,2026-02-05,1,-2.4627,15.05,9.6346,2.5914,-7.6412,-7.6412,0,1,1,0
offensive,lpn_016_same_day_full,final_2026,2026-02-04,1,sh600683,sh600683,13.75748800931318,13.75748800931318,2026-02-05,2026-02-06,1,0.1667,6.01,9.817,9.817,0.6656,-0.8319,0,0,0,1
offensive,lpn_016_same_day_full,final_2026,2026-02-04,2,sh603778,sh603778,13.405710526773577,13.405710526773577,2026-02-05,2026-02-06,1,2.9666,16.66,5.042,0.8403,-3.0612,-12.605,0,1,1,0
offensive,lpn_016_same_day_full,final_2026,2026-02-04,3,sh603103,sh603103,13.322593282034429,13.322593282034429,2026-02-05,2026-02-06,1,0.0347,28.79,9.9687,9.9687,16.0125,0.0,0,0,0,1
offensive,lpn_016_same_day_full,final_2026,2026-02-05,1,sz002830,sz002830,14.039532745109085,14.039532745109085,2026-02-06,2026-02-09,1,-10.0144,25.07,22.2577,22.2577,34.5034,0.0,0,0,0,1
offensive,lpn_016_same_day_full,final_2026,2026-02-05,2,sz000056,sz000056,13.875191448250794,13.875191448250794,2026-02-06,2026-02-09,1,1.9324,2.11,8.0569,8.0569,3.7915,-0.4739,0,0,0,1
offensive,lpn_016_same_day_full,final_2026,2026-02-05,3,sz002985,sz002985,13.766036869455895,13.766036869455895,2026-02-06,2026-02-09,1,-2.0864,45.99,1.4134,-3.8487,-5.6317,-6.8058,0,1,1,0
offensive,lpn_016_same_day_full,final_2026,2026-02-06,1,sh603172,sh603172,14.403473336636317,14.403473336636317,2026-02-09,2026-02-10,1,-1.7706,24.41,9.7911,8.603,5.5715,-1.7616,0,0,0,1
offensive,lpn_016_same_day_full,final_2026,2026-02-06,2,sz000995,sz000995,14.386020618565507,14.386020618565507,2026-02-09,2026-02-10,1,-1.3274,17.84,8.7444,5.3812,-4.5404,-5.1009,0,1,1,0
offensive,lpn_016_same_day_full,final_2026,2026-02-06,3,sz002519,sz002519,14.145121871245097,14.145121871245097,2026-02-09,2026-02-10,1,2.8361,9.79,1.1236,-3.6772,1.0215,-5.7201,0,0,1,0
offensive,lpn_016_same_day_full,final_2026,2026-02-09,1,sz000056,sz000056,14.739501893853364,14.739501893853364,2026-02-10,2026-02-11,1,2.2831,2.24,7.5893,7.5893,-3.125,-3.125,0,1,1,0
offensive,lpn_016_same_day_full,final_2026,2026-02-09,2,sh603959,sh603959,14.509611796849724,14.509611796849724,2026-02-10,2026-02-11,1,-2.0202,6.79,6.9219,1.9146,3.0928,-0.5891,0,0,0,1
offensive,lpn_016_same_day_full,final_2026,2026-02-09,3,sh600814,sh600814,14.340966029644278,14.340966029644278,2026-02-10,2026-02-11,1,-2.0542,10.49,0.0953,-8.103,-12.6787,-13.0601,0,1,1,0
offensive,lpn_016_same_day_full,final_2026,2026-02-10,1,sz003018,sz003018,14.123089017442465,14.123089017442465,2026-02-11,2026-02-12,1,-1.9159,20.99,12.1486,12.1486,6.6222,-3.3826,0,0,1,0
offensive,lpn_016_same_day_full,final_2026,2026-02-10,2,sz002099,sz002099,13.553311688857892,13.553311688857892,2026-02-11,2026-02-12,1,1.5513,8.51,2.1152,-3.6428,-2.5852,-5.9929,0,1,1,0
offensive,lpn_016_same_day_full,final_2026,2026-02-10,3,sz002830,sz002830,13.445349387013485,13.445349387013485,2026-02-11,2026-02-12,1,-9.3506,27.92,4.7636,-0.7163,-10.6375,-10.6375,0,1,1,0
offensive,lpn_016_same_day_full,final_2026,2026-02-11,1,sh603466,sh603466,14.506911744592506,14.506911744592506,2026-02-12,2026-02-13,1,-2.305,11.02,5.0817,-3.6298,5.9891,-4.6279,0,0,1,0
offensive,lpn_016_same_day_full,final_2026,2026-02-11,2,sz001330,sz001330,14.484728202233782,14.484728202233782,2026-02-12,2026-02-13,1,-10.0,12.06,0.0,0.0,5.8872,-10.0332,1,0,1,0
offensive,lpn_016_same_day_full,final_2026,2026-02-11,3,sh600683,sh600683,13.447038829232739,13.447038829232739,2026-02-12,2026-02-13,1,-4.0222,6.92,4.0462,0.1445,-3.0347,-5.3468,0,1,1,0
offensive,lpn_016_same_day_full,final_2026,2026-02-12,1,sz001330,sz001330,17.279230138976693,17.279230138976693,2026-02-13,2026-02-23,1,-10.0332,10.85,20.4608,17.6959,23.5023,0.0,0,0,0,1
offensive,lpn_016_same_day_full,final_2026,2026-02-12,2,sz002759,sz002759,17.251176565421716,17.251176565421716,2026-02-13,2026-02-23,1,-9.909,35.64,10.8586,6.6218,23.3446,-0.0561,0,0,0,1
offensive,lpn_016_same_day_full,final_2026,2026-02-12,3,sh603103,sh603103,17.12798004996398,17.12798004996398,2026-02-13,2026-02-23,1,-9.777,29.53,20.7586,18.1849,23.1629,0.0,0,0,0,1
offensive,lpn_016_same_day_full,final_2026,2026-02-13,1,sh600589,sh600589,15.957398266384029,15.957398266384029,2026-02-23,2026-02-24,1,-4.4731,12.6,0.0,0.0,-5.6349,-5.7937,1,1,1,0
offensive,lpn_016_same_day_full,final_2026,2026-02-13,2,sh600397,sh600397,15.745723797203144,15.745723797203144,2026-02-23,2026-02-24,1,-23.0471,11.92,9.1443,9.1443,42.953,-1.1745,0,0,0,1
offensive,lpn_016_same_day_full,final_2026,2026-02-13,3,sz002323,sz002323,15.190103033655111,15.190103033655111,2026-02-23,2026-02-24,1,-2.5424,2.3,3.4783,3.4783,-2.6087,-6.087,0,1,1,0
offensive,lpn_016_same_day_full,final_2026,2026-02-24,1,sz001330,sz001330,17.499403602980273,17.499403602980273,2026-02-25,2026-02-26,1,-10.0087,10.34,4.2553,0.0,-9.9613,-9.9613,0,1,1,0
offensive,lpn_016_same_day_full,final_2026,2026-02-24,2,sz002326,sz002326,16.812012111839724,16.812012111839724,2026-02-25,2026-02-26,1,-3.4376,25.0,6.0,3.12,0.48,-1.16,0,0,0,1
offensive,lpn_016_same_day_full,final_2026,2026-02-24,3,sh605287,sh605287,16.225227648654503,16.225227648654503,2026-02-25,2026-02-26,1,-4.3622,52.18,1.7248,-0.5366,1.9548,-3.2196,0,0,1,0
offensive,lpn_016_same_day_full,final_2026,2026-02-25,1,sh605006,sh605006,16.55652082286095,16.55652082286095,2026-02-26,2026-02-27,1,-2.9935,10.37,9.8361,7.0395,2.3144,-0.0964,0,0,0,1
offensive,lpn_016_same_day_full,final_2026,2026-02-25,2,sh605033,sh605033,15.785073501357287,15.785073501357287,2026-02-26,2026-02-27,1,-9.0693,26.77,3.8476,-0.9712,-6.9854,-8.2555,0,1,1,0
offensive,lpn_016_same_day_full,final_2026,2026-02-25,3,sh600397,sh600397,15.23587878641457,15.23587878641457,2026-02-26,2026-02-27,1,2.1345,19.14,6.7921,2.2466,12.4869,-0.5747,0,0,0,1
offensive,lpn_016_same_day_full,final_2026,2026-02-26,1,sh600397,sh600397,15.370537071979202,15.370537071979202,2026-02-27,2026-03-02,1,0.9709,19.76,8.9575,8.9575,8.8057,-1.9231,0,0,0,1
offensive,lpn_016_same_day_full,final_2026,2026-02-26,2,sh605289,sh605289,15.202220329082294,15.202220329082294,2026-02-27,2026-03-02,1,0.6912,117.99,6.7887,5.0089,11.3145,-3.1698,0,0,1,0
offensive,lpn_016_same_day_full,final_2026,2026-02-26,3,sh600545,sh600545,14.745040138276423,14.745040138276423,2026-02-27,2026-03-02,1,0.0,3.41,3.2258,0.2933,-1.7595,-4.1056,0,1,1,0
offensive,lpn_016_same_day_full,final_2026,2026-02-27,1,sz000826,sz000826,15.604988536302253,15.604988536302253,2026-03-02,2026-03-03,1,-9.9644,2.53,0.0,0.0,-3.5573,-4.3478,1,1,1,0
offensive,lpn_016_same_day_full,final_2026,2026-02-27,2,sz002470,sz002470,15.502532811208656,15.502532811208656,2026-03-02,2026-03-03,1,8.0645,3.35,1.791,-13.1343,-16.7164,-19.403,0,1,1,0
offensive,lpn_016_same_day_full,final_2026,2026-02-27,3,sh600078,sh600078,14.383311226796602,14.383311226796602,2026-03-02,2026-03-03,1,-1.3418,13.97,2.219,-5.3686,-12.7416,-13.0279,0,1,1,0
offensive,lpn_016_same_day_full,final_2026,2026-03-02,1,sh600481,sh600481,16.784545731832214,16.784545731832214,2026-03-03,2026-03-04,1,-2.9656,8.18,0.978,-7.0905,-7.335,-10.0244,0,1,1,0
offensive,lpn_016_same_day_full,final_2026,2026-03-02,2,sz000826,sz000826,15.541405607546503,15.541405607546503,2026-03-03,2026-03-04,1,-0.7905,2.51,5.9761,-2.7888,-5.1793,-12.3506,0,1,1,0
offensive,lpn_016_same_day_full,final_2026,2026-03-02,3,sz002470,sz002470,12.180991444582274,12.180991444582274,2026-03-03,2026-03-04,1,1.3746,2.95,4.7458,-5.4237,-4.4068,-12.5424,0,1,1,0
offensive,lpn_016_same_day_full,final_2026,2026-03-03,1,sz000852,sz000852,12.818803204505173,12.818803204505173,2026-03-04,2026-03-05,1,-2.5612,8.75,4.9143,3.0857,3.7714,-2.8571,0,0,0,1
offensive,lpn_016_same_day_full,final_2026,2026-03-03,2,sz001896,sz001896,12.778974109622649,12.778974109622649,2026-03-04,2026-03-05,1,0.2259,13.31,9.7671,7.1375,8.4899,0.0,0,0,0,1
offensive,lpn_016_same_day_full,final_2026,2026-03-03,3,sh600256,sh600256,12.738913535320782,12.738913535320782,2026-03-04,2026-03-05,1,-0.4213,7.09,2.2567,-2.9619,-4.6544,-9.591,0,1,1,0
offensive,lpn_016_same_day_full,final_2026,2026-03-04,1,sz001896,sz001896,13.46842544492074,13.46842544492074,2026-03-05,2026-03-06,1,0.2805,14.3,4.4755,0.979,11.049,-5.5245,0,0,1,0
offensive,lpn_016_same_day_full,final_2026,2026-03-04,2,sz002389,sz002389,13.45283375516136,13.45283375516136,2026-03-05,2026-03-06,1,-2.6416,28.01,6.5691,4.6055,-1.4281,-3.7487,0,1,1,0
offensive,lpn_016_same_day_full,final_2026,2026-03-04,3,sz000010,sz000010,13.340322639643375,13.340322639643375,2026-03-05,2026-03-06,1,3.3937,4.57,0.0,-5.4705,-3.5011,-8.3151,1,1,1,0
offensive,lpn_016_same_day_full,final_2026,2026-03-05,1,sz002178,sz002178,13.96528145636641,13.96528145636641,2026-03-06,2026-03-09,1,-2.9412,6.6,5.9091,3.7879,5.0,0.0,0,0,0,1
offensive,lpn_016_same_day_full,final_2026,2026-03-05,2,sh600236,sh600236,13.81682339819438,13.81682339819438,2026-03-06,2026-03-09,1,-6.6265,10.85,3.9631,0.9217,-4.0553,-4.977,0,1,1,0
offensive,lpn_016_same_day_full,final_2026,2026-03-05,3,sz002339,sz002339,13.504318351181873,13.504318351181873,2026-03-06,2026-03-09,1,2.2853,12.98,2.4653,0.8475,1.772,-3.9291,0,0,1,0
offensive,lpn_016_same_day_full,final_2026,2026-03-06,1,sz002865,sz002865,13.7248032308926,13.7248032308926,2026-03-09,2026-03-10,1,-5.0,87.4,1.7963,0.0229,4.1419,-3.7185,0,0,1,0
offensive,lpn_016_same_day_full,final_2026,2026-03-06,2,sh600108,sh600108,13.579308246682961,13.579308246682961,2026-03-09,2026-03-10,1,0.1812,5.53,7.5949,-1.8083,7.9566,-6.3291,0,0,1,0
offensive,lpn_016_same_day_full,final_2026,2026-03-06,3,sz000035,sz000035,13.459436262568811,13.459436262568811,2026-03-09,2026-03-10,1,-0.1279,7.81,4.8656,-0.8963,4.0973,-6.402,0,0,1,0
offensive,lpn_016_same_day_full,final_2026,2026-03-09,1,sz002490,sz002490,16.116882512658925,16.116882512658925,2026-03-10,2026-03-11,1,-9.9698,11.92,4.698,0.0,0.755,-7.802,0,0,1,0
offensive,lpn_016_same_day_full,final_2026,2026-03-09,2,sz002498,sz002498,15.648198335693124,15.648198335693124,2026-03-10,2026-03-11,1,0.1004,9.97,1.6048,-3.2096,-5.3159,-6.7202,0,1,1,0
offensive,lpn_016_same_day_full,final_2026,2026-03-09,3,sh600470,sh600470,15.518172800201116,15.518172800201116,2026-03-10,2026-03-11,1,-9.9422,7.79,7.7022,5.5199,11.1682,0.0,0,0,0,1
offensive,lpn_016_same_day_full,final_2026,2026-03-10,1,sz000815,sz000815,15.655754687315357,15.655754687315357,2026-03-11,2026-03-12,1,1.5642,18.18,1.9802,-2.4752,3.6304,-3.6854,0,0,1,0
offensive,lpn_016_same_day_full,final_2026,2026-03-10,2,sh600821,sh600821,15.29003902706447,15.29003902706447,2026-03-11,2026-03-12,1,0.0,9.66,5.7971,2.2774,12.5259,-6.3147,0,0,1,0
