symbol,signal_date,score,pre20_return_pct,pre10_return_pct,pre5_return_pct,drawdown_from_20d_high_pct,close_vs_20d_high_pct,amount,amount_anomaly_20d,signal_return_1d_pct,active_buy_strength,support_pressure_spread,pre20_super_net_ratio,pre20_main_net_ratio,pre10_super_net_ratio,pre10_main_net_ratio,pre20_super_positive_day_ratio,pre20_main_positive_day_ratio,pre5_order_available_ratio,trend_score,fund_score,repair_score,liquidity_score,rank,strategy_name,entry_signal_date,entry_date,gross_entry_price,exit_signal_date,exit_date,gross_exit_price,return_pct,net_return_pct,max_runup_pct,max_drawdown_pct,holding_days,exit_reason,final_cum_super_amount,final_cum_main_amount,final_cum_super_ratio,final_cum_main_ratio,final_super_peak_drawdown_pct,final_super_decline_streak,rule,future_days_available,is_mature_trade
sz002913,2026-03-06,80.39,22.19,14.21,-1.25,-20.75,5.36,1023563205.1599998,3.4295794446968624,10.002070822116371,9.662496121530666,0.7687290912601763,0.02363,0.03811,0.03121,0.04898,0.45,0.7,0.8,65.5,96.68,67.58,100.0,1,趋势中继原型,2026-03-06,2026-03-09,52.0,2026-03-10,2026-03-11,52.8,1.54,1.03,4.81,-1.52,2,violent_super_outflow,-24590850.46,44748904.43,-0.01286,0.02341,171.55,1,no_early,32,True
sz002380,2026-03-06,77.85,24.8,15.78,12.43,-19.67,1.73,889003813.9399999,3.1406542606864907,4.62633451957295,6.831933423414895,-0.0412645616416622,0.03068,0.0583,0.04051,0.07122,0.6,0.8,0.8,70.26,100.0,50.35,91.88,2,趋势中继原型,2026-03-06,2026-03-09,36.7,2026-03-13,2026-03-16,37.5,2.18,1.67,17.17,-1.63,5,cum_super_peak_dd_20pct_3d,-43638251.22,-105103223.33,-0.01338,-0.03223,244.95,3,no_early,32,True
sh603826,2026-03-06,73.81,34.43,19.67,6.43,-20.88,2.88,510526677.2000001,1.7690859144981916,8.537693006357848,6.708783601249962,-0.1284511797888081,0.03857,0.04199,0.02805,0.05117,0.55,0.45,0.8,86.12,87.14,47.31,56.49,3,趋势中继原型,2026-03-06,2026-03-09,23.89,2026-03-17,2026-03-18,23.5,-1.63,-2.12,10.34,-4.27,7,cum_super_peak_dd_20pct_3d,13426146.33,99280448.45,0.0063,0.04656,75.49,3,no_early,32,True
sz002531,2026-03-06,73.72,32.53,10.25,3.06,-13.49,-0.74,579661481.6999999,0.941478312249412,2.301054650047951,3.873726683399184,-0.0852707400447578,0.05582,0.04752,0.05539,0.05086,0.85,0.7,0.8,75.26,100.0,50.96,33.96,4,趋势中继原型,2026-03-06,2026-03-09,10.48,2026-03-20,2026-03-23,11.07,5.63,5.1,27.86,-3.63,10,cum_super_peak_dd_20pct_3d,121171009.54,97075805.79,0.01112,0.00891,54.4,3,no_early,32,True
sh600590,2026-03-06,73.69,31.93,14.03,-3.1,-21.53,1.57,431605470.15,0.3737069301995753,9.99320190346702,38.674402213203734,1.2831153552283123,0.04409,0.03543,0.00421,0.00339,0.55,0.6,0.8,77.87,91.43,65.96,18.41,5,趋势中继原型,2026-03-06,2026-03-09,15.77,2026-03-13,2026-03-16,14.6,-7.42,-7.88,9.07,-9.45,5,hard_stop_8pct,-127179641.49,-383504369.29,-0.01704,-0.05139,313.56,3,no_early,32,True
sh600468,2026-03-06,71.92,19.08,17.28,9.9,-15.67,2.11,1580979449.5800002,4.285151308831532,2.1052631578947434,-9.942022265485909,0.0058609631152771,0.06944,0.04918,0.101,0.07938,0.65,0.35,0.8,64.25,95.71,36.59,100.0,6,趋势中继原型,2026-03-06,2026-03-09,8.54,2026-03-27,2026-03-30,8.96,4.92,4.39,21.78,-4.68,15,cum_super_peak_dd_20pct_3d,109325509.96,-113380790.68,0.00705,-0.00731,56.87,3,no_early,32,True
sh603688,2026-03-06,70.6,33.33,18.82,8.13,-21.15,1.04,2287841958.84,1.972828672938835,1.0369532428356143,-5.295552869894422,-0.0519773961092548,0.038,0.03443,0.02095,0.0249,0.6,0.6,0.8,83.94,90.93,14.74,99.09,7,趋势中继原型,2026-03-06,2026-03-09,51.41,2026-03-13,2026-03-16,47.9,-6.83,-7.29,7.47,-6.32,5,cum_super_peak_dd_20pct_3d,-221415066.17,-286309904.27,-0.03365,-0.04351,386.25,3,no_early,32,True
sh600150,2026-03-06,68.62,15.56,6.63,2.68,-11.99,-0.87,3824772583.549999,1.0003341296643486,0.4385964912280826,2.029927002037283,-0.2583027903800295,0.03445,0.04335,0.03417,0.04281,0.65,0.75,0.8,50.21,99.52,48.22,66.68,8,趋势中继原型,2026-03-06,2026-03-09,38.64,2026-03-13,2026-03-16,35.59,-7.89,-8.35,0.36,-9.21,5,hard_stop_8pct,-1869081216.13,-2626022985.6,-0.11633,-0.16344,0.0,4,no_early,32,True
sz002937,2026-03-06,66.33,15.1,8.07,6.77,-15.27,0.25,247025019.45,0.967292929356938,3.4795215657847045,9.436518212568451,0.069319163654457,0.0157,0.00751,0.03731,0.03208,0.65,0.45,0.8,50.91,93.16,69.64,10.48,9,趋势中继原型,2026-03-06,2026-03-09,27.99,2026-03-10,2026-03-11,28.2,0.75,0.25,7.18,-4.75,2,violent_super_outflow,-25128211.54,-21709842.17,-0.03486,-0.03012,282.98,1,no_early,32,True
sz002126,2026-03-06,65.64,39.01,10.16,5.19,-14.47,3.68,2102625567.55,1.3018014053009968,5.908736349453991,4.6996793725447645,-0.177547517999123,0.00601,0.01783,-0.00697,0.01202,0.45,0.6,0.8,83.51,51.04,60.22,76.73,10,趋势中继原型,2026-03-06,2026-03-09,52.1,2026-03-12,2026-03-13,47.2,-9.4,-9.86,6.53,-9.4,4,hard_stop_8pct,-228285684.89,-533397383.11,-0.0342,-0.0799,0.0,2,no_early,32,True
sh600468,2026-03-09,75.12,21.25,20.25,11.92,-20.77,-0.66,1345487442.52,3.2056170618731277,3.550973654066425,0.2418400415469968,0.0151390374939875,0.03612,0.01888,0.04756,0.03283,0.6,0.35,1.0,69.46,89.53,51.77,100.0,1,趋势中继原型,2026-03-09,2026-03-10,8.82,2026-03-27,2026-03-30,8.96,1.59,1.08,17.91,-7.71,14,cum_super_peak_dd_20pct_3d,113284436.73,-116634718.07,0.00799,-0.00823,56.0,3,no_early,31,True
sz002261,2026-03-09,75.05,25.81,23.26,8.99,-19.13,10.01,13505365183.670002,3.6871242784300704,10.012804097311156,1.546020690891531,0.1956443823588618,0.04638,0.02491,0.05621,0.03083,0.4,0.4,1.0,75.33,70.64,70.91,100.0,2,趋势中继原型,2026-03-09,2026-03-10,42.13,2026-03-13,2026-03-16,36.5,-13.36,-13.8,4.58,-13.46,4,hard_stop_8pct,-2325957411.24,-3747839367.51,-0.05642,-0.09091,0.0,3,no_early,31,True
sz002531,2026-03-09,74.57,33.71,11.61,8.11,-15.07,-2.1,513860423.51,0.8496845290980096,0.4686035613870709,1.8883676298163437,0.020054488901108,0.05432,0.04152,0.05075,0.04936,0.85,0.7,1.0,77.8,100.0,54.49,26.08,3,趋势中继原型,2026-03-09,2026-03-10,10.58,2026-03-20,2026-03-23,11.07,4.63,4.11,26.65,-0.47,9,cum_super_peak_dd_20pct_3d,139918411.54,87372231.89,0.01347,0.00841,50.81,3,no_early,31,True
sz002015,2026-03-09,74.22,49.9,25.46,13.93,-21.25,9.99,1776243905.7500002,1.2645450649911572,9.98719590268886,14.328446191207988,2.361268031812922,0.0352,0.00574,0.04121,0.00488,0.5,0.5,1.0,100.0,57.25,66.53,75.48,4,趋势中继原型,2026-03-09,2026-03-10,18.38,2026-03-13,2026-03-16,22.25,21.06,20.45,25.08,-7.13,4,violent_super_outflow,-293225075.11,-1050322696.71,-0.01042,-0.03731,152.17,1,no_early,31,True
sh600989,2026-03-09,73.29,32.18,20.34,8.78,-20.94,5.0,9667763330.87,3.226596274191978,7.020607754104091,4.026485596177402,0.2075981784123165,0.00152,0.02343,0.00042,0.02421,0.55,0.75,1.0,83.52,61.26,67.18,100.0,5,趋势中继原型,2026-03-09,2026-03-10,27.58,2026-03-26,2026-03-27,29.82,8.12,7.58,32.31,0.0,13,cum_super_peak_dd_20pct_3d,434111338.04,-740121308.27,0.00521,-0.00889,59.88,3,no_early,31,True
sz000601,2026-03-09,72.53,20.39,18.76,9.84,-16.94,9.93,1418735557.81,5.0152660818055645,9.934853420195443,9.930167511094927,1.1833506987669629,0.02612,0.00184,0.03892,0.00724,0.6,0.5,1.0,67.25,67.14,75.42,100.0,6,趋势中继原型,2026-03-09,2026-03-10,6.59,2026-03-30,2026-03-31,7.33,11.23,10.67,36.57,-7.28,15,cum_super_peak_dd_20pct_3d,123866010.36,-437365271.0,0.00586,-0.02071,77.05,3,no_early,31,True
sh600075,2026-03-09,70.21,25.7,7.63,2.86,-13.21,0.7,990383497.6000004,3.2841959987450613,0.6954102920723182,-4.691609166812512,-0.0508409362151309,0.02147,0.05791,0.03812,0.0915,0.4,0.65,1.0,64.14,95.71,30.16,99.3,7,趋势中继原型,2026-03-09,2026-03-10,6.88,2026-03-16,2026-03-17,7.3,6.1,5.58,18.17,-2.76,5,cum_super_peak_dd_20pct_3d,-107049347.97,-80607959.79,-0.02912,-0.02193,509.83,3,no_early,31,True
sz002300,2026-03-09,68.68,20.92,15.73,7.68,-18.91,3.67,732484395.3799999,1.4232818198746178,9.980988593155905,34.689741263113056,2.045089113813635,0.03191,0.02063,0.01182,0.00585,0.55,0.4,1.0,65.23,71.87,71.37,61.2,8,趋势中继原型,2026-03-09,2026-03-10,11.58,2026-03-13,2026-03-16,10.49,-9.41,-9.86,7.51,-10.36,4,hard_stop_8pct,-117339875.32,-441799257.33,-0.01983,-0.07465,0.0,3,no_early,31,True
sh605286,2026-03-09,68.34,13.4,10.94,7.16,-10.52,7.67,588514050.76,7.549011007578585,7.672393504353958,8.032162768069107,0.0098083583434338,0.05636,0.0399,0.08066,0.06708,0.3,0.4,1.0,51.28,74.29,79.86,69.89,9,趋势中继原型,2026-03-09,2026-03-10,45.99,2026-03-13,2026-03-16,47.8,3.94,3.42,10.89,-2.33,4,cum_super_peak_dd_20pct_3d,-15445252.67,-105711729.73,-0.00912,-0.06243,48776.62,3,no_early,31,True
sh600396,2026-03-09,67.87,20.79,16.19,10.91,-15.03,-0.82,654348782.05,5.45524152891102,-0.819672131147553,2.3294428137004246,0.03993362971982,0.04488,0.03729,0.07033,0.05152,0.35,0.45,1.0,65.47,78.57,53.04,74.71,10,趋势中继原型,2026-03-09,2026-03-10,3.69,2026-03-27,2026-03-30,8.47,129.54,128.39,157.18,-2.98,14,cum_super_peak_dd_20pct_3d,84270889.81,-490129516.0,0.00503,-0.02926,76.73,3,no_early,31,True
sz002384,2026-03-10,82.5,27.55,24.5,3.54,-20.96,9.49,9450955292.660002,1.5149757500614385,9.995928338762216,4.327317040930495,0.4579495504027349,0.03602,0.03195,0.02544,0.03156,0.75,0.7,1.0,77.56,97.33,67.13,83.83,1,趋势中继原型,2026-03-10,2026-03-11,109.19,2026-03-19,2026-03-20,117.07,7.22,6.68,10.36,-7.32,7,cum_super_peak_dd_20pct_3d,-1489338561.06,-3274408854.43,-0.02017,-0.04434,959.87,3,no_early,30,True
sz002730,2026-03-10,78.58,20.79,15.14,10.43,-14.55,3.91,1104549423.99,4.075286063688939,3.9123630672926346,4.827088527863179,-0.0074301903398343,0.03548,0.05284,0.03873,0.06486,0.55,0.65,1.0,64.53,95.71,62.88,100.0,2,趋势中继原型,2026-03-10,2026-03-11,19.92,2026-03-16,2026-03-17,19.49,-2.16,-2.65,1.91,-7.08,4,cum_super_peak_dd_20pct_3d,-22361286.0,7785284.58,-0.01085,0.00378,1256.32,3,no_early,30,True
sh603138,2026-03-10,73.66,35.25,11.28,12.57,-17.87,-0.45,1398411515.87,1.836064960528287,3.5637612709317423,-3.871448507510216,0.0345618118139788,0.04406,0.03419,0.01638,-0.00057,0.55,0.55,1.0,79.68,86.43,40.21,94.54,3,趋势中继原型,2026-03-10,2026-03-11,23.49,2026-03-13,2026-03-16,20.33,-13.45,-13.88,1.75,-15.07,3,hard_stop_8pct,-107163855.7,-165095378.58,-0.05337,-0.08222,0.0,2,no_early,30,True
sz002733,2026-03-10,69.27,17.43,18.08,5.5,-21.95,-2.92,1457662556.3500004,3.2552477127770407,4.283290924512295,12.069050289013411,0.5021365346262292,0.02652,0.0246,0.03749,0.0393,0.2,0.4,1.0,61.11,74.29,59.74,100.0,4,趋势中继原型,2026-03-10,2026-03-11,24.99,2026-03-12,2026-03-13,25.22,0.92,0.42,8.24,-3.52,2,violent_super_outflow,395043750.51,216817640.07,0.10029,0.05505,22.09,1,no_early,30,True
sh603688,2026-03-10,69.22,25.26,4.74,5.04,-18.37,-2.28,1540122753.99,1.2350389029907545,6.781654253234004,8.866957029639899,-0.1223259490595274,0.03695,0.02524,0.02873,0.01525,0.65,0.6,1.0,60.47,87.17,52.48,74.5,5,趋势中继原型,2026-03-10,2026-03-11,54.22,2026-03-13,2026-03-16,47.9,-11.66,-12.1,1.9,-11.18,3,hard_stop_8pct,-298764515.61,-358998676.79,-0.0828,-0.09949,0.0,2,no_early,30,True
sz002531,2026-03-10,68.25,24.8,10.63,3.88,-15.07,-0.73,656450851.45,1.1138225756701294,1.399253731343264,-0.8591610365866913,0.0095953068323193,0.05315,0.04209,0.0453,0.06024,0.8,0.7,1.0,65.66,100.0,36.09,45.32,6,趋势中继原型,2026-03-10,2026-03-11,10.96,2026-03-20,2026-03-23,11.07,1.0,0.5,22.26,-2.37,8,cum_super_peak_dd_20pct_3d,143661131.74,93012201.83,0.01476,0.00956,50.15,3,no_early,30,True
sh600396,2026-03-10,68.21,19.02,13.08,10.67,-17.51,2.92,660757165.8000001,4.36725149194949,6.887052341597788,6.441500176311823,-0.1234909785673036,0.0288,0.03474,0.04093,0.04183,0.3,0.5,1.0,60.42,82.86,54.25,75.18,7,趋势中继原型,2026-03-10,2026-03-11,3.8,2026-03-19,2026-03-20,6.09,60.26,59.46,49.74,-4.74,7,violent_super_outflow,212085583.29,96516260.22,0.05044,0.02295,33.93,1,no_early,30,True
sz002432,2026-03-10,67.56,22.23,12.88,-0.38,-18.62,1.82,2131581732.12,1.953628610431119,5.744384814152248,5.2819610387645,0.0126259716221313,0.03441,0.01252,0.04286,0.01939,0.35,0.45,1.0,64.37,64.91,62.73,98.45,8,趋势中继原型,2026-03-10,2026-03-11,53.11,2026-03-12,2026-03-13,58.63,10.39,9.84,15.42,-1.15,2,violent_super_outflow,107181497.84,-24308895.41,0.02015,-0.00457,66.49,1,no_early,30,True
sh600645,2026-03-10,66.99,22.23,18.01,15.28,-19.42,0.35,602665677.19,1.7892011594363104,1.8512504059759571,2.4666559358935203,-0.0294721790575775,0.02777,0.02917,0.03646,0.03949,0.5,0.45,1.0,68.95,82.86,43.65,63.9,9,趋势中继原型,2026-03-10,2026-03-11,31.23,2026-04-03,2026-04-07,27.99,-10.37,-10.82,5.64,-9.0,18,hard_stop_8pct,-132570080.97,-3085368.38,-0.01117,-0.00026,0.0,1,no_early,30,True
sz001216,2026-03-10,66.73,12.55,11.63,8.91,-15.26,2.25,507242992.25000006,2.5179442283237785,6.03700097370985,13.726053060124844,0.0040817088685962,0.02905,0.00795,0.0432,0.0309,0.5,0.3,1.0,50.81,79.27,69.39,63.94,10,趋势中继原型,2026-03-10,2026-03-11,21.56,2026-03-19,2026-03-20,19.44,-9.83,-10.28,4.78,-11.87,7,hard_stop_8pct,-11970624.98,-34547402.94,-0.00862,-0.02489,915.31,1,no_early,30,True
sh603588,2026-03-11,83.0,43.38,24.12,13.01,-21.73,4.06,1648987226.4599998,2.048277315575941,4.272915230875274,12.38049484641975,0.0689760319151621,0.01788,0.03205,0.01814,0.03051,0.65,0.7,1.0,97.92,82.67,58.77,100.0,1,趋势中继原型,2026-03-11,2026-03-12,15.12,2026-03-19,2026-03-20,14.11,-6.68,-7.15,8.73,-7.08,6,cum_super_peak_dd_20pct_3d,-332046958.88,-576063588.68,-0.03613,-0.06268,443.24,3,no_early,29,True
sh601016,2026-03-11,77.86,15.09,14.38,12.96,-16.84,6.05,2183191611.7399993,3.7031481144580463,10.10928961748634,19.787738127378283,0.1248891249232555,0.04046,0.0386,0.0386,0.03956,0.5,0.6,1.0,56.53,91.43,75.62,100.0,2,趋势中继原型,2026-03-11,2026-03-12,4.23,2026-03-13,2026-03-16,4.39,3.78,3.26,12.29,-1.89,2,violent_super_outflow,-489050841.75,-992963666.46,-0.05469,-0.11105,216.1,1,no_early,29,True
sz002432,2026-03-11,72.7,28.47,18.46,4.33,-19.4,8.98,2423736024.13,2.021653086528122,10.000000000000009,14.12984046284204,1.1934323330150136,0.03555,0.01616,0.03467,0.01672,0.4,0.45,1.0,77.37,62.58,70.34,100.0,3,趋势中继原型,2026-03-11,2026-03-12,60.18,2026-03-13,2026-03-16,56.23,-6.56,-7.03,1.86,-9.84,2,hard_stop_8pct,-393689309.37,-585265872.56,-0.07663,-0.11392,0.0,1,no_early,29,True
sz002730,2026-03-11,72.11,24.34,17.45,12.67,-18.72,-0.64,730734433.0,2.436011893805886,1.2550200803212783,0.2074968595328243,-0.1130870809806221,0.0382,0.0519,0.04243,0.06019,0.6,0.65,1.0,71.16,95.71,36.93,80.3,4,趋势中继原型,2026-03-11,2026-03-12,19.96,2026-03-23,2026-03-24,22.78,14.13,13.56,19.64,-7.26,8,cum_super_peak_dd_20pct_3d,-10817214.36,73608253.73,-0.00208,0.01418,149.8,3,no_early,29,True
sh603301,2026-03-11,71.93,30.5,2.02,0.8,-9.38,1.43,539552903.49,1.2451193529944635,5.07048410009836,2.188886576943218,-0.2019446562240943,0.0226,0.01694,0.0119,0.05097,0.5,0.7,1.0,65.3,89.15,68.08,41.15,5,趋势中继原型,2026-03-11,2026-03-12,98.0,2026-03-23,2026-03-24,90.72,-7.43,-7.89,0.0,-10.0,8,hard_stop_8pct,6480636.88,239222465.78,0.00271,0.09989,29.19,0,no_early,29,True
sz000839,2026-03-11,71.33,25.69,-3.98,14.56,-19.36,5.57,2213994730.9,3.2926913610646236,9.944751381215466,9.807390914689918,1.7343636569988912,0.06094,0.02907,0.07219,0.03041,0.5,0.35,1.0,53.76,78.84,70.43,100.0,6,趋势中继原型,2026-03-11,2026-03-12,4.17,2026-03-13,2026-03-16,3.81,-8.63,-9.09,2.16,-13.19,2,hard_stop_8pct,-588808176.69,-570277458.66,-0.14992,-0.1452,0.0,1,no_early,29,True
sz000545,2026-03-11,71.2,17.97,1.75,2.35,-16.4,1.32,506014319.61,1.2495692375204506,10.057471264367823,35.029264987325675,1.889409183631146,0.06272,0.04054,0.06232,0.04251,0.65,0.5,1.0,48.95,95.71,76.53,38.84,7,趋势中继原型,2026-03-11,2026-03-12,4.16,2026-03-18,2026-03-19,3.82,-8.17,-8.63,4.09,-12.5,5,hard_stop_8pct,105028081.23,-77119885.45,0.02301,-0.01689,6.37,1,no_early,29,True
sh603115,2026-03-11,70.17,31.69,12.4,6.7,-16.19,0.59,510267313.0,1.548536892532956,0.5937499999999929,3.286465068947109,-0.0516463387887046,0.03729,0.03343,0.01639,0.00287,0.6,0.6,1.0,76.1,90.05,43.62,49.12,8,趋势中继原型,2026-03-11,2026-03-12,32.51,2026-04-03,2026-04-07,42.0,29.19,28.55,48.72,-9.23,17,cum_super_peak_dd_20pct_3d,160198971.09,74316161.13,0.01871,0.00868,34.34,3,no_early,29,True
sz000967,2026-03-11,70.1,21.05,9.86,9.05,-14.01,7.23,1109645772.22,3.498922199287783,7.840909090909087,2.550932501943322,0.5291940987484585,0.00134,0.02355,-0.00394,0.04192,0.55,0.6,1.0,60.15,61.98,81.45,100.0,9,趋势中继原型,2026-03-11,2026-03-12,9.68,2026-03-16,2026-03-17,8.89,-8.16,-8.62,0.21,-9.81,3,hard_stop_8pct,-73854047.97,-76372030.05,-0.04686,-0.04845,0.0,0,no_early,29,True
sz002531,2026-03-11,69.89,23.52,10.81,4.82,-14.42,-2.21,616982129.13,1.040620791889896,1.6559337626494974,6.873658538505946,-0.1634249250333714,0.05162,0.04395,0.03664,0.04844,0.75,0.7,1.0,63.78,100.0,47.02,39.99,10,趋势中继原型,2026-03-11,2026-03-12,10.99,2026-03-16,2026-03-17,12.0,9.19,8.65,21.93,-2.64,3,violent_super_outflow,155832248.32,104360919.93,0.03751,0.02512,42.64,1,no_early,29,True
sh603629,2026-03-12,77.7,46.32,18.7,9.27,-21.82,-2.19,3015817963.3599997,1.3507415739351043,1.6943784639746662,6.742354617897988,0.0132967973422778,0.02635,0.01675,0.03151,0.03712,0.5,0.55,1.0,98.48,84.09,43.57,78.36,1,趋势中继原型,2026-03-12,2026-03-13,62.34,2026-03-20,2026-03-23,58.67,-5.89,-6.36,15.3,-9.21,6,violent_super_outflow,46951355.17,-187941649.8,0.00415,-0.01661,90.91,1,no_early,28,True
sz000833,2026-03-12,76.66,44.77,16.31,15.0,-21.59,-4.6,2299209109.05,1.7040556272022944,0.181686046511631,3.316733361042971,0.0220312843536576,0.03317,0.03058,0.02671,0.02736,0.6,0.55,1.0,91.53,85.96,40.41,90.14,2,趋势中继原型,2026-03-12,2026-03-13,28.17,2026-03-18,2026-03-19,27.35,-2.91,-3.4,7.6,-8.98,4,cum_super_peak_dd_20pct_3d,61807088.92,-135287076.28,0.00977,-0.02139,53.42,3,no_early,28,True
sz002531,2026-03-12,75.16,28.04,6.45,5.94,-14.42,-0.09,918267130.88,1.49756825522059,2.1719457013574583,4.970783609150544,-0.0657254459736151,0.04834,0.04664,0.03363,0.04773,0.75,0.7,1.0,66.1,100.0,50.42,77.27,3,趋势中继原型,2026-03-12,2026-03-13,11.5,2026-03-16,2026-03-17,12.0,4.35,3.83,16.52,-1.65,2,violent_super_outflow,161021542.92,58715847.9,0.04976,0.01814,41.84,1,no_early,28,True
sz000545,2026-03-12,74.95,32.99,14.33,12.32,-14.62,2.87,1279703230.78,2.7577454735391305,2.872062663185382,-11.158078312654322,-0.2632358949071935,0.08203,0.05957,0.07559,0.05521,0.65,0.5,1.0,79.5,95.71,30.42,100.0,4,趋势中继原型,2026-03-12,2026-03-13,3.93,2026-03-19,2026-03-20,3.42,-12.98,-13.41,10.18,-11.96,5,hard_stop_8pct,110811780.22,31876424.82,0.02897,0.00833,19.52,2,no_early,28,True
sh603936,2026-03-12,73.27,29.58,14.65,17.35,-16.73,1.3,2185213399.8599997,3.658611049929141,1.2970168612191912,-2.9717280195225086,0.0276691625421449,0.04362,0.02751,0.05447,0.04192,0.6,0.4,1.0,75.4,91.43,34.61,100.0,5,趋势中继原型,2026-03-12,2026-03-13,15.3,2026-03-18,2026-03-19,14.25,-6.86,-7.33,3.73,-7.06,4,cum_super_peak_dd_20pct_3d,-82836240.46,-184511874.37,-0.02111,-0.04701,576.95,3,no_early,28,True
sh601330,2026-03-12,71.88,16.41,15.13,12.5,-14.58,10.04,950455220.4000002,7.356248236241446,10.03584229390684,3.419587758834304,0.199150180458097,0.04293,0.01128,0.07214,0.05276,0.35,0.25,1.0,58.89,70.0,80.28,96.37,6,趋势中继原型,2026-03-12,2026-03-13,9.21,2026-03-31,2026-04-01,8.49,-7.82,-8.28,32.46,-8.9,13,hard_stop_8pct,-162674991.39,-443662000.26,-0.01316,-0.03588,0.0,0,no_early,28,True
sz002150,2026-03-12,71.05,26.89,8.16,10.62,-12.62,9.27,699335542.44,1.1426466304422405,10.00673854447438,11.18451718571285,2.4546313631232,0.02688,0.01388,0.02485,0.02086,0.6,0.5,1.0,66.14,71.95,84.32,49.42,7,趋势中继原型,2026-03-12,2026-03-13,33.0,2026-03-31,2026-04-01,31.66,-4.06,-4.54,19.73,-4.67,13,cum_super_peak_dd_20pct_3d,363511066.46,-238071846.27,0.01756,-0.0115,28.69,4,no_early,28,True
sh603826,2026-03-12,70.99,24.0,17.08,9.58,-20.15,3.79,468052946.51,1.430398945704591,5.636137588064649,11.05246381968771,-0.0599527647443203,0.03376,0.04787,0.02241,0.05863,0.65,0.55,1.0,70.39,94.63,50.17,42.09,8,趋势中继原型,2026-03-12,2026-03-13,25.56,2026-03-17,2026-03-18,23.5,-8.06,-8.52,1.13,-8.84,3,hard_stop_8pct,-41358481.0,-37259195.15,-0.05761,-0.0519,0.0,2,no_early,28,True
sh600075,2026-03-12,69.27,26.83,17.08,14.22,-19.28,0.91,1146418027.4900002,2.990252205215801,4.417670682730934,-7.22945388790329,-0.1910339144871046,0.01959,0.06099,0.02079,0.06341,0.4,0.7,1.0,74.03,87.57,25.66,100.0,9,趋势中继原型,2026-03-12,2026-03-13,7.99,2026-03-16,2026-03-17,7.3,-8.64,-9.09,1.75,-9.89,2,hard_stop_8pct,-77571805.59,-83229060.77,-0.05471,-0.0587,0.0,1,no_early,28,True
sh600328,2026-03-12,68.99,14.91,3.87,7.23,-9.56,4.73,1696080792.17,4.094690283216325,4.728370221327971,10.776999754601256,-0.0402695712405394,0.0194,0.02273,0.02216,0.02666,0.55,0.65,1.0,46.91,77.18,71.61,100.0,10,趋势中继原型,2026-03-12,2026-03-13,10.2,2026-03-26,2026-03-27,9.2,-9.8,-10.25,4.31,-9.41,10,hard_stop_8pct,-90234613.67,-49828354.62,-0.01202,-0.00664,0.0,4,no_early,28,True
sz002531,2026-03-13,85.11,26.43,11.56,5.81,-15.63,7.25,1358291306.76,2.1014748747149907,10.008857395925608,16.7530533904983,1.5313029843292023,0.04467,0.04879,0.02,0.0337,0.7,0.7,1.0,68.59,100.0,78.11,100.0,1,趋势中继原型,2026-03-13,2026-03-16,12.8,2026-03-18,2026-03-19,11.66,-8.91,-9.36,4.69,-14.22,3,hard_stop_8pct,-120592362.7,-188066327.01,-0.02412,-0.03762,0.0,1,no_early,27,True
sz002733,2026-03-13,76.98,29.05,15.99,6.69,-21.11,1.18,1945424342.74,2.717204429816676,6.580996884735213,3.647143691543839,0.2653070624597298,0.06872,0.04858,0.07771,0.05405,0.3,0.45,1.0,75.91,78.57,66.83,100.0,2,趋势中继原型,2026-03-13,2026-03-16,27.27,2026-03-19,2026-03-20,24.8,-9.06,-9.51,9.97,-9.06,4,hard_stop_8pct,29655700.78,-29697636.86,0.00632,-0.00633,44.3,1,no_early,27,True
sh600844,2026-03-13,74.48,25.08,20.49,12.57,-20.3,5.84,1019387880.01,4.066367547465998,5.8375634517766395,4.523633120843826,0.1202843377820003,0.04086,0.02096,0.0493,0.03229,0.4,0.4,1.0,74.39,71.91,67.98,100.0,3,趋势中继原型,2026-03-13,2026-03-16,4.17,2026-03-19,2026-03-20,3.69,-11.51,-11.95,10.07,-11.03,4,hard_stop_8pct,-32000445.52,-34138317.15,-0.01272,-0.01357,0.0,0,no_early,27,True
sz002652,2026-03-13,73.82,28.47,13.29,9.37,-20.3,2.61,579241884.39,3.195311261587675,2.607076350093096,0.5430559727759885,-0.0196981082816827,0.02057,0.05972,0.03078,0.08839,0.45,0.75,1.0,72.76,96.31,45.44,69.21,4,趋势中继原型,2026-03-13,2026-03-16,5.49,2026-03-19,2026-03-20,4.9,-10.75,-11.19,11.84,-12.02,4,hard_stop_8pct,48842366.8,-44269995.22,0.0239,-0.02166,38.44,0,no_early,27,True
sh603115,2026-03-13,72.61,41.88,14.25,10.86,-20.32,-4.6,339291452.0,0.9673281851168708,-0.1244167962674902,3.300147095954543,0.0564720033088249,0.0359,0.03604,0.02834,0.01807,0.6,0.65,1.0,85.97,95.71,46.38,17.23,5,趋势中继原型,2026-03-13,2026-03-16,32.62,2026-03-17,2026-03-18,30.18,-7.48,-7.94,0.8,-8.31,2,hard_stop_8pct,-25660567.6,-17862716.6,-0.04084,-0.02843,0.0,1,no_early,27,True
