trade_date,rank,symbol,name,final_score,model_score,rule_score,entry_date,entry_buyable,entry_gap_pct,max_runup_pct,max_drawdown_pct,close_return_pct
2026-01-12,1,sz002047,sz002047,92.81873332258216,92.81873332258216,16.081467507594894,2026-01-13,1,-0.7672634271099765,24.226804123711343,-1.0309278350515427,8.247422680412386
2026-01-12,2,sh600715,sh600715,92.53635654769774,92.53635654769774,20.770831120049348,2026-01-13,1,0.0,13.362068965517238,-5.603448275862066,6.465517241379337
2026-01-12,3,sh605186,sh605186,92.13866899966057,92.13866899966057,20.997229220158424,2026-01-13,1,1.1984659635666306,15.300805305542408,-0.8053055423969613,5.16342965419232
2026-01-13,1,sz002692,sz002692,95.75166881757131,95.75166881757131,19.709483882243127,2026-01-14,1,0.0,9.962406015037573,-1.3157894736842146,4.135338345864659
2026-01-13,2,sz002498,sz002498,94.5383800902563,94.5383800902563,34.58723007648845,2026-01-14,1,-0.2493765586034868,63.25000000000001,-2.2499999999999964,53.75000000000001
2026-01-13,3,sz002132,sz002132,94.4371580706182,94.4371580706182,31.14287661295454,2026-01-14,1,0.0,19.613259668508288,-1.3812154696132617,4.41988950276242
2026-01-14,1,sz000826,sz000826,100.45454218129518,100.45454218129518,9.97070197226638,2026-01-15,1,-0.8849557522123686,6.249999999999978,-14.732142857142872,1.7857142857142572
2026-01-14,2,sh600340,sh600340,100.10696089636228,100.10696089636228,7.479153772332962,2026-01-15,1,-10.20408163265306,8.52272727272727,-19.318181818181824,-7.954545454545448
2026-01-14,3,sz002470,sz002470,98.48536033285389,98.48536033285389,11.312545962567038,2026-01-15,1,0.0,27.52808988764044,-2.8089887640449507,19.10112359550562
2026-01-15,1,sh601992,sh601992,102.07715708733524,102.07715708733524,18.100710411285412,2026-01-16,1,-4.265402843601884,8.415841584158423,-10.396039603960396,0.4950495049504955
2026-01-15,2,sz000981,sz000981,99.58825161360704,99.58825161360704,9.889763772335554,2026-01-16,1,-4.70588235294116,14.403292181069949,-7.201646090534986,0.0
2026-01-15,3,sz000428,sz000428,98.65389681625692,98.65389681625692,35.167531800161655,2026-01-16,1,-0.5797101449275366,17.201166180757998,-1.7492711370262426,11.078717201166178
2026-01-16,1,sz000816,sz000816,100.5682021749766,100.5682021749766,21.97952630603497,2026-01-19,1,-0.536193029490617,19.137466307277617,-4.312668463611868,8.89487870619947
2026-01-16,2,sh600986,sh600986,95.83072579675608,95.83072579675608,11.186609741946896,2026-01-19,1,-4.980079681274896,72.74633123689729,-5.241090146750526,26.20545073375262
2026-01-16,3,sh600831,sh600831,95.6646146533429,95.6646146533429,19.401274100981333,2026-01-19,1,-3.563474387527843,13.163972286374136,-3.9260969976905313,5.0808314087759765
2026-01-19,1,sz002146,sz002146,98.5646687993578,98.5646687993578,18.35553914076618,2026-01-20,1,1.2345679012345512,6.0975609756097615,-5.487804878048774,1.8292682926829285
2026-01-19,2,sh603926,sh603926,97.55893847901156,97.55893847901156,65.10896729710647,2026-01-20,1,1.2877662209014318,37.89731051344742,-0.2933985330073274,13.594132029339857
2026-01-19,3,sz000816,sz000816,96.8644705606116,96.8644705606116,43.62245859509494,2026-01-20,1,0.0,14.507772020725396,-8.031088082901562,2.849740932642497
2026-01-20,1,sz002049,sz002049,94.9439548012664,94.9439548012664,9.698496823972167,2026-01-21,1,-1.1456429006703184,9.863148810257671,-6.275428430526453,-1.7383799778079134
2026-01-20,2,sz001309,sz001309,94.22396200972754,94.22396200972754,51.139885888916794,2026-01-21,1,-0.621561763234979,10.711718188353704,-17.68511861969806,-7.997843278217109
2026-01-20,3,sz002586,sz002586,94.0774202589409,94.0774202589409,25.496516574221484,2026-01-21,1,0.6521739130434856,9.287257019438444,-0.8639308855291628,9.071274298056164
2026-01-21,1,sh600208,sh600208,96.24724616935588,96.24724616935588,15.06243844752378,2026-01-22,1,0.0,1.9950124688279391,-10.97256857855361,-9.476309226932669
2026-01-21,2,sz002146,sz002146,95.6451393228017,95.6451393228017,28.550376469164306,2026-01-22,1,0.60606060606061,4.8192771084337505,-6.626506024096379,-3.0120481927710774
2026-01-21,3,sh603045,sh603045,95.43876587901048,95.43876587901048,31.660581058273408,2026-01-22,1,0.1622060016220672,31.619433198380563,-1.7408906882591113,23.23886639676114
2026-01-22,1,sh600525,sh600525,95.34253801209674,95.34253801209674,64.82444186026218,2026-01-23,1,0.8639308855291628,21.84154175588866,-5.567451820128477,12.205567451820132
2026-01-22,2,sh600510,sh600510,95.10399247023018,95.10399247023018,38.909821060007175,2026-01-23,1,-0.2089864158829613,13.089005235602102,-5.96858638743456,-2.0942408376963484
2026-01-22,3,sz002333,sz002333,95.08987141329476,95.08987141329476,50.37746138144404,2026-01-23,1,0.0,6.035889070146827,-6.199021207177813,-6.0358890701468155
2026-01-23,1,sz002306,sz002306,102.88704356150474,102.88704356150474,33.835636569025255,2026-01-26,1,3.619909502262453,13.100436681222693,-12.66375545851528,3.056768558951961
2026-01-23,2,sz002663,sz002663,100.0052901618566,100.0052901618566,30.815839187012823,2026-01-26,1,0.9216589861751112,4.109589041095885,-9.1324200913242,-1.3698630136986245
2026-01-23,3,sz000816,sz000816,96.21312120933982,96.21312120933982,29.18551513853238,2026-01-26,1,1.2437810945273853,8.5995085995086,-12.776412776412782,-3.439803439803446
2026-01-26,1,sh600456,sh600456,92.97096357015646,92.97096357015646,20.720461286551632,2026-01-27,1,-0.6896551724137945,12.574404761904766,-8.25892857142857,0.3968253968253954
2026-01-26,2,sz002428,sz002428,92.571058647312,92.571058647312,32.62530865096109,2026-01-27,1,-4.761904761904756,23.3080808080808,-15.883838383838375,11.590909090909074
2026-01-26,3,sz000630,sz000630,92.27544865971346,92.27544865971346,44.84560513339848,2026-01-27,1,-0.5298013245033095,22.370173102529954,-9.58721704394141,1.997336884154466
2026-01-27,1,sh600510,sh600510,92.98002083735618,92.98002083735618,16.72286788532058,2026-01-28,1,0.0,15.015974440894574,-3.727369542066039,-0.8519701810436597
2026-01-27,2,sh603079,sh603079,92.8772634117518,92.8772634117518,13.101884995579598,2026-01-28,1,0.0960153624580018,0.6714628297362024,-18.46522781774581,-15.491606714628304
2026-01-27,3,sh603931,sh603931,92.10327751932252,92.10327751932252,20.035943960502884,2026-01-28,1,-0.1453065969194922,1.7753201396973228,-12.660069848661228,-10.244470314318976
2026-01-28,1,sz002890,sz002890,91.86950407571942,91.86950407571942,30.539568040993704,2026-01-29,1,-0.5868544600938885,5.548996458087352,-10.212514757969304,-6.021251475796941
2026-01-28,2,sz002986,sz002986,91.57150142029842,91.57150142029842,20.569697885732076,2026-01-29,1,0.0,51.07794361525704,-0.9950248756218972,46.517412935323385
2026-01-28,3,sh603737,sh603737,91.5608299933066,91.5608299933066,22.719141300335583,2026-01-29,1,-0.3534226190476164,8.960238939705057,-12.992346462572335,-11.517640470412548
2026-01-29,1,sh603090,sh603090,93.90126774578812,93.90126774578812,9.992407941281492,2026-01-30,1,-9.939909864797192,16.694467611898812,-6.547122602168464,1.6124548234639935
2026-01-29,2,sh603089,sh603089,92.41019099517628,92.41019099517628,4.1026004464777985,2026-01-30,1,0.0,5.956813104988834,-4.914370811615787,0.4467609828741725
2026-01-29,3,sz002084,sz002084,92.38793784196224,92.38793784196224,12.17533635610636,2026-01-30,1,0.0,5.665024630541882,-8.866995073891616,-0.2463054187192059
2026-01-30,1,sh600531,sh600531,102.3271052292886,102.3271052292886,16.01417981595801,2026-02-02,1,-9.995517705064994,0.0,-25.149402390438247,-18.824701195219117
2026-01-30,2,sz000737,sz000737,102.29622084573684,102.29622084573684,25.574125721266956,2026-02-02,1,-10.005130836326314,7.753705815279366,-11.060433295324968,-8.60889395667046
2026-01-30,3,sh600362,sh600362,99.83487703557876,99.83487703557876,12.33813661190909,2026-02-02,1,-9.996846420687488,6.639803784162579,-13.104414856341972,-8.759635599159077
2026-02-02,1,sz002543,sz002543,96.95752883406834,96.95752883406834,15.919797239165383,2026-02-03,1,0.7743362831858391,4.939626783754125,-4.500548847420416,-2.3051591657519133
2026-02-02,2,sz002775,sz002775,96.02206095742945,96.02206095742945,8.086933587290222,2026-02-03,1,1.4051522248243575,5.311778290993052,-5.0808314087759765,2.771362586605086
2026-02-02,3,sz000720,sz000720,95.60944063703984,95.60944063703984,29.693807036216732,2026-02-03,1,0.2747252747252737,27.397260273972623,-2.1917808219178103,18.356164383561648
2026-02-03,1,sz002694,sz002694,98.67963667025136,98.67963667025136,43.204971696428146,2026-02-04,1,1.851851851851838,9.696969696969717,-10.606060606060597,-5.151515151515151
2026-02-03,2,sz002652,sz002652,97.27261773826224,97.27261773826224,29.55512873596332,2026-02-04,1,-0.4854368932038944,43.17073170731709,-0.4878048780487698,34.39024390243903
2026-02-03,3,sz000912,sz000912,97.07195015905292,97.07195015905292,19.093396589868764,2026-02-04,1,0.0,34.49781659388647,-1.5283842794759916,31.44104803493448
2026-02-04,1,sh600512,sh600512,98.46297141697116,98.46297141697116,16.019926054367073,2026-02-05,1,0.4000000000000003,4.7808764940239,-4.7808764940238895,3.1872509960159334
2026-02-04,2,sh600157,sh600157,97.403332452317,97.403332452317,38.71771192012234,2026-02-05,1,-1.2048192771084376,28.04878048780488,-1.8292682926829176,16.463414634146332
2026-02-04,3,sh600076,sh600076,96.11462814292804,96.11462814292804,13.2919757323534,2026-02-05,1,-0.5319148936170137,17.647058823529417,-6.68449197860963,-4.545454545454552
2026-02-05,1,sz002283,sz002283,96.7682326580892,96.7682326580892,28.206025395499267,2026-02-06,1,-2.19780219780219,42.07240948813984,-1.2484394506866336,13.607990012484382
2026-02-05,2,sh603286,sh603286,94.33517301303176,94.33517301303176,19.671590273229462,2026-02-06,1,0.0,10.75488195861265,-15.767997668318278,-15.724278635966192
2026-02-05,3,sz002434,sz002434,93.82094851051612,93.82094851051612,6.136469998892386,2026-02-06,1,-1.1542497376705096,8.704883227176218,-12.314225053078554,-12.208067940552024
2026-02-06,1,sz002706,sz002706,102.3266323034272,102.3266323034272,11.135641961223904,2026-02-09,1,2.4390243902439046,26.761904761904766,-1.1428571428571344,10.571428571428566
2026-02-06,2,sz002441,sz002441,99.349801235401,99.349801235401,35.06210289835015,2026-02-09,1,-1.0771992818671583,5.535390199637025,-5.535390199637014,-3.3575317604355615
2026-02-06,3,sz002169,sz002169,98.2722823642316,98.2722823642316,9.376632925790668,2026-02-09,1,1.680672268907557,25.093914350112676,-3.2306536438767797,13.223140495867767
2026-02-09,1,sh603806,sh603806,94.51913718401065,94.51913718401065,25.76914704534156,2026-02-10,1,1.6359918200409052,1.4084507042253502,-15.995975855130784,-8.199195171026153
2026-02-09,2,sz002514,sz002514,94.4002919374705,94.4002919374705,31.18328661740452,2026-02-10,1,0.0,6.3063063063063085,-15.49549549549548,-14.054054054054054
2026-02-09,3,sz002478,sz002478,94.0261764150871,94.0261764150871,17.53847383290966,2026-02-10,1,0.2985074626865591,37.59920634920635,-0.5952380952381042,10.71428571428572
2026-02-10,1,sh600606,sh600606,94.96684807031237,94.96684807031237,7.28548929953356,2026-02-11,1,0.0,3.5502958579881616,-7.692307692307687,-5.325443786982243
2026-02-10,2,sh605069,sh605069,93.96414337783392,93.96414337783392,7.819525301526313,2026-02-11,1,0.836236933797907,7.39460953697304,-12.992398064961996,-12.923289564616455
2026-02-10,3,sz002229,sz002229,93.94595214702468,93.94595214702468,12.710971961981633,2026-02-11,1,0.0607902735562326,13.547995139732684,-3.9489671931956294,4.6172539489671705
2026-02-11,1,sz000711,sz000711,96.80215812972476,96.80215812972476,18.91749839776333,2026-02-12,1,0.0,73.6842105263158,-0.7017543859649145,37.89473684210527
2026-02-11,2,sh601001,sh601001,93.79589742039956,93.79589742039956,32.20975432846966,2026-02-12,1,0.0,18.967661691542293,-1.3681592039800905,11.007462686567182
2026-02-11,3,sz002128,sz002128,93.4096815797718,93.4096815797718,8.976160944888045,2026-02-12,1,0.2705444707473692,18.31365935919056,-5.22765598650926,-1.281618887015179
2026-02-12,1,sz000682,sz000682,97.09080334343348,97.09080334343348,30.88110771206325,2026-02-13,1,-0.9950248756218972,11.127063890882985,-13.49605168700645,-10.839913854989236
2026-02-12,2,sz002546,sz002546,96.43435405986573,96.43435405986573,29.826190486492,2026-02-13,1,-1.5839493136219684,33.047210300429185,-4.72103004291845,1.5021459227467782
2026-02-12,3,sz002706,sz002706,95.67843965393298,95.67843965393298,32.22188491564256,2026-02-13,1,-1.068566340160293,19.80198019801982,-5.220522052205223,1.6201620162016095
2026-02-13,1,sh600490,sh600490,92.98337583444304,92.98337583444304,16.388626121345013,2026-02-24,1,5.2742616033755185,8.416833667334679,-32.06412825651302,-24.849699398797597
2026-02-13,2,sh603045,sh603045,92.5659880466907,92.5659880466907,27.48053490521914,2026-02-24,1,1.7068273092369468,20.664692333004275,-7.074695623560389,-2.0072392234287584
2026-02-13,3,sz000338,sz000338,92.42063407124787,92.42063407124787,20.745635955283245,2026-02-24,1,1.791713325867872,10.707737440410714,-18.11514484781812,-10.084341767510086
2026-02-24,1,sh600188,sh600188,99.30839306662118,99.30839306662118,35.25840761689368,2026-02-25,1,-0.5652911249293457,29.846503695281413,-4.718590108015908,16.657191586128484
2026-02-24,2,sh601088,sh601088,96.85678850194309,96.85678850194309,30.927311397041407,2026-02-25,1,0.0235183443085595,18.45755936985658,-1.998589231130965,12.156125088173052
2026-02-24,3,sz002588,sz002588,96.7352696553482,96.7352696553482,38.18499741986107,2026-02-25,1,0.3590664272890453,9.302325581395364,-12.343470483005358,-6.976744186046502
2026-02-25,1,sh600089,sh600089,97.02047030151336,97.02047030151336,41.00097312354201,2026-02-26,1,-0.2316346790205203,10.38142620232174,-9.353233830845776,-6.301824212271967
2026-02-25,2,sh600188,sh600188,96.81934344258548,96.81934344258548,23.54613003480505,2026-02-26,1,-0.5813953488371992,33.56725146198829,-1.9883040935672505,19.239766081871345
2026-02-25,3,sz002128,sz002128,96.76908551403868,96.76908551403868,24.296389917481815,2026-02-26,1,0.9227614490772362,18.794446325770387,-3.1154757873349204,1.2529630883846954
2026-02-26,1,sz002276,sz002276,103.0222978269344,103.0222978269344,43.39633093492891,2026-02-27,1,-0.6802721088435382,0.5707762557077611,-21.974885844748854,-18.94977168949772
2026-02-26,2,sz002169,sz002169,102.73169482372154,102.73169482372154,37.75167927369953,2026-02-27,1,-0.9726443768997006,2.20994475138121,-18.907305095150384,-11.35666052793124
2026-02-26,3,sz000682,sz000682,101.95531399827968,101.95531399827968,32.16611951742448,2026-02-27,1,-0.5649717514124353,9.943181818181811,-14.417613636363637,-12.002840909090908
2026-02-27,1,sh600711,sh600711,95.48255418201354,95.48255418201354,24.69970662967767,2026-03-02,1,1.1262596324836949,0.2344665885111618,-37.631887456037504,-25.7327080890973
2026-02-27,2,sh601969,sh601969,95.1094121126319,95.1094121126319,29.0702875502398,2026-03-02,1,5.33548908649959,10.13046815042211,-16.730621642363776,-12.586339217191089
2026-02-27,3,sh600490,sh600490,94.87985570850525,94.87985570850525,54.045915124505406,2026-03-02,1,1.4563106796116276,3.540669856459333,-35.11961722488037,-26.985645933014347
2026-03-02,1,sz002721,sz002721,92.64503963316751,92.64503963316751,6.226895574875927,2026-03-03,1,0.0,0.5952380952380931,-19.047619047619037,-13.690476190476186
2026-03-02,2,sz002692,sz002692,91.80040147816484,91.80040147816484,23.518302306845296,2026-03-03,1,0.53475935828875,14.539007092198595,-11.170212765957444,6.028368794326244
2026-03-02,3,sz002630,sz002630,91.78633190803036,91.78633190803036,7.651633766945079,2026-03-03,1,-0.387596899224818,1.945525291828809,-23.34630350194552,-18.67704280155642
2026-03-03,1,sz002514,sz002514,90.81035013506056,90.81035013506056,6.16240875291545,2026-03-04,1,0.0,7.916666666666661,-8.958333333333323,-8.54166666666667
2026-03-03,2,sh600684,sh600684,90.7139457672131,90.7139457672131,9.807997106094568,2026-03-04,1,-1.5810276679841695,5.421686746987953,-6.425702811244982,-4.417670682730934
2026-03-03,3,sz002452,sz002452,90.55555252498247,90.55555252498247,8.722335071351198,2026-03-04,1,-1.2962962962963065,22.795497185741077,-4.409005628517826,-4.221388367729828
2026-03-04,1,sh600792,sh600792,98.65754581060196,98.65754581060196,7.471884144018233,2026-03-05,1,-3.2786885245901676,15.254237288135595,-15.466101694915244,-15.466101694915244
2026-03-04,2,sz000937,sz000937,95.480267465884,95.480267465884,10.571916101713756,2026-03-05,1,-0.5084745762711895,4.088586030664398,-6.9846678023850135,-6.473594548551953
2026-03-04,3,sz000968,sz000968,95.42125900996572,95.42125900996572,16.44419807425315,2026-03-05,1,-6.564748201438841,17.228103946102014,-16.458132820019255,-1.2512030798845108
2026-03-05,1,sz000720,sz000720,101.74223964055234,101.74223964055234,34.16050983340742,2026-03-06,1,0.7500000000000062,62.03473945409428,-7.940446650124078,62.03473945409428
2026-03-05,2,sz002441,sz002441,98.13579195720088,98.13579195720088,20.772427108133837,2026-03-06,1,-0.0900090009000931,2.7927927927927865,-16.84684684684684,-12.25225225225225
2026-03-05,3,sz002606,sz002606,97.58645998100776,97.58645998100776,44.968302809678285,2026-03-06,1,2.214285714285724,3.2145352900069923,-25.29699510831587,-24.3885394828791
2026-03-06,1,sz002628,sz002628,98.90311404234708,98.90311404234708,31.055975109277497,2026-03-09,1,-0.5434782608695565,2.3679417122040025,-15.482695810564673,-5.646630236794181
2026-03-06,2,sh600512,sh600512,97.40161155928708,97.40161155928708,17.105227664831588,2026-03-09,1,-0.3968253968254065,6.772908366533881,-11.95219123505975,1.9920318725099808
2026-03-06,3,sh603950,sh603950,95.9234770624,95.9234770624,30.320670398076395,2026-03-09,1,-5.168334849863521,26.27134906927653,-29.802341201304937,21.80003838034925
2026-03-09,1,sh600711,sh600711,96.65575603014636,96.65575603014636,7.044946731270448,2026-03-10,1,1.6106442577030755,1.171605789110952,-26.67126119917298,-1.171605789110952
2026-03-09,2,sz002533,sz002533,96.2317291079286,96.2317291079286,14.81412518003949,2026-03-10,1,0.433436532507736,1.7262638717632672,-22.009864364981503,-19.235511713933416
2026-03-09,3,sz000878,sz000878,95.60576187467493,95.60576187467493,6.277057823369402,2026-03-10,1,2.0328719723183397,0.4239084357778866,-26.409495548961427,-20.5595591352268
2026-03-10,1,sh600512,sh600512,99.73108151258911,99.73108151258911,17.19846627750627,2026-03-11,1,0.3921568627450966,4.6875,-13.671875,-4.296875
2026-03-10,2,sh600491,sh600491,98.67353817324212,98.67353817324212,16.741273586787514,2026-03-11,1,0.3003003003003046,0.0,-20.05988023952095,-11.077844311377238
2026-03-10,3,sz000973,sz000973,98.45302577770408,98.45302577770408,35.69718333217302,2026-03-11,1,-0.2024291497975783,33.536173089925626,-1.08181203515888,22.515212981744437
2026-03-11,1,sh600512,sh600512,98.42724277424666,98.42724277424666,20.9426640437951,2026-03-12,1,-0.7751937984496138,4.6875,-13.671875,-3.125
2026-03-11,2,sz000973,sz000973,96.15458986180278,96.15458986180278,38.423538536521626,2026-03-12,1,1.194968553459108,22.747047855811054,-8.017402113113725,20.32318210068365
2026-03-11,3,sz000920,sz000920,95.3874208172258,95.3874208172258,40.516860325007,2026-03-12,1,-0.8275862068965467,0.0,-24.89568845618915,-17.315716272600834
2026-03-12,1,sh600596,sh600596,95.7254440747288,95.7254440747288,22.512801421089986,2026-03-13,1,0.074460163812362,1.5625,-22.619047619047617,-7.514880952380953
2026-03-12,2,sh605218,sh605218,95.56203416369276,95.56203416369276,30.022070572067967,2026-03-13,1,0.2565418163160693,6.448311156601849,-16.888433981576256,-6.3971340839304
2026-03-12,3,sh600486,sh600486,95.10559884552548,95.10559884552548,17.58637397802338,2026-03-13,1,0.8207292765857632,2.314222584021408,-20.630305849517384,-8.163739969763917
2026-03-13,1,sz002049,sz002049,96.34321021610278,96.34321021610278,9.06160520719916,2026-03-16,1,0.0,1.4103607268782348,-12.123677786818554,-4.827773257390822
2026-03-13,2,sz001309,sz001309,94.81838092922445,94.81838092922445,46.53436439562915,2026-03-16,1,-0.6405249179815664,63.52201257861636,-3.742138364779868,57.610062893081746
2026-03-13,3,sh603316,sh603316,94.55535060777387,94.55535060777387,23.72078661586462,2026-03-16,1,1.5812776723592492,6.66251556662516,-17.434620174346193,-8.468244084682441
2026-03-16,1,sz001309,sz001309,103.10950898564728,103.10950898564728,65.82189578945291,2026-03-17,1,-2.005339998863831,53.61739130434784,-11.275362318840576,49.79710144927534
2026-03-16,2,sz002049,sz002049,96.09764971574302,96.09764971574302,11.772084797672491,2026-03-17,1,0.0804613115193753,0.2009915583545574,-13.171646790834778,-4.877395149403729
2026-03-16,3,sz002858,sz002858,95.71544221301536,95.71544221301536,33.182826314214424,2026-03-17,1,1.1801242236024745,1.7802332719459637,-17.986494782074892,-0.8594229588704816
2026-03-17,1,sz001309,sz001309,98.9847632528858,98.9847632528858,26.378535808948488,2026-03-18,1,1.4152542372881438,47.622628896131026,-14.737751037575542,43.08515083145319
2026-03-17,2,sz002560,sz002560,98.6193590024511,98.6193590024511,2.892396572465541,2026-03-18,1,0.3003003003003046,49.70059880239521,-9.78043912175649,38.52295409181639
2026-03-17,3,sh601877,sh601877,98.28575126052804,98.28575126052804,3.679137964924694,2026-03-18,1,-0.1148105625717765,3.9367816091954166,-11.178160919540224,-6.551724137931014
2026-03-18,1,sz001309,sz001309,106.62453684454148,106.62453684454148,47.21889916466086,2026-03-19,1,-4.545454545454541,50.700280112044815,-14.257703081232489,44.25770308123249
2026-03-18,2,sz002857,sz002857,102.40199294302629,102.40199294302629,23.04659950328561,2026-03-19,1,-2.3848019401778497,2.2774327122153215,-16.19047619047619,-11.180124223602483
2026-03-18,3,sz002692,sz002692,102.35335678738475,102.35335678738475,17.426164482676047,2026-03-19,1,-1.1965811965811812,25.605536332179923,-13.321799307958482,25.605536332179923
2026-03-19,1,sz002270,sz002270,100.09365022095992,100.09365022095992,4.46068822595922,2026-03-20,1,0.5274261603375408,0.4197271773347388,-9.02413431269674,-5.07170339279468
2026-03-19,2,sh605255,sh605255,96.50588158655684,96.50588158655684,2.421399349931085,2026-03-20,1,1.6935319322587403,24.33788121990368,-9.65088282504013,16.15168539325842
2026-03-19,3,sh603092,sh603092,96.11794178916126,96.11794178916126,16.871769472136744,2026-03-20,1,-0.2349689011748257,3.352729287891365,-11.6929897478526,-1.5378221113882096
2026-03-20,1,sz002409,sz002409,98.45806981683442,98.45806981683442,2.239440045150143,2026-03-23,1,-2.468095352757038,12.813232934205644,-5.875817800271577,11.689914825330195
2026-03-20,2,sz002283,sz002283,96.14290800069251,96.14290800069251,24.716409135504232,2026-03-23,1,-1.5927189988623305,30.05780346820808,-3.0057803468208077,29.01734104046243
2026-03-20,3,sh603897,sh603897,95.23147243314348,95.23147243314348,6.716551317242215,2026-03-23,1,-1.4370509215869909,71.94928684627575,-10.301109350237711,64.02535657686212
2026-03-23,1,sz002692,sz002692,104.15356508836038,104.15356508836038,6.6156472904617365,2026-03-24,1,2.976190476190488,39.8843930635838,-1.7341040462427904,28.90173410404624
2026-03-23,2,sz001208,sz001208,101.27397639345804,101.27397639345804,2.3062455355030496,2026-03-24,1,2.5683060109289446,22.53596164091636,-3.569525839104948,10.06925945657966
2026-03-23,3,sz002716,sz002716,101.20521262890978,101.20521262890978,2.2490981251765394,2026-03-24,1,5.031446540880502,8.810949529512424,-4.277159965782717,0.8554319931565413
2026-03-24,1,sz001309,sz001309,108.31975305242749,108.31975305242749,47.78915311559928,2026-03-25,1,1.5301890570031285,53.51005690461432,-1.281762352808613,38.00214096568819
2026-03-24,2,sz002270,sz002270,99.41433066972648,99.41433066972648,22.838580410964177,2026-03-25,1,0.7426661715558724,7.851087357169195,-4.12827128639881,1.6955399926280812
2026-03-24,3,sz002160,sz002160,99.09468168229364,99.09468168229364,13.579072623832795,2026-03-25,1,2.73109243697478,18.20040899795503,-4.294478527607359,0.8179959100204526
2026-03-25,1,sh600684,sh600684,96.84722851815958,96.84722851815958,22.03217262658111,2026-03-26,1,0.2004008016031955,3.400000000000003,-11.8,-8.000000000000007
2026-03-25,2,sz002324,sz002324,96.42668470484612,96.42668470484612,18.952948687092892,2026-03-26,1,-0.2689979825151289,19.35266351989211,-3.034389750505728,-0.3371544167228624
2026-03-25,3,sz000863,sz000863,95.58477514428633,95.58477514428633,11.053165861476156,2026-03-26,1,0.0,12.007504690431505,-18.386491557223273,-15.1969981238274
2026-03-26,1,sz000878,sz000878,95.08554127030908,95.08554127030908,2.14374190274514,2026-03-27,1,-4.087193460490468,14.488636363636353,-1.363636363636378,8.125000000000004
2026-03-26,2,sz002378,sz002378,94.6661874927746,94.6661874927746,2.2241075979247755,2026-03-27,1,-1.6672115070284432,14.660904255319164,-3.922872340425532,-0.4986702127659503
2026-03-26,3,sz002237,sz002237,94.2340114325772,94.2340114325772,2.1626924515216,2026-03-27,1,-0.9213323883770276,34.048640915593694,-0.7153075822603716,13.805436337625164
2026-03-27,1,sz000973,sz000973,108.42631212382534,108.42631212382534,65.13208472057863,2026-03-30,1,-3.215926493108723,12.28902953586497,-11.392405063291145,12.28902953586497
